Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Num,Pct,Num,Pct,Num,Pct,Status
22,2023,2023-10-15,6,6,,DET,@,TAM,W 20-6,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
23,2023,2023-10-22,7,7,,DET,@,BAL,L 6-38,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
24,2023,2023-10-30,8,8,,DET,,LVR,W 26-14,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
25,2023,2023-11-12,9,10,,DET,@,LAC,W 41-38,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
26,2023,2023-11-19,10,11,25.310,DET,,CHI,W 31-26,,,,,,,,
27,2023,2023-11-23,11,12,,DET,,GNB,L 22-29,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
28,2023,2023-12-03,12,13,,DET,@,NOR,W 33-28,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
29,2023,2023-12-10,13,14,,DET,@,CHI,L 13-28,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
30,2023,2023-12-16,14,15,,DET,,DEN,W 42-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
31,2023,2023-12-24,15,16,,DET,@,MIN,W 30-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
32,2023,2023-12-30,16,17,,DET,@,DAL,L 19-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
33,2023,2024-01-07,17,18,,DET,,MIN,W 30-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
34,2024,2024-09-08,1,1,26.239,DET,,LAR,W 26-20,,0,0%,0,0%,4,15%,
35,2024,2024-09-15,2,2,26.246,DET,,TAM,L 16-20,,1,1%,0,0%,4,15%,
36,2024,2024-09-22,3,3,26.253,DET,@,ARI,W 20-13,,0,0%,0,0%,3,13%,
37,2024,2024-09-30,4,4,26.261,DET,,SEA,W 42-29,,0,0%,0,0%,6,21%,
38,2024,2024-10-13,5,6,26.274,DET,@,DAL,W 47-9,,11,16%,0,0%,9,32%,
39,2024,2024-10-20,6,7,26.281,DET,@,MIN,W 31-29,,0,0%,0,0%,5,16%,
40,2024,2024-10-27,7,8,26.288,DET,,TEN,W 52-14,,6,13%,0,0%,8,24%,
41,2024,2024-11-03,8,9,26.295,DET,@,GNB,W 24-14,,0,0%,0,0%,4,18%,
42,2024,2024-11-10,9,10,26.302,DET,@,HOU,W 26-23,,0,0%,0,0%,4,13%,
43,2024,2024-11-17,10,11,26.309,DET,,JAX,W 52-6,,16,20%,0,0%,8,31%,
44,2024,2024-11-24,11,12,26.316,DET,@,IND,W 24-6,,1,1%,0,0%,4,17%,
