Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2022,2022-09-11,1,1,21.301,DET,,PHI,L 35-38,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,15,48%,
2,2022,2022-09-18,2,2,21.308,DET,,WAS,W 36-27,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,16,50%,
3,2022,2022-09-25,3,3,21.315,DET,@,MIN,L 24-28,,0,0,0.0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,14,50%,
4,2022,2022-10-02,4,4,21.322,DET,,SEA,L 45-48,*,0,0,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,70,100%,9,27%,
5,2022,2022-10-09,5,5,21.329,DET,@,NWE,L 0-29,*,0,0,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,57,95%,9,47%,
6,2022,2022-10-23,6,7,21.343,DET,@,DAL,L 6-24,*,0,0,0.0,3,2,5,0,1,0,0,0,1,0,0,1,0,0,0,0,0%,63,100%,5,23%,
7,2022,2022-10-30,7,8,21.350,DET,,MIA,L 27-31,*,0,0,0.0,5,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0%,68,100%,10,40%,
8,2022,2022-11-06,8,9,21.357,DET,,GNB,W 15-9,*,0,0,0.0,5,5,10,0,0,2,9,0,3,0,0,0,0,0,0,0,0%,47,64%,3,23%,
9,2022,2022-11-13,9,10,21.364,DET,@,CHI,W 31-30,*,0,0,0.0,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,61,100%,5,17%,
10,2022,2022-11-20,10,11,22.006,DET,@,NYG,W 31-18,*,0,0,0.0,3,0,3,0,0,1,38,0,1,0,0,0,0,0,0,0,0%,75,99%,9,35%,
11,2022,2022-11-24,11,12,22.010,DET,,BUF,L 25-28,*,0,0,0.0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,77,100%,11,42%,
12,2022,2022-12-04,12,13,22.020,DET,,JAX,W 40-14,*,0,0,0.0,7,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,56,100%,11,42%,
13,2022,2022-12-11,13,14,22.027,DET,,MIN,W 34-23,*,0,0,0.0,4,0,4,0,0,0,0,0,0,0,0,0,1,6,0,0,0%,65,100%,12,41%,
14,2022,2022-12-18,14,15,22.034,DET,@,NYJ,W 20-17,*,0,0,0.0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,63,100%,10,36%,
15,2022,2022-12-24,15,16,22.040,DET,@,CAR,L 23-37,*,0,0,0.0,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,68,100%,12,41%,
16,2022,2023-01-01,16,17,22.048,DET,,CHI,W 41-10,*,0,0,0.0,4,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,48,92%,10,33%,
17,2022,2023-01-08,17,18,22.055,DET,@,GNB,W 20-16,*,0,0,0.0,5,0,5,0,0,1,23,0,2,0,0,0,0,0,0,0,0%,60,100%,9,36%,
18,2023,2023-09-07,1,1,22.297,DET,@,KAN,W 21-20,*,0,0,0.0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,65,100%,8,30%,
19,2023,2023-09-17,2,2,22.307,DET,,SEA,L 31-37,*,0,0,0.0,6,2,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,63,87%,7,25%,
20,2023,2023-09-24,3,3,,DET,,ATL,W 20-6,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
21,2023,2023-09-28,4,4,,DET,@,GNB,W 34-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
22,2023,2023-10-08,5,5,22.328,DET,,CAR,W 42-24,*,0,0,0.0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,71,100%,13,48%,
23,2023,2023-10-15,6,6,22.335,DET,@,TAM,W 20-6,*,0,0,0.0,4,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0%,56,100%,8,32%,
24,2023,2023-10-22,7,7,22.342,DET,@,BAL,L 6-38,*,0,0,0.0,9,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,55,92%,7,33%,
25,2023,2023-10-30,8,8,22.350,DET,,LVR,W 26-14,*,0,0,0.0,2,0,2,0,0,1,15,0,2,0,0,0,0,0,0,0,0%,46,100%,10,40%,
