Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2016,2016-09-11,,1,,DET,@,IND,W 39-35,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
2,2016,2016-09-18,2,2,24.061,DET,,TEN,L 15-16,,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,3,13%,
3,2016,2016-09-25,3,3,24.068,DET,@,GNB,L 27-34,,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,13,45%,
4,2016,2016-10-02,4,4,24.075,DET,@,CHI,L 14-17,,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,6,26%,
5,2016,2016-10-09,5,5,24.082,DET,,PHI,W 24-23,,0.0,0,0,0,,,0,0,0,0,0,0,34,56%,0,0%,9,38%,
6,2016,2016-10-16,6,6,24.089,DET,,LAR,W 31-28,*,0.0,0,0,0,,,0,0,0,0,0,0,62,100%,0,0%,5,21%,
7,2016,2016-10-23,7,7,24.096,DET,,WAS,W 20-17,*,0.0,0,0,0,,,0,0,0,0,0,0,53,100%,0,0%,5,23%,
8,2016,2016-10-30,8,8,24.103,DET,@,HOU,L 13-20,*,0.0,0,0,0,,,0,0,0,0,0,0,61,100%,0,0%,4,15%,
9,2016,2016-11-06,9,9,24.110,DET,@,MIN,W 22-16,*,0.0,0,0,0,,,0,0,0,0,0,0,66,100%,0,0%,4,15%,
10,2016,2016-11-20,10,11,24.124,DET,,JAX,W 26-19,*,0.0,0,0,0,,,0,0,0,0,0,0,55,96%,0,0%,5,16%,
11,2016,2016-11-24,11,12,24.128,DET,,MIN,W 16-13,*,0.0,0,0,0,,,0,0,0,0,0,0,34,56%,0,0%,4,17%,
12,2016,2016-12-04,12,13,24.138,DET,@,NOR,W 28-13,*,0.0,0,0,0,,,0,0,0,0,0,0,70,100%,0,0%,6,23%,
13,2016,2016-12-11,13,14,24.145,DET,,CHI,W 20-17,*,0.0,0,0,0,,,0,0,0,0,0,0,72,100%,0,0%,4,18%,
