Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2016,2016-09-08,,1,,DEN,,CAR,W 21-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,2016,2016-09-18,,2,,DEN,,IND,W 34-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
3,2016,2017-01-01,16,17,23.162,DEN,,OAK,W 24-6,,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,16,30%,1,4%,
4,2017,2017-09-17,2,2,24.056,DEN,,DAL,W 42-17,,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,7,10%,1,3%,
5,2017,2017-09-24,,3,,DEN,@,BUF,L 16-26,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6,2017,2017-10-01,,4,,DEN,,OAK,W 16-10,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,2017,2017-10-15,,6,,DEN,,NYG,L 10-23,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,2017,2017-11-26,,12,,DEN,@,OAK,L 14-21,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,2017,2017-12-03,12,13,24.133,DEN,@,MIA,L 9-35,,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,18,27%,3,9%,
10,2017,2017-12-10,13,14,24.140,DEN,,NYJ,W 23-0,,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,14,28%,0,0%,
11,2017,2017-12-14,14,15,24.144,DEN,@,IND,W 25-13,,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,7,13%,0,0%,
12,2017,2017-12-24,15,16,24.154,DEN,@,WAS,L 11-27,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,19,28%,4,15%,
13,2017,2017-12-31,16,17,24.161,DEN,,KAN,L 24-27,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,30,45%,4,14%,
