Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Num,Pct,Num,Pct,Num,Pct,Status
1.0,2024.0,2024-09-08,1.0,1.0,22.095,DET,,LAR,W 26-20,,0.0,0,1,1,0,0,0,0%,3,4%,11,42%,
2.0,2024.0,2024-09-15,2.0,2.0,,DET,,TAM,L 16-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
3.0,2024.0,2024-09-22,3.0,3.0,,DET,@,ARI,W 20-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
4.0,2024.0,2024-09-30,4.0,4.0,22.117,DET,,SEA,W 42-29,,,,,,,,0,0%,1,1%,8,28%,
5.0,2024.0,2024-10-13,5.0,6.0,22.13,DET,@,DAL,W 47-9,,0.0,2,1,3,0,0,0,0%,17,25%,12,43%,
6.0,2024.0,2024-10-20,6.0,7.0,22.137,DET,@,MIN,W 31-29,,,,,,,,0,0%,0,0%,21,68%,
7.0,2024.0,2024-10-27,7.0,8.0,22.144,DET,,TEN,W 52-14,,0.0,1,0,1,0,0,0,0%,14,18%,14,42%,
8.0,2024.0,2024-11-03,8.0,9.0,22.151,DET,@,GNB,W 24-14,,0.0,1,0,1,0,0,0,0%,8,12%,6,27%,
9.0,2024.0,2024-11-10,9.0,10.0,22.158,DET,@,HOU,W 26-23,,,,,,,,0,0%,0,0%,10,33%,
10.0,2024.0,2024-11-17,10.0,11.0,22.165,DET,,JAX,W 52-6,,,,,,,,0,0%,3,6%,13,50%,
11.0,2024.0,2024-11-24,11.0,12.0,,DET,@,IND,W 24-6,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
