Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Num,Pct,Num,Pct,Num,Pct,Status
1.0,2024.0,2024-09-08,1.0,1.0,21.144,DET,,LAR,W 26-20,,0.0,0,0,0,0,1,0,0%,6,8%,4,15%,
2.0,2024.0,2024-09-15,2.0,2.0,21.151,DET,,TAM,L 16-20,,0.0,0,0,0,0,0,0,0%,13,27%,4,15%,
3.0,2024.0,2024-09-22,3.0,3.0,21.158,DET,@,ARI,W 20-13,,0.0,1,2,3,0,0,0,0%,28,47%,4,17%,
4.0,2024.0,2024-09-30,4.0,4.0,21.166,DET,,SEA,W 42-29,,0.0,0,0,0,0,0,0,0%,26,29%,4,14%,
5.0,2024.0,2024-10-13,5.0,6.0,21.179,DET,@,DAL,W 47-9,,,,,,,,0,0%,26,38%,3,11%,
6.0,2024.0,2024-10-20,6.0,7.0,21.186,DET,@,MIN,W 31-29,,,,,,,,0,0%,11,18%,5,16%,
7.0,2024.0,2024-10-27,7.0,8.0,21.193,DET,,TEN,W 52-14,,0.0,0,2,2,0,0,0,0%,30,39%,2,6%,
8.0,2024.0,2024-11-03,8.0,9.0,,DET,@,GNB,W 24-14,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9.0,2024.0,2024-11-10,9.0,10.0,21.207,DET,@,HOU,W 26-23,,0.0,0,2,2,0,0,0,0%,10,15%,6,20%,
10.0,2024.0,2024-11-17,10.0,11.0,21.214,DET,,JAX,W 52-6,,,,,,,,0,0%,5,10%,2,8%,
11.0,2024.0,2024-11-24,11.0,12.0,21.221,DET,@,IND,W 24-6,,,,,,,,0,0%,7,13%,2,8%,
