Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Num,Pct,Num,Pct,Num,Pct,Status
1.0,2024.0,2024-09-08,1.0,1.0,21.219,MIN,@,NYG,W 28-6,,1.0,3,0,3,1,1,0,0%,36,51%,12,50%,
2.0,2024.0,2024-09-15,2.0,2.0,21.226,MIN,,SFO,W 23-17,,0.0,1,1,2,0,0,0,0%,18,26%,13,57%,
3.0,2024.0,2024-09-22,3.0,3.0,,MIN,,HOU,W 34-7,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
4.0,2024.0,2024-09-29,4.0,4.0,21.24,MIN,@,GNB,W 31-29,,0.0,0,0,0,0,0,0,0%,11,14%,18,62%,
5.0,2024.0,2024-10-06,5.0,5.0,21.247,MIN,,NYJ,W 23-17,,0.0,0,1,1,0,0,0,0%,13,18%,18,62%,
6.0,2024.0,2024-10-20,6.0,7.0,21.261,MIN,,DET,L 29-31,,0.0,0,0,0,0,0,0,0%,4,7%,20,65%,
7.0,2024.0,2024-10-24,7.0,8.0,21.265,MIN,@,LAR,L 20-30,,0.0,0,0,0,0,0,0,0%,3,4%,12,48%,
8.0,2024.0,2024-11-03,8.0,9.0,21.275,MIN,,IND,W 21-13,,0.0,0,2,2,0,1,0,0%,26,48%,9,41%,
9.0,2024.0,2024-11-10,9.0,10.0,21.282,MIN,@,JAX,W 12-7,,0.0,0,0,0,0,0,0,0%,11,25%,9,47%,
10.0,2024.0,2024-11-17,10.0,11.0,21.289,MIN,@,TEN,W 23-13,,,,,,,,0,0%,12,20%,13,50%,
11.0,2024.0,2024-11-24,11.0,12.0,21.296,MIN,@,CHI,W 30-27,,0.0,1,0,1,0,0,0,0%,16,21%,17,55%,
