Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2023,2023-09-10,1,1,23.065,MIN,,TAM,L 17-20,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,0,0%,16,57%,
2,2023,2023-09-14,2,2,23.069,MIN,@,PHI,L 28-34,,,,,,,,,,,,,,0,0%,0,0%,11,38%,
3,2023,2023-09-24,3,3,23.079,MIN,,LAC,L 24-28,,,,,,,,,,,,,,0,0%,0,0%,11,44%,
4,2023,2023-10-01,4,4,23.086,MIN,@,CAR,W 21-13,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,0,0%,13,59%,
5,2023,2023-10-08,5,5,23.093,MIN,,KAN,L 20-27,,,,,,,,,,,,,,0,0%,0,0%,10,42%,
6,2023,2023-10-15,6,6,23.100,MIN,@,CHI,W 19-13,,,,,,,,,,,,,,0,0%,0,0%,14,54%,
7,2023,2023-10-23,7,7,,MIN,,SFO,W 22-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,2023,2023-10-29,8,8,,MIN,@,GNB,W 24-10,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,2023,2023-11-05,9,9,23.121,MIN,@,ATL,W 31-28,,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0%,0,0%,21,64%,
10,2023,2023-11-12,10,10,23.128,MIN,,NOR,W 27-19,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,0,0%,19,66%,
11,2023,2023-11-19,11,11,23.135,MIN,@,DEN,L 20-21,,,,,,,,,,,,,,0,0%,0,0%,17,63%,
12,2023,2023-11-27,12,12,23.143,MIN,,CHI,L 10-12,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,0,0%,7,35%,
13,2023,2023-12-10,13,14,23.156,MIN,@,LVR,W 3-0,,,,,,,,,,,,,,0,0%,1,2%,15,68%,
14,2023,2023-12-16,14,15,23.162,MIN,@,CIN,L 24-27,,,,,,,,,,,,,,0,0%,0,0%,12,44%,
15,2023,2023-12-24,15,16,23.170,MIN,,DET,L 24-30,,,,,,,,,,,,,,0,0%,0,0%,12,46%,
16,2023,2023-12-31,16,17,23.177,MIN,,GNB,L 10-33,,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0%,0,0%,13,54%,
17,2023,2024-01-07,17,18,23.184,MIN,@,DET,L 20-30,,,,,,,,,,,,,,0,0%,0,0%,4,14%,
18,2024,2024-09-08,1,1,,MIN,@,NYG,W 28-6,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
19,2024,2024-09-15,2,2,,MIN,,SFO,W 23-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
20,2024,2024-09-22,3,3,,MIN,,HOU,W 34-7,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
21,2024,2024-09-29,4,4,,MIN,@,GNB,W 31-29,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
