Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
37,2021,2021-10-10,5,5,26.112,MIN,,DET,W 19-17,*,,,,,,0.0%,,,,,,,,,,,,,,67,100%,0,0%,0,0%,
38,2021,2021-10-17,6,6,26.119,MIN,@,CAR,W 34-28,*,,,,,,0.0%,,,,,,,,,,,,,,89,100%,0,0%,0,0%,
39,2021,2021-10-31,7,8,26.133,MIN,,DAL,L 16-20,*,,,,,,0.0%,,,,,,,,,,,,,,66,100%,0,0%,0,0%,
40,2021,2021-11-07,8,9,,MIN,@,BAL,L 31-34,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
41,2021,2021-11-14,9,10,,MIN,@,LAC,W 27-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
42,2021,2021-11-21,10,11,,MIN,,GNB,W 34-31,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
43,2021,2021-11-28,11,12,,MIN,@,SFO,L 26-34,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
44,2021,2021-12-05,12,13,26.168,MIN,@,DET,L 27-29,*,0,0,0,,0,0.0%,,0.0,0,1,1,0,0,0,0,0,0,0,0,76,100%,0,0%,3,11%,
45,2021,2021-12-09,13,14,26.172,MIN,,PIT,W 36-28,*,,,,,,0.0%,,,,,,,,,,,,,,70,100%,0,0%,8,24%,
46,2021,2021-12-20,14,15,26.183,MIN,@,CHI,W 17-9,*,,,,,,0.0%,,,,,,,,,,,,,,64,100%,0,0%,0,0%,
47,2021,2021-12-26,15,16,26.189,MIN,,LAR,L 23-30,*,,,,,,0.0%,,,,,,,,,,,,,,63,100%,0,0%,0,0%,
48,2021,2022-01-02,16,17,26.196,MIN,@,GNB,L 10-37,*,1,1,21,21.00,0,100.0%,21.00,0.0,0,0,0,0,0,0,0,0,0,0,0,54,100%,0,0%,0,0%,
49,2021,2022-01-09,17,18,26.203,MIN,,CHI,W 31-17,*,,,,,,0.0%,,,,,,,,,,,,,,48,100%,0,0%,0,0%,
50,2022,2022-09-11,1,1,27.083,MIN,,GNB,W 23-7,*,,,,,,0.0%,,,,,,,,,,,,,,62,100%,0,0%,0,0%,
51,2022,2022-09-19,2,2,27.091,MIN,@,PHI,L 7-24,*,0,0,0,,0,0.0%,,0.0,1,0,1,0,0,0,0,0,0,0,0,61,100%,0,0%,0,0%,
52,2022,2022-09-25,3,3,27.097,MIN,,DET,W 28-24,*,,,,,,0.0%,,,,,,,,,,,,,,72,100%,0,0%,0,0%,
53,2022,2022-10-02,4,4,27.104,MIN,@,NOR,W 28-25,*,,,,,,0.0%,,,,,,,,,,,,,,72,100%,0,0%,0,0%,
54,2022,2022-10-09,5,5,27.111,MIN,,CHI,W 29-22,*,,,,,,0.0%,,,,,,,,,,,,,,79,100%,0,0%,0,0%,
55,2022,2022-10-16,6,6,27.118,MIN,@,MIA,W 24-16,*,,,,,,0.0%,,,,,,,,,,,,,,52,100%,0,0%,0,0%,
56,2022,2022-10-30,7,8,27.132,MIN,,ARI,W 34-26,*,,,,,,0.0%,,,,,,,,,,,,,,71,100%,0,0%,0,0%,
57,2022,2022-11-06,8,9,27.139,MIN,@,WAS,W 20-17,*,,,,,,0.0%,,,,,,,,,,,,,,64,97%,0,0%,0,0%,
58,2022,2022-11-13,9,10,27.146,MIN,@,BUF,W 33-30,*,,,,,,0.0%,,,,,,,,,,,,,,83,100%,0,0%,1,3%,
59,2022,2022-11-20,10,11,27.153,MIN,,DAL,L 3-40,*,,,,,,0.0%,,,,,,,,,,,,,,57,100%,0,0%,0,0%,
60,2022,2022-11-24,11,12,27.157,MIN,,NWE,W 33-26,*,,,,,,0.0%,,,,,,,,,,,,,,69,100%,0,0%,0,0%,
61,2022,2022-12-04,12,13,27.167,MIN,,NYJ,W 27-22,*,,,,,,0.0%,,,,,,,,,,,,,,68,100%,0,0%,0,0%,
62,2022,2022-12-11,13,14,,MIN,@,DET,L 23-34,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
63,2022,2022-12-17,14,15,,MIN,,IND,W 39-36,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
64,2022,2022-12-24,15,16,,MIN,,NYG,W 27-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
65,2022,2023-01-01,16,17,,MIN,@,GNB,L 17-41,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
66,2022,2023-01-08,17,18,,MIN,@,CHI,W 29-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
67,2023,2023-09-10,1,1,28.082,MIN,,TAM,L 17-20,*,,,,,,0.0%,,,,,,,,,,,,,,7,11%,0,0%,0,0%,
68,2023,2023-09-14,2,2,,MIN,@,PHI,L 28-34,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
69,2023,2023-09-24,3,3,,MIN,,LAC,L 24-28,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
70,2023,2023-10-01,4,4,,MIN,@,CAR,W 21-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
71,2023,2023-10-08,5,5,28.110,MIN,,KAN,L 20-27,*,,,,,,0.0%,,,,,,,,,,,,,,71,99%,0,0%,0,0%,
72,2023,2023-10-15,6,6,28.117,MIN,@,CHI,W 19-13,*,,,,,,0.0%,,,,,,,,,,,,,,57,100%,0,0%,0,0%,
73,2023,2023-10-23,7,7,28.125,MIN,,SFO,W 22-17,*,,,,,,0.0%,,,,,,,,,,,,,,70,100%,0,0%,0,0%,
74,2023,2023-10-29,8,8,28.131,MIN,@,GNB,W 24-10,*,,,,,,0.0%,,,,,,,,,,,,,,72,100%,0,0%,0,0%,
75,2023,2023-11-05,9,9,28.138,MIN,@,ATL,W 31-28,*,,,,,,0.0%,,,,,,,,,,,,,,75,100%,0,0%,0,0%,
76,2023,2023-11-12,10,10,28.145,MIN,,NOR,W 27-19,*,,,,,,0.0%,,,,,,,,,,,,,,73,100%,0,0%,0,0%,
77,2023,2023-11-19,11,11,28.152,MIN,@,DEN,L 20-21,*,,,,,,0.0%,,,,,,,,,,,,,,74,100%,0,0%,0,0%,
78,2023,2023-11-27,12,12,28.160,MIN,,CHI,L 10-12,*,,,,,,0.0%,,,,,,,,,,,,,,55,100%,0,0%,0,0%,
79,2023,2023-12-10,13,14,28.173,MIN,@,LVR,W 3-0,*,,,,,,0.0%,,,,,,,,,,,,,,72,100%,0,0%,0,0%,
80,2023,2023-12-16,14,15,28.179,MIN,@,CIN,L 24-27,*,,,,,,0.0%,,,,,,,,,,,,,,68,100%,0,0%,0,0%,
81,2023,2023-12-24,15,16,28.187,MIN,,DET,L 24-30,*,0,0,0,,0,0.0%,,0.0,0,0,0,0,0,0,0,0,1,0,0,55,100%,0,0%,0,0%,
82,2023,2023-12-31,16,17,28.194,MIN,,GNB,L 10-33,*,,,,,,0.0%,,,,,,,,,,,,,,53,100%,0,0%,0,0%,
83,2023,2024-01-07,17,18,28.201,MIN,@,DET,L 20-30,*,,,,,,0.0%,,,,,,,,,,,,,,73,100%,0,0%,0,0%,
84,2024,2024-09-08,1,1,29.080,MIN,@,NYG,W 28-6,*,,,,,,0.0%,,,,,,,,,,,,,,55,100%,0,0%,0,0%,
85,2024,2024-09-15,2,2,29.087,MIN,,SFO,W 23-17,*,,,,,,0.0%,,,,,,,,,,,,,,54,100%,0,0%,0,0%,
86,2024,2024-09-22,3,3,29.094,MIN,,HOU,W 34-7,*,,,,,,0.0%,,,,,,,,,,,,,,63,100%,0,0%,0,0%,
87,2024,2024-09-29,4,4,29.101,MIN,@,GNB,W 31-29,*,0,0,0,,0,0.0%,,0.0,0,0,0,0,0,0,0,0,0,0,0,68,100%,0,0%,0,0%,
88,2024,2024-10-06,5,5,29.108,MIN,,NYJ,W 23-17,*,,,,,,0.0%,,,,,,,,,,,,,,73,100%,0,0%,0,0%,
89,2024,2024-10-20,6,7,29.122,MIN,,DET,L 29-31,*,,,,,,0.0%,,,,,,,,,,,,,,60,100%,0,0%,0,0%,
90,2024,2024-10-24,7,8,29.126,MIN,@,LAR,L 20-30,*,,,,,,0.0%,,,,,,,,,,,,,,50,100%,0,0%,0,0%,
91,2024,2024-11-03,8,9,29.136,MIN,,IND,W 21-13,*,,,,,,0.0%,,,,,,,,,,,,,,73,100%,0,0%,0,0%,
92,2024,2024-11-10,9,10,29.143,MIN,@,JAX,W 12-7,*,0,0,0,,0,0.0%,,0.0,0,0,0,0,0,0,0,0,0,0,0,84,100%,0,0%,0,0%,
93,2024,2024-11-17,10,11,29.150,MIN,@,TEN,W 23-13,*,,,,,,0.0%,,,,,,,,,,,,,,73,100%,0,0%,0,0%,
94,2024,2024-11-24,11,12,29.157,MIN,@,CHI,W 30-27,*,,,,,,0.0%,,,,,,,,,,,,,,71,100%,0,0%,0,0%,
