Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Num,Pct,Num,Pct,Num,Pct,Status
1,2019,2019-09-09,1,1,24.058,DEN,@,OAK,L 16-24,*,62,100%,0,0%,5,20%,
2,2019,2019-09-15,2,2,24.064,DEN,,CHI,L 14-16,*,82,100%,0,0%,3,12%,
3,2019,2019-09-22,3,3,24.071,DEN,@,GNB,L 16-27,*,73,100%,0,0%,3,12%,
4,2019,2019-09-29,4,4,24.078,DEN,,JAX,L 24-26,*,55,100%,0,0%,4,11%,
5,2019,2019-10-06,5,5,24.085,DEN,@,LAC,W 20-13,*,60,100%,0,0%,5,19%,
6,2019,2019-10-13,6,6,24.092,DEN,,TEN,W 16-0,*,60,100%,0,0%,4,15%,
7,2019,2019-10-17,7,7,24.096,DEN,,KAN,L 6-30,*,68,100%,0,0%,1,3%,
8,2019,2019-10-27,8,8,24.106,DEN,@,IND,L 13-15,*,73,100%,0,0%,4,13%,
9,2019,2019-11-03,9,9,24.113,DEN,,CLE,W 24-19,*,48,100%,0,0%,4,15%,
10,2019,2019-11-17,10,11,24.127,DEN,@,MIN,L 23-27,*,78,99%,0,0%,5,18%,
11,2019,2019-11-24,11,12,24.134,DEN,@,BUF,L 3-20,*,49,100%,0,0%,1,4%,
12,2019,2019-12-01,12,13,24.141,DEN,,LAC,W 23-20,*,56,100%,0,0%,5,16%,
13,2019,2019-12-08,13,14,24.148,DEN,@,HOU,W 38-24,*,59,100%,0,0%,5,19%,
14,2019,2019-12-15,14,15,24.155,DEN,@,KAN,L 3-23,*,59,100%,0,0%,1,6%,
15,2019,2019-12-22,15,16,24.162,DEN,,DET,W 27-17,*,34,48%,0,0%,2,7%,
16,2019,2019-12-29,16,17,24.169,DEN,,OAK,W 16-15,*,61,100%,0,0%,6,21%,
17,2020,2020-09-14,1,1,25.063,DEN,,TEN,L 14-16,*,59,100%,0,0%,2,8%,
18,2020,2020-09-20,2,2,25.069,DEN,@,PIT,L 21-26,*,77,100%,0,0%,4,13%,
19,2020,2020-09-27,3,3,25.076,DEN,,TAM,L 10-28,*,63,100%,0,0%,2,7%,
20,2020,2020-10-01,4,4,25.080,DEN,@,NYJ,W 37-28,*,70,100%,0,0%,7,20%,
21,2020,2020-10-18,5,6,25.097,DEN,@,NWE,W 18-12,*,32,50%,0,0%,3,13%,
22,2020,2020-10-25,6,7,25.104,DEN,,KAN,L 16-43,*,77,100%,0,0%,1,3%,
23,2020,2020-11-01,7,8,25.111,DEN,,LAC,W 31-30,*,65,100%,0,0%,0,0%,
24,2020,2020-11-08,8,9,25.118,DEN,@,ATL,L 27-34,*,73,100%,0,0%,5,14%,
25,2020,2020-11-15,9,10,25.125,DEN,@,LVR,L 12-37,*,71,100%,0,0%,2,7%,
26,2020,2020-11-22,10,11,25.132,DEN,,MIA,W 20-13,*,65,100%,0,0%,4,17%,
27,2020,2020-11-29,11,12,25.139,DEN,,NOR,L 3-31,*,43,100%,0,0%,1,4%,
28,2020,2020-12-06,12,13,25.146,DEN,@,KAN,L 16-22,*,66,100%,0,0%,3,12%,
29,2020,2020-12-13,13,14,25.153,DEN,@,CAR,W 32-27,*,61,100%,0,0%,5,17%,
30,2020,2020-12-19,14,15,25.159,DEN,,BUF,L 19-48,*,64,100%,0,0%,4,13%,
31,2020,2020-12-27,15,16,25.167,DEN,@,LAC,L 16-19,*,77,100%,0,0%,6,20%,
32,2020,2021-01-03,16,17,25.174,DEN,,LVR,L 31-32,*,36,44%,0,0%,3,9%,
33,2021,2021-09-12,1,1,26.061,DEN,@,NYG,W 27-13,*,66,100%,0,0%,5,26%,
34,2021,2021-09-19,2,2,26.068,DEN,@,JAX,W 23-13,*,69,100%,0,0%,5,20%,
35,2021,2021-09-26,3,3,26.075,DEN,,NYJ,W 26-0,*,42,63%,0,0%,4,17%,
36,2021,2021-10-03,4,4,,DEN,,BAL,L 7-23,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
37,2021,2021-10-10,5,5,26.089,DEN,@,PIT,L 19-27,*,60,100%,0,0%,0,0%,
38,2021,2021-10-17,6,6,26.096,DEN,,LVR,L 24-34,*,81,100%,0,0%,0,0%,
39,2021,2021-10-21,7,7,26.100,DEN,@,CLE,L 14-17,*,50,100%,0,0%,0,0%,
40,2021,2021-10-31,8,8,26.110,DEN,,WAS,W 17-10,*,53,100%,0,0%,4,21%,
41,2021,2021-11-07,9,9,26.117,DEN,@,DAL,W 30-16,*,69,88%,0,0%,5,22%,
42,2021,2021-11-14,10,10,26.124,DEN,,PHI,L 13-30,*,58,100%,0,0%,4,14%,
