Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Num,Pct,Num,Pct,Num,Pct,Status
1,2021,2021-09-12,1,1,24.232,MIN,@,CIN,L 24-27,,2,2%,0,0%,4,12%,
2,2021,2021-09-19,2,2,24.239,MIN,@,ARI,L 33-34,,0,0%,0,0%,7,19%,
3,2021,2021-10-03,4,4,,MIN,,CLE,L 7-14,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
4,2021,2021-10-10,5,5,,MIN,,DET,W 19-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
5,2021,2021-10-17,6,6,,MIN,@,CAR,W 34-28,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
6,2021,2021-10-31,7,8,24.281,MIN,,DAL,L 16-20,,0,0%,0,0%,4,13%,
7,2021,2021-11-07,8,9,24.288,MIN,@,BAL,L 31-34,,5,9%,0,0%,5,15%,
8,2021,2021-11-14,9,10,24.295,MIN,@,LAC,W 27-20,,4,5%,0,0%,5,18%,
9,2021,2021-11-21,10,11,24.302,MIN,,GNB,W 34-31,,2,3%,0,0%,5,18%,
10,2021,2021-11-28,11,12,24.309,MIN,@,SFO,L 26-34,,5,9%,0,0%,3,11%,
11,2021,2021-12-05,12,13,24.316,MIN,@,DET,L 27-29,,1,1%,0,0%,3,11%,
12,2021,2021-12-09,13,14,24.320,MIN,,PIT,W 36-28,,17,24%,0,0%,8,24%,
13,2021,2021-12-20,14,15,24.331,MIN,@,CHI,W 17-9,,10,16%,0,0%,3,14%,
14,2021,2021-12-26,15,16,24.337,MIN,,LAR,L 23-30,,3,5%,0,0%,5,16%,
15,2021,2022-01-02,16,17,24.344,MIN,@,GNB,L 10-37,,1,2%,0,0%,2,7%,
16,2021,2022-01-09,17,18,24.351,MIN,,CHI,W 31-17,,15,31%,0,0%,5,20%,
17,2022,2022-09-11,1,1,25.231,MIN,,GNB,W 23-7,,1,2%,0,0%,0,0%,
18,2022,2022-09-19,2,2,,MIN,@,PHI,L 7-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
19,2022,2022-09-25,3,3,,MIN,,DET,W 28-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
20,2022,2022-10-02,4,4,,MIN,@,NOR,W 28-25,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
21,2022,2022-10-09,5,5,,MIN,,CHI,W 29-22,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
22,2022,2022-10-16,6,6,25.266,MIN,@,MIA,W 24-16,,0,0%,0,0%,3,10%,
23,2022,2022-10-30,7,8,25.280,MIN,,ARI,W 34-26,,0,0%,0,0%,6,20%,
24,2022,2022-11-06,8,9,25.287,MIN,@,WAS,W 20-17,,0,0%,0,0%,5,18%,
25,2022,2022-11-13,9,10,25.294,MIN,@,BUF,W 33-30,,39,47%,0,0%,6,18%,
26,2022,2022-11-20,10,11,25.301,MIN,,DAL,L 3-40,,39,68%,0,0%,1,4%,
27,2022,2022-11-24,11,12,25.305,MIN,,NWE,W 33-26,*,69,100%,0,0%,6,18%,
28,2022,2022-12-04,12,13,25.315,MIN,,NYJ,W 27-22,*,68,100%,0,0%,5,16%,
29,2022,2022-12-11,13,14,25.322,MIN,@,DET,L 23-34,*,59,91%,0,0%,2,7%,
30,2022,2022-12-17,14,15,,MIN,,IND,W 39-36,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
31,2022,2022-12-24,15,16,,MIN,,NYG,W 27-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
