Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2020,2020-09-10,1,1,,HOU,@,KAN,L 20-34,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,2020,2020-09-20,2,2,,HOU,,BAL,L 16-33,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
3,2020,2020-09-27,3,3,,HOU,@,PIT,L 21-28,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
4,2020,2020-10-04,4,4,23.132,HOU,,MIN,L 23-31,,0,0,,,,,,,,,,,0,,,0,0,0,0,0%,5,8%,16,50%,
5,2020,2020-10-11,5,5,23.139,HOU,,JAX,W 30-14,,0,0,,,,,,,,,,,0,,,0,0,0,0,0%,2,3%,13,54%,
6,2020,2020-10-18,6,6,23.146,HOU,@,TEN,L 36-42,,0,0,,,,,,,,,,,0,,,0,0,0,0,0%,0,0%,14,48%,
7,2020,2020-10-25,7,7,23.153,HOU,,GNB,L 20-35,,0,0,,,,,,,,,,,0,,,0,0,0,0,0%,4,6%,16,53%,
8,2020,2020-11-08,8,9,23.167,HOU,@,JAX,W 27-25,,0,0,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,57,83%,7,23%,
9,2020,2020-11-15,9,10,23.174,HOU,@,CLE,L 7-10,,0,0,0.0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,23,35%,5,29%,
10,2020,2020-11-22,10,11,23.181,HOU,,NWE,W 27-20,,0,0,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,18,26%,11,41%,
