Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2022,2022-09-11,1,1,23.212,MIN,,GNB,W 23-7,*,,,,,,,,,,,,,62,100%,0,0%,5,22%,
2,2022,2022-09-19,2,2,23.220,MIN,@,PHI,L 7-24,*,0.0,0,0,0,0,0,0,0,0,1,0,0,61,100%,0,0%,1,5%,
3,2022,2022-09-25,3,3,23.226,MIN,,DET,W 28-24,*,,,,,,,,,,,,,72,100%,0,0%,6,21%,
4,2022,2022-10-02,4,4,23.233,MIN,@,NOR,W 28-25,*,,,,,,,,,,,,,72,100%,0,0%,7,23%,
5,2022,2022-10-09,5,5,23.240,MIN,,CHI,W 29-22,*,0.0,1,0,1,0,0,0,0,0,0,0,0,79,100%,0,0%,5,22%,
6,2022,2022-10-16,6,6,23.247,MIN,@,MIA,W 24-16,*,,,,,,,,,,,,,52,100%,0,0%,3,10%,
7,2022,2022-10-30,7,8,23.261,MIN,,ARI,W 34-26,*,,,,,,,,,,,,,71,100%,0,0%,6,20%,
8,2022,2022-11-06,8,9,23.268,MIN,@,WAS,W 20-17,*,,,,,,,,,,,,,66,100%,0,0%,5,18%,
9,2022,2022-11-13,9,10,23.275,MIN,@,BUF,W 33-30,*,,,,,,,,,,,,,83,100%,0,0%,6,18%,
10,2022,2022-11-20,10,11,23.282,MIN,,DAL,L 3-40,*,,,,,,,,,,,,,57,100%,0,0%,1,4%,
11,2022,2022-11-24,11,12,23.286,MIN,,NWE,W 33-26,*,,,,,,,,,,,,,69,100%,0,0%,6,18%,
12,2022,2022-12-04,12,13,23.296,MIN,,NYJ,W 27-22,*,,,,,,,,,,,,,68,100%,0,0%,5,16%,
13,2022,2022-12-11,13,14,23.303,MIN,@,DET,L 23-34,*,,,,,,,,,,,,,65,100%,0,0%,3,10%,
14,2022,2022-12-17,14,15,23.309,MIN,,IND,W 39-36,*,,,,,,,,,,,,,90,100%,0,0%,5,12%,
15,2022,2022-12-24,15,16,23.316,MIN,,NYG,W 27-24,*,,,,,,,,,,,,,72,100%,0,0%,5,17%,
16,2022,2023-01-01,16,17,23.324,MIN,@,GNB,L 17-41,*,,,,,,,,,,,,,58,100%,0,0%,5,18%,
17,2022,2023-01-08,17,18,23.331,MIN,@,CHI,W 29-13,*,,,,,,,,,,,,,71,100%,0,0%,7,31%,
18,2023,2023-09-10,1,1,24.211,MIN,,TAM,L 17-20,*,,,,,,,,,,,,,64,100%,0,0%,3,11%,
19,2023,2023-09-14,2,2,24.215,MIN,@,PHI,L 28-34,*,0.0,0,0,0,0,0,0,0,0,0,0,0,58,100%,0,0%,4,14%,
20,2023,2023-09-24,3,3,24.225,MIN,,LAC,L 24-28,*,,,,,,,,,,,,,82,100%,0,0%,4,16%,
21,2023,2023-10-01,4,4,24.232,MIN,@,CAR,W 21-13,*,,,,,,,,,,,,,48,100%,0,0%,3,14%,
22,2023,2023-10-08,5,5,24.239,MIN,,KAN,L 20-27,*,,,,,,,,,,,,,72,100%,0,0%,4,17%,
23,2023,2023-10-15,6,6,24.246,MIN,@,CHI,W 19-13,*,,,,,,,,,,,,,57,100%,0,0%,5,19%,
24,2023,2023-10-23,7,7,24.254,MIN,,SFO,W 22-17,*,,,,,,,,,,,,,70,100%,0,0%,6,27%,
25,2023,2023-10-29,8,8,24.260,MIN,@,GNB,W 24-10,*,,,,,,,,,,,,,72,100%,0,0%,6,26%,
26,2023,2023-11-05,9,9,24.267,MIN,@,ATL,W 31-28,*,,,,,,,,,,,,,75,100%,0,0%,5,15%,
27,2023,2023-11-12,10,10,24.274,MIN,,NOR,W 27-19,*,,,,,,,,,,,,,73,100%,0,0%,6,21%,
28,2023,2023-11-19,11,11,24.281,MIN,@,DEN,L 20-21,*,,,,,,,,,,,,,74,100%,0,0%,4,15%,
29,2023,2023-11-27,12,12,24.289,MIN,,CHI,L 10-12,*,,,,,,,,,,,,,55,100%,0,0%,2,10%,
30,2023,2023-12-10,13,14,,MIN,@,LVR,W 3-0,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
31,2023,2023-12-16,14,15,24.308,MIN,@,CIN,L 24-27,*,,,,,,,,,,,,,68,100%,0,0%,4,15%,
