Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Num,Pct,Num,Pct,Num,Pct,Status
1.0,2024.0,2024-09-08,1.0,1.0,24.338,MIN,@,NYG,W 28-6,,,,,,,,0,0%,10,14%,4,17%,
2.0,2024.0,2024-09-15,2.0,2.0,24.345,MIN,,SFO,W 23-17,,0.0,0,2,2,0,0,0,0%,13,19%,3,13%,
3.0,2024.0,2024-09-22,3.0,3.0,24.352,MIN,,HOU,W 34-7,,,,,,,,0,0%,14,21%,4,15%,
4.0,2024.0,2024-09-29,4.0,4.0,24.359,MIN,@,GNB,W 31-29,,,,,,,,0,0%,12,16%,6,21%,
5.0,2024.0,2024-10-06,5.0,5.0,25.0,MIN,,NYJ,W 23-17,,,,,,,,0,0%,7,10%,5,17%,
6.0,2024.0,2024-10-20,6.0,7.0,25.014,MIN,,DET,L 29-31,,,,,,,,0,0%,6,11%,6,19%,
7.0,2024.0,2024-10-24,7.0,8.0,25.018,MIN,@,LAR,L 20-30,,0.0,1,0,1,0,0,0,0%,8,11%,6,24%,
8.0,2024.0,2024-11-03,8.0,9.0,,MIN,,IND,W 21-13,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
9.0,2024.0,2024-11-10,9.0,10.0,,MIN,@,JAX,W 12-7,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
10.0,2024.0,2024-11-17,10.0,11.0,,MIN,@,TEN,W 23-13,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
11.0,2024.0,2024-11-24,11.0,12.0,,MIN,@,CHI,W 30-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
