Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
92,2021,2021-10-10,5,5,34.074,MIN,,DET,W 19-17,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0%,0,0%,9,35%,
93,2021,2021-10-17,6,6,34.081,MIN,@,CAR,W 34-28,,,,,,,,,,,,,,0,0%,0,0%,11,31%,
94,2021,2021-10-31,7,8,34.095,MIN,,DAL,L 16-20,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,0,0%,11,37%,
95,2021,2021-11-07,8,9,34.102,MIN,@,BAL,L 31-34,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,11,33%,
96,2021,2021-11-14,9,10,34.109,MIN,@,LAC,W 27-20,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0%,0,0%,8,29%,
97,2021,2021-11-21,10,11,34.116,MIN,,GNB,W 34-31,,,,,,,,,,,,,,0,0%,0,0%,8,29%,
98,2021,2021-11-28,11,12,34.123,MIN,@,SFO,L 26-34,,,,,,,,,,,,,,0,0%,0,0%,6,21%,
99,2021,2021-12-05,12,13,34.130,MIN,@,DET,L 27-29,,,,,,,,,,,,,,0,0%,0,0%,6,22%,
100,2021,2021-12-09,13,14,34.134,MIN,,PIT,W 36-28,,,,,,,,,,,,,,0,0%,0,0%,11,33%,
101,2021,2021-12-20,14,15,34.145,MIN,@,CHI,W 17-9,,,,,,,,,,,,,,0,0%,0,0%,10,48%,
102,2021,2021-12-26,15,16,34.151,MIN,,LAR,L 23-30,,,,,,,,,,,,,,0,0%,0,0%,10,32%,
103,2021,2022-01-02,16,17,34.158,MIN,@,GNB,L 10-37,,,,,,,,,,,,,,0,0%,0,0%,8,30%,
104,2021,2022-01-09,17,18,34.165,MIN,,CHI,W 31-17,,,,,,,,,,,,,,0,0%,0,0%,11,44%,
105,2022,2022-09-11,1,1,35.045,MIN,,GNB,W 23-7,,,,,,,,,,,,,,0,0%,0,0%,10,43%,
106,2022,2022-09-19,2,2,35.053,MIN,@,PHI,L 7-24,,,,,,,,,,,,,,0,0%,0,0%,6,29%,
107,2022,2022-09-25,3,3,35.059,MIN,,DET,W 28-24,,,,,,,,,,,,,,0,0%,0,0%,9,32%,
108,2022,2022-10-02,4,4,35.066,MIN,@,NOR,W 28-25,,,,,,,,,,,,,,0,0%,0,0%,11,35%,
109,2022,2022-10-09,5,5,35.073,MIN,,CHI,W 29-22,,,,,,,,,,,,,,0,0%,0,0%,6,26%,
110,2022,2022-10-16,6,6,35.080,MIN,@,MIA,W 24-16,,,,,,,,,,,,,,0,0%,0,0%,13,42%,
111,2022,2022-10-30,7,8,35.094,MIN,,ARI,W 34-26,,,,,,,,,,,,,,0,0%,0,0%,11,37%,
112,2022,2022-11-06,8,9,35.101,MIN,@,WAS,W 20-17,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0%,0,0%,11,39%,
113,2022,2022-11-13,9,10,35.108,MIN,@,BUF,W 33-30,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,0,0%,9,27%,
114,2022,2022-11-20,10,11,35.115,MIN,,DAL,L 3-40,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,0,0%,8,29%,
115,2022,2022-11-24,11,12,35.119,MIN,,NWE,W 33-26,,,,,,,,,,,,,,0,0%,0,0%,10,30%,
116,2022,2022-12-04,12,13,35.129,MIN,,NYJ,W 27-22,,,,,,,,,,,,,,0,0%,0,0%,11,34%,
117,2022,2022-12-11,13,14,35.136,MIN,@,DET,L 23-34,,,,,,,,,,,,,,0,0%,0,0%,7,24%,
118,2022,2022-12-17,14,15,35.142,MIN,,IND,W 39-36,,,,,,,,,,,,,,0,0%,0,0%,12,28%,
119,2022,2022-12-24,15,16,35.149,MIN,,NYG,W 27-24,,,,,,,,,,,,,,0,0%,0,0%,10,34%,
120,2022,2023-01-01,16,17,35.157,MIN,@,GNB,L 17-41,,,,,,,,,,,,,,0,0%,0,0%,7,25%,
121,2022,2023-01-08,17,18,35.164,MIN,@,CHI,W 29-13,,,,,,,,,,,,,,0,0%,0,0%,8,35%,
122,2023,2023-09-10,1,1,36.044,MIN,,TAM,L 17-20,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0%,0,0%,8,29%,
123,2023,2023-09-14,2,2,36.048,MIN,@,PHI,L 28-34,,,,,,,,,,,,,,0,0%,0,0%,7,24%,
124,2023,2023-09-24,3,3,36.058,MIN,,LAC,L 24-28,,,,,,,,,,,,,,0,0%,0,0%,7,28%,
125,2023,2023-10-01,4,4,36.065,MIN,@,CAR,W 21-13,,,,,,,,,,,,,,0,0%,0,0%,7,32%,
126,2023,2023-10-08,5,5,36.072,MIN,,KAN,L 20-27,,,,,,,,,,,,,,0,0%,0,0%,6,25%,
127,2023,2023-10-15,6,6,36.079,MIN,@,CHI,W 19-13,,,,,,,,,,,,,,0,0%,0,0%,10,38%,
128,2023,2023-10-23,7,7,36.087,MIN,,SFO,W 22-17,,,,,,,,,,,,,,0,0%,0,0%,7,32%,
129,2023,2023-10-29,8,8,36.093,MIN,@,GNB,W 24-10,,,,,,,,,,,,,,0,0%,0,0%,8,35%,
130,2023,2023-11-05,9,9,36.100,MIN,@,ATL,W 31-28,,,,,,,,,,,,,,0,0%,0,0%,8,24%,
131,2023,2023-11-12,10,10,36.107,MIN,,NOR,W 27-19,,,,,,,,,,,,,,0,0%,0,0%,12,41%,
132,2023,2023-11-19,11,11,36.114,MIN,@,DEN,L 20-21,,,,,,,,,,,,,,0,0%,0,0%,7,26%,
133,2023,2023-11-27,12,12,36.122,MIN,,CHI,L 10-12,,,,,,,,,,,,,,0,0%,0,0%,5,25%,
134,2023,2023-12-10,13,14,36.135,MIN,@,LVR,W 3-0,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0%,0,0%,11,50%,
135,2023,2023-12-16,14,15,36.141,MIN,@,CIN,L 24-27,,,,,,,,,,,,,,0,0%,0,0%,7,26%,
136,2023,2023-12-24,15,16,36.149,MIN,,DET,L 24-30,,,,,,,,,,,,,,0,0%,0,0%,6,23%,
137,2023,2023-12-31,16,17,36.156,MIN,,GNB,L 10-33,,,,,,,,,,,,,,0,0%,0,0%,6,25%,
138,2023,2024-01-07,17,18,36.163,MIN,@,DET,L 20-30,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,0,0%,8,29%,
139,2024,2024-09-08,1,1,37.042,MIN,@,NYG,W 28-6,,,,,,,,,,,,,,0,0%,0,0%,8,33%,
140,2024,2024-09-15,2,2,37.049,MIN,,SFO,W 23-17,,,,,,,,,,,,,,0,0%,0,0%,8,35%,
141,2024,2024-09-22,3,3,37.056,MIN,,HOU,W 34-7,,,,,,,,,,,,,,0,0%,0,0%,10,38%,
142,2024,2024-09-29,4,4,37.063,MIN,@,GNB,W 31-29,,,,,,,,,,,,,,0,0%,0,0%,10,35%,
143,2024,2024-10-06,5,5,37.070,MIN,,NYJ,W 23-17,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0%,0,0%,9,31%,
144,2024,2024-10-20,6,7,37.084,MIN,,DET,L 29-31,,,,,,,,,,,,,,0,0%,0,0%,8,26%,
145,2024,2024-10-24,7,8,37.088,MIN,@,LAR,L 20-30,,,,,,,,,,,,,,0,0%,0,0%,7,28%,
146,2024,2024-11-03,8,9,37.098,MIN,,IND,W 21-13,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0%,0,0%,7,32%,
147,2024,2024-11-10,9,10,,MIN,@,JAX,W 12-7,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
148,2024,2024-11-17,10,11,,MIN,@,TEN,W 23-13,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
149,2024,2024-11-24,11,12,,MIN,@,CHI,W 30-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
