Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2021,2021-09-12,1,1,23.055,MIN,@,CIN,L 24-27,,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,23,68%,
2,2021,2021-09-19,2,2,23.062,MIN,@,ARI,L 33-34,,,,,,,,,,,,,,,,,,0,0%,0,0%,22,61%,
3,2021,2021-09-26,3,3,23.069,MIN,,SEA,W 30-17,,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,5,9%,15,60%,
4,2021,2021-10-03,4,4,23.076,MIN,,CLE,L 7-14,,,,,,,,,,,,,,,,,,0,0%,0,0%,17,77%,
5,2021,2021-10-10,5,5,23.083,MIN,,DET,W 19-17,,,,,,,,,,,,,,,,,,0,0%,0,0%,13,50%,
6,2021,2021-10-17,6,6,23.090,MIN,@,CAR,W 34-28,,,,,,,,,,,,,,,,,,0,0%,0,0%,18,51%,
7,2021,2021-10-31,7,8,23.104,MIN,,DAL,L 16-20,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,4,5%,21,70%,
8,2021,2021-11-07,8,9,23.111,MIN,@,BAL,L 31-34,*,0.0,8,4,12,0,0,1,27,0,1,0,0,0,0,0,0,0,0%,98,100%,7,21%,
9,2021,2021-11-14,9,10,23.118,MIN,@,LAC,W 27-20,*,1.0,5,1,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0%,59,100%,6,21%,
10,2021,2021-11-21,10,11,23.125,MIN,,GNB,W 34-31,*,,,,,,,,,,,,,,,,,0,0%,6,10%,17,61%,
11,2021,2021-11-28,11,12,,MIN,@,SFO,L 26-34,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
12,2021,2021-12-05,12,13,,MIN,@,DET,L 27-29,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
13,2021,2021-12-09,13,14,23.143,MIN,,PIT,W 36-28,,,,,,,,,,,,,,,,,,0,0%,1,1%,22,67%,
14,2021,2021-12-20,14,15,23.154,MIN,@,CHI,W 17-9,,,,,,,,,,,,,,,,,,0,0%,2,3%,16,76%,
15,2021,2021-12-26,15,16,23.160,MIN,,LAR,L 23-30,,0.0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,10,14%,15,48%,
16,2021,2022-01-02,16,17,23.167,MIN,@,GNB,L 10-37,,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,26,35%,18,67%,
17,2021,2022-01-09,17,18,,MIN,,CHI,W 31-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
18,2022,2022-09-11,1,1,24.054,MIN,,GNB,W 23-7,*,0.0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,61,100%,3,13%,
19,2022,2022-09-19,2,2,24.062,MIN,@,PHI,L 7-24,*,0.0,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,73,100%,5,24%,
20,2022,2022-09-25,3,3,24.068,MIN,,DET,W 28-24,*,0.0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,78,100%,6,21%,
21,2022,2022-10-02,4,4,24.075,MIN,@,NOR,W 28-25,*,0.0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,60,100%,5,16%,
22,2022,2022-10-09,5,5,24.082,MIN,,CHI,W 29-22,*,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,50,100%,4,18%,
23,2022,2022-10-16,6,6,24.089,MIN,@,MIA,W 24-16,*,0.0,4,0,4,0,0,0,0,0,2,0,0,0,1,15,0,0,0%,78,100%,1,3%,
24,2022,2022-10-30,7,8,24.103,MIN,,ARI,W 34-26,*,0.0,2,0,2,0,0,1,12,0,1,0,0,0,0,0,0,0,0%,78,100%,0,0%,
25,2022,2022-11-06,8,9,24.110,MIN,@,WAS,W 20-17,*,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,64,100%,0,0%,
26,2022,2022-11-13,9,10,24.117,MIN,@,BUF,W 33-30,*,0.0,3,2,5,0,0,0,0,0,0,0,0,0,1,40,0,0,0%,75,100%,0,0%,
27,2022,2022-11-20,10,11,24.124,MIN,,DAL,L 3-40,*,0.0,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,72,100%,0,0%,
28,2022,2022-11-24,11,12,24.128,MIN,,NWE,W 33-26,*,0.0,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,55,100%,0,0%,
29,2022,2022-12-04,12,13,24.138,MIN,,NYJ,W 27-22,*,0.0,6,1,7,0,0,1,5,0,2,0,0,0,0,0,0,0,0%,85,100%,0,0%,
30,2022,2022-12-11,13,14,24.145,MIN,@,DET,L 23-34,*,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,70,100%,0,0%,
