Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2017,2017-09-10,1,1,22.052,SEA,@,GNB,L 9-17,,0.0,10,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,77,94%,3,12%,
2,2017,2017-09-17,2,2,22.059,SEA,,SFO,W 12-9,,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,20,41%,18,64%,
3,2017,2017-09-24,3,3,22.066,SEA,@,TEN,L 27-33,,0.0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,30,41%,13,36%,
4,2017,2017-10-01,4,4,22.073,SEA,,IND,W 46-18,,0.0,3,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,56,93%,7,23%,
5,2017,2017-10-08,5,5,22.080,SEA,@,LAR,W 16-10,*,0.0,6,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,74,100%,1,4%,
6,2017,2017-10-22,6,7,22.094,SEA,@,NYG,W 24-7,*,0.0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0%,59,100%,0,0%,
7,2017,2017-10-29,7,8,22.101,SEA,,HOU,W 41-38,*,0.0,3,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0%,71,100%,0,0%,
8,2017,2017-11-05,8,9,22.108,SEA,,WAS,L 14-17,*,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,60,95%,0,0%,
9,2017,2017-11-09,9,10,22.112,SEA,@,ARI,W 22-16,*,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0%,73,91%,1,3%,
10,2017,2017-11-20,10,11,22.123,SEA,,ATL,L 31-34,*,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,2,3%,0,0%,
11,2017,2017-11-26,,12,,SEA,@,SFO,W 24-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
12,2017,2017-12-03,12,13,22.136,SEA,,PHI,W 24-10,*,0.0,4,1,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0%,75,100%,1,5%,
13,2017,2017-12-10,13,14,22.143,SEA,@,JAX,L 24-30,*,0.0,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,65,98%,1,3%,
14,2017,2017-12-17,14,15,22.150,SEA,,LAR,L 7-42,*,0.0,4,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,68,100%,2,6%,
15,2017,2017-12-24,15,16,22.157,SEA,@,DAL,W 21-12,*,1.0,4,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,74,100%,1,4%,
16,2017,2017-12-31,16,17,22.164,SEA,,ARI,L 24-26,*,0.0,6,0,6,0,0,1,0,0,2,0,0,0,0,0,0,0,0%,71,100%,1,3%,
17,2018,2018-09-09,1,1,23.051,SEA,@,DEN,L 24-27,*,0.0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,74,100%,5,15%,
18,2018,2018-09-17,2,2,23.059,SEA,@,CHI,L 17-24,*,0.0,4,0,4,0,0,2,8,0,3,0,0,0,0,0,0,0,0%,66,100%,5,19%,
19,2018,2018-09-23,3,3,23.065,SEA,,DAL,W 24-13,*,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,59,100%,3,10%,
20,2018,2018-09-30,4,4,23.072,SEA,@,ARI,W 20-17,*,0.0,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,59,98%,5,18%,
21,2018,2018-10-07,5,5,23.079,SEA,,LAR,L 31-33,*,0.0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,66,100%,6,20%,
22,2018,2018-10-14,6,6,23.086,SEA,@,OAK,W 27-3,*,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,60,100%,2,11%,
23,2018,2018-10-28,7,8,23.100,SEA,@,DET,W 28-14,*,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,59,100%,2,8%,
24,2018,2018-11-04,8,9,23.107,SEA,,LAC,L 17-25,*,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,51,100%,4,14%,
25,2018,2018-11-11,9,10,23.114,SEA,@,LAR,L 31-36,*,0.0,4,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,65,100%,7,23%,
26,2018,2018-11-15,10,11,23.118,SEA,,GNB,W 27-24,*,0.0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,49,100%,7,23%,
27,2018,2018-11-25,11,12,23.128,SEA,@,CAR,W 30-27,*,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,59,100%,6,22%,
28,2018,2018-12-02,12,13,23.135,SEA,,SFO,W 43-16,*,0.0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,76,100%,2,7%,
29,2018,2018-12-10,13,14,23.143,SEA,,MIN,W 21-7,*,0.0,6,1,7,1,0,0,0,0,2,0,0,0,0,0,0,0,0%,58,100%,2,9%,
30,2018,2018-12-16,14,15,23.149,SEA,@,SFO,L 23-26,*,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,62,100%,6,18%,
31,2018,2018-12-23,15,16,23.156,SEA,,KAN,W 38-31,*,0.0,4,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,61,100%,6,18%,
32,2018,2018-12-30,16,17,23.163,SEA,,ARI,W 27-24,*,0.0,3,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,17,26%,2,6%,
33,2019,2019-09-08,1,1,24.050,SEA,,CIN,W 21-20,*,0.0,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,75,100%,5,16%,
34,2019,2019-09-15,2,2,24.057,SEA,@,PIT,W 28-26,*,0.0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,56,100%,5,17%,
35,2019,2019-09-22,3,3,24.064,SEA,,NOR,L 27-33,*,0.0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,52,93%,6,21%,
36,2019,2019-09-29,4,4,24.071,SEA,@,ARI,W 27-10,*,0.0,3,4,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,62,98%,4,15%,
37,2019,2019-10-03,5,5,24.075,SEA,,LAR,W 30-29,*,0.0,4,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,70,100%,6,19%,
38,2019,2019-10-13,6,6,24.085,SEA,@,CLE,W 32-28,*,0.0,4,1,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0%,67,98%,3,12%,
39,2019,2019-10-20,7,7,24.092,SEA,,BAL,L 16-30,*,0.0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,57,98%,6,21%,
40,2019,2019-10-27,8,8,24.099,SEA,@,ATL,W 27-20,*,0.0,4,0,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0%,75,99%,4,15%,
41,2019,2019-11-03,9,9,24.106,SEA,,TAM,W 40-34,*,0.0,7,2,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,76,100%,8,22%,
42,2019,2019-11-11,10,10,24.114,SEA,@,SFO,W 27-24,*,0.0,1,5,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0%,83,100%,5,14%,
43,2019,2019-11-24,11,12,24.127,SEA,@,PHI,W 17-9,*,0.0,3,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,74,100%,1,5%,
44,2019,2019-12-02,12,13,24.135,SEA,,MIN,W 37-30,*,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,53,98%,6,18%,
45,2019,2019-12-08,13,14,24.141,SEA,@,LAR,L 12-28,*,0.0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,68,100%,5,20%,
46,2019,2019-12-15,,15,,SEA,@,CAR,W 30-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
47,2019,2019-12-22,,16,,SEA,,ARI,L 13-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
48,2019,2019-12-29,16,17,24.162,SEA,,SFO,L 21-26,*,0.0,5,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,49,98%,5,22%,
49,2020,2020-09-13,1,1,25.055,SEA,@,ATL,W 38-25,*,0.0,4,3,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,79,99%,4,14%,
50,2020,2020-09-20,2,2,25.062,SEA,,NWE,W 35-30,*,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,67,93%,5,18%,
51,2020,2020-09-27,3,3,25.069,SEA,,DAL,W 38-31,*,0.0,11,0,11,0,0,1,4,0,1,0,0,0,0,0,0,0,0%,82,100%,7,21%,
52,2020,2020-10-04,4,4,25.076,SEA,@,MIA,W 31-23,*,0.0,0,1,1,0,0,1,16,0,3,0,0,0,0,0,0,0,0%,69,97%,5,19%,
53,2020,2020-10-11,5,5,25.083,SEA,,MIN,W 27-26,*,0.0,7,1,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0%,87,100%,3,12%,
54,2020,2020-10-25,6,7,25.097,SEA,@,ARI,L 34-37,*,0.0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,38,45%,4,12%,
55,2020,2020-11-01,7,8,,SEA,,SFO,W 37-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
56,2020,2020-11-08,8,9,,SEA,@,BUF,L 34-44,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
57,2020,2020-11-15,9,10,,SEA,@,LAR,L 16-23,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
58,2020,2020-11-19,10,11,,SEA,,ARI,W 28-21,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
59,2020,2020-11-30,11,12,25.133,SEA,@,PHI,W 23-17,*,0.0,3,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,71,100%,2,8%,
60,2020,2020-12-06,12,13,25.139,SEA,,NYG,L 12-17,*,0.0,4,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,56,100%,5,19%,
61,2020,2020-12-13,13,14,25.146,SEA,,NYJ,W 40-3,*,0.0,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,46,87%,4,14%,
