Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2012,2012-09-09,1,1,21.356,BUF,@,NYJ,L 28-48,*,0,0,0.0,3,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0%,64,98%,2,7%,
2,2012,2012-09-16,2,2,21.363,BUF,,KAN,W 35-17,*,0,0,0.0,7,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0%,67,92%,8,25%,
3,2012,2012-09-23,3,3,22.004,BUF,@,CLE,W 24-14,*,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,63,100%,8,29%,
4,2012,2012-09-30,4,4,22.011,BUF,,NWE,L 28-52,*,0,0,0.0,5,2,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0%,74,96%,4,11%,
5,2012,2012-10-07,5,5,22.018,BUF,@,SFO,L 3-45,*,0,0,0.0,4,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,64,96%,2,7%,
6,2012,2012-10-14,6,6,22.025,BUF,@,ARI,W 19-16,*,0,0,0.0,4,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,71,96%,6,19%,
7,2012,2012-10-21,7,7,22.032,BUF,,TEN,L 34-35,*,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,61,95%,3,11%,
8,2012,2012-11-04,8,9,22.046,BUF,@,HOU,L 9-21,*,0,0,0.0,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,64,100%,6,22%,
9,2012,2012-11-11,9,10,22.053,BUF,@,NWE,L 31-37,*,0,0,0.0,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,69,96%,2,7%,
10,2012,2012-11-15,10,11,22.057,BUF,,MIA,W 19-14,*,0,0,0.0,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0%,58,100%,6,21%,
11,2012,2012-11-25,11,12,22.067,BUF,@,IND,L 13-20,*,0,0,0.0,5,1,6,1,0,0,0,0,2,0,0,1,0,0,0,0,0%,73,100%,6,21%,
12,2012,2012-12-02,12,13,22.074,BUF,,JAX,W 34-18,*,0,0,0.0,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,71,99%,6,21%,
13,2012,2012-12-09,13,14,22.081,BUF,,STL,L 12-15,*,0,0,0.0,2,0,2,0,0,1,23,0,2,0,0,0,0,0,0,0,0%,68,99%,8,31%,
14,2012,2012-12-16,14,15,22.088,BUF,,SEA,L 17-50,*,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,58,100%,3,9%,
15,2012,2012-12-23,15,16,22.095,BUF,@,MIA,L 10-24,*,0,0,0.0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,56,88%,4,17%,
16,2012,2012-12-30,16,17,22.102,BUF,,NYJ,W 28-9,*,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,75,100%,4,14%,
17,2013,2013-09-08,,1,,BUF,,NWE,L 21-23,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
18,2013,2013-09-15,,2,,BUF,,CAR,W 24-23,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
19,2013,2013-09-22,,3,,BUF,@,NYJ,L 20-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
20,2013,2013-09-29,,4,,BUF,,BAL,W 23-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
21,2013,2013-10-03,,5,,BUF,@,CLE,L 24-37,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
22,2013,2013-10-13,6,6,23.024,BUF,,CIN,L 24-27,,0,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,26,30%,0,0%,
23,2013,2013-10-20,7,7,23.031,BUF,@,MIA,W 23-21,,0,0,0.0,4,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,36,55%,1,3%,
24,2013,2013-10-27,8,8,23.038,BUF,@,NOR,L 17-35,*,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,57,81%,7,25%,
25,2013,2013-11-03,9,9,23.045,BUF,,KAN,L 13-23,*,0,0,0.0,6,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,54,93%,5,19%,
26,2013,2013-11-10,10,10,23.052,BUF,@,PIT,L 10-23,*,0,0,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,68,100%,5,17%,
27,2013,2013-11-17,11,11,23.059,BUF,,NYJ,W 37-14,*,0,0,0.0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,58,100%,3,9%,
28,2013,2013-12-01,12,13,23.073,BUF,,ATL,L 31-34,*,0,0,0.0,4,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,85,97%,10,27%,
29,2013,2013-12-08,13,14,23.080,BUF,@,TAM,L 6-27,*,0,0,0.0,2,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0%,64,97%,13,41%,
30,2013,2013-12-15,14,15,23.087,BUF,@,JAX,W 27-20,*,0,0,0.0,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0%,75,100%,7,26%,
31,2013,2013-12-22,15,16,23.094,BUF,,MIA,W 19-0,*,0,0,0.0,3,0,3,0,0,0,0,0,3,0,0,0,1,0,0,0,0%,54,100%,10,36%,
32,2013,2013-12-29,16,17,23.101,BUF,@,NWE,L 20-34,*,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,71,95%,8,29%,
33,2014,2014-09-07,,1,,BUF,@,CHI,W 23-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
34,2014,2014-09-14,2,2,23.360,BUF,,MIA,W 29-10,*,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,53,67%,0,0%,
35,2014,2014-09-21,3,3,24.002,BUF,,SDG,L 10-22,*,0,0,0.0,6,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,49,74%,1,4%,
36,2014,2014-09-28,4,4,24.009,BUF,@,HOU,L 17-23,*,0,0,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,68,100%,0,0%,
37,2014,2014-10-05,5,5,24.016,BUF,@,DET,W 17-14,*,0,0,0.0,3,1,4,0,0,1,21,0,1,0,0,0,0,0,0,0,0%,62,100%,9,28%,
38,2014,2014-10-12,6,6,24.023,BUF,,NWE,L 22-37,*,0,0,0.0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0%,71,100%,8,26%,
39,2014,2014-10-19,7,7,24.030,BUF,,MIN,W 17-16,*,0,0,0.0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,63,100%,4,15%,
40,2014,2014-10-26,8,8,24.037,BUF,@,NYJ,W 43-23,*,0,0,0.0,4,1,5,0,0,1,13,0,1,0,0,0,0,0,0,0,0%,66,79%,3,9%,
41,2014,2014-11-09,9,10,24.051,BUF,,KAN,L 13-17,*,0,0,0.0,2,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0%,60,100%,4,14%,
42,2014,2014-11-13,10,11,24.055,BUF,@,MIA,L 9-22,*,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,67,100%,6,26%,
43,2014,2014-11-24,11,12,24.066,BUF,,NYJ,W 38-3,*,0,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,48,83%,3,11%,
44,2014,2014-11-30,12,13,24.072,BUF,,CLE,W 26-10,*,0,0,0.0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,69,100%,4,13%,
45,2014,2014-12-07,13,14,24.079,BUF,@,DEN,L 17-24,*,0,0,0.0,1,2,3,0,0,1,27,0,1,0,0,0,0,0,0,0,0%,55,100%,4,18%,
