Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2020,2020-09-13,1,1,22.028,TAM,@,NOR,L 23-34,*,0,0,0.0,3,3,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0%,68,100%,7,21%,
2,2020,2020-09-20,2,2,22.035,TAM,,CAR,W 31-17,*,0,0,1.0,8,3,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0%,72,99%,5,20%,
3,2020,2020-09-27,3,3,22.042,TAM,@,DEN,W 28-10,*,0,0,1.0,4,2,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0%,63,100%,9,31%,
4,2020,2020-10-04,4,4,22.049,TAM,,LAC,W 38-31,*,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,53,100%,6,19%,
5,2020,2020-10-08,5,5,22.053,TAM,@,CHI,L 19-20,*,0,0,0.0,4,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,62,98%,7,25%,
6,2020,2020-10-18,6,6,22.063,TAM,,GNB,W 38-10,*,0,0,0.0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,59,94%,2,7%,
7,2020,2020-10-25,7,7,22.070,TAM,@,LVR,W 45-20,*,0,0,0.0,1,1,2,0,0,1,16,0,1,0,0,0,0,0,0,0,0%,64,98%,4,13%,
8,2020,2020-11-02,8,8,22.078,TAM,@,NYG,W 25-23,*,0,0,0.0,6,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,74,100%,4,15%,
9,2020,2020-11-08,9,9,22.084,TAM,,NOR,L 3-38,*,0,0,0.0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,71,97%,10,48%,
10,2020,2020-11-15,10,10,22.091,TAM,@,CAR,W 46-23,*,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,48,100%,3,9%,
11,2020,2020-11-23,11,11,22.099,TAM,,LAR,L 24-27,*,0,0,0.0,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,71,99%,11,37%,
12,2020,2020-11-29,12,12,22.105,TAM,,KAN,L 24-27,*,0,0,0.0,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,78,99%,5,17%,
