Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1.0,2024.0,2024-09-08,1.0,1.0,,TAM,,WAS,W 37-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2.0,2024.0,2024-09-15,2.0,2.0,23.292,TAM,@,DET,W 20-16,,,,,,,,,,,,,,,,,,0,0%,0,0%,1,4%,
3.0,2024.0,2024-09-22,3.0,3.0,23.299,TAM,,DEN,L 7-26,,,,,,,,,,,,,,,,,,0,0%,0,0%,2,9%,
4.0,2024.0,2024-09-29,4.0,4.0,23.306,TAM,,PHI,W 33-16,,,,,,,,,,,,,,,,,,0,0%,0,0%,5,19%,
5.0,2024.0,2024-10-03,5.0,5.0,,TAM,@,ATL,L 30-36,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
6.0,2024.0,2024-10-13,6.0,6.0,23.32,TAM,@,NOR,W 51-27,,0.0,4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0%,60,86%,5,14%,
7.0,2024.0,2024-10-21,7.0,7.0,23.328,TAM,,BAL,L 31-41,*,0.0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,59,100%,2,7%,
8.0,2024.0,2024-10-27,8.0,8.0,23.334,TAM,,ATL,L 26-31,*,0.0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,29,47%,0,0%,
9.0,2024.0,2024-11-04,9.0,9.0,23.342,TAM,@,KAN,L 24-30,,,,,,,,,,,,,,,,,,0,0%,5,6%,3,11%,
10.0,2024.0,2024-11-10,10.0,10.0,23.348,TAM,,SFO,L 20-23,,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,9,14%,7,24%,
11.0,2024.0,2024-11-24,11.0,12.0,,TAM,@,NYG,W 30-7,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
