Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2021,2021-09-09,1,1,22.132,TAM,,DAL,W 31-29,*,0.0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,21,25%,21,62%,
2,2021,2021-09-19,2,2,22.142,TAM,,ATL,W 48-25,,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,19,26%,23,77%,
3,2021,2021-09-26,3,3,22.149,TAM,@,LAR,L 24-34,*,0.0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,51,78%,10,33%,
4,2021,2021-10-03,4,4,22.156,TAM,@,NWE,W 19-17,*,2.0,2,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0%,50,85%,4,14%,
5,2021,2021-10-10,5,5,22.163,TAM,,MIA,W 45-17,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,17,31%,1,4%,
6,2021,2021-10-14,6,6,22.167,TAM,@,PHI,W 28-22,,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,19,37%,3,13%,
7,2021,2021-10-24,7,7,22.177,TAM,,CHI,W 38-3,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,37,56%,6,24%,
8,2021,2021-10-31,8,8,22.184,TAM,@,NOR,L 27-36,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,8,11%,16,55%,
9,2021,2021-11-14,9,10,22.198,TAM,@,WAS,L 19-29,,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,19,26%,2,8%,
10,2021,2021-11-22,10,11,22.206,TAM,,NYG,W 30-10,,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,29,50%,3,12%,
11,2021,2021-11-28,11,12,22.212,TAM,@,IND,W 38-31,,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,34,49%,7,23%,
12,2021,2021-12-05,12,13,22.219,TAM,@,ATL,W 30-17,,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,28,39%,10,38%,
13,2021,2021-12-12,13,14,22.226,TAM,,BUF,W 33-27,,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,32,41%,16,46%,
14,2021,2021-12-19,14,15,22.233,TAM,,NOR,L 0-9,,1.0,2,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0%,26,43%,11,41%,
15,2021,2021-12-26,15,16,22.240,TAM,@,CAR,W 32-6,*,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,52,74%,2,7%,
16,2021,2022-01-02,16,17,22.247,TAM,@,NYJ,W 28-24,*,0.0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,53,87%,5,19%,
17,2021,2022-01-09,17,18,22.254,TAM,,CAR,W 41-17,*,0.0,2,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0%,65,90%,4,14%,
18,2022,2022-09-11,1,1,23.134,TAM,@,DAL,W 19-3,*,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,48,70%,1,4%,
19,2022,2022-09-18,2,2,23.141,TAM,@,NOR,W 20-10,*,0.5,1,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,50,74%,1,4%,
20,2022,2022-09-25,3,3,23.148,TAM,,GNB,L 12-14,*,0.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,46,74%,2,8%,
21,2022,2022-10-02,4,4,23.155,TAM,,KAN,L 31-41,*,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,49,61%,0,0%,
22,2022,2022-10-09,5,5,23.162,TAM,,ATL,W 21-15,*,1.0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0%,40,61%,0,0%,
23,2022,2022-10-16,6,6,23.169,TAM,@,PIT,L 18-20,*,0.0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,54,84%,1,4%,
24,2022,2022-10-23,7,7,23.176,TAM,@,CAR,L 3-21,*,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,32,64%,4,17%,
25,2022,2022-10-27,8,8,23.180,TAM,,BAL,L 22-27,*,1.0,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,47,62%,0,0%,
26,2022,2022-11-06,9,9,23.190,TAM,,LAR,W 16-13,*,0.0,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0%,51,89%,0,0%,
27,2022,2022-11-13,10,10,23.197,TAM,,SEA,W 21-16,*,1.0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,48,92%,1,5%,
28,2022,2022-11-27,11,12,23.211,TAM,@,CLE,L 17-23,,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,61,77%,0,0%,
29,2022,2022-12-05,12,13,23.219,TAM,,NOR,W 17-16,*,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,34,58%,3,11%,
30,2022,2022-12-11,13,14,23.225,TAM,@,SFO,L 7-35,*,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,27,43%,0,0%,
31,2022,2022-12-18,14,15,23.232,TAM,,CIN,L 23-34,*,0.5,1,3,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0%,66,100%,0,0%,
32,2022,2022-12-25,15,16,23.239,TAM,@,ARI,W 19-16,*,0.0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0%,76,100%,1,3%,
33,2022,2023-01-01,16,17,23.246,TAM,,CAR,W 30-24,*,0.0,7,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,65,98%,3,10%,
34,2022,2023-01-08,17,18,23.253,TAM,@,ATL,L 17-30,*,0.0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,49,72%,0,0%,
35,2023,2023-09-10,1,1,24.133,TAM,@,MIN,W 20-17,*,0.0,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0%,39,61%,0,0%,
