Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
20,2020,2020-10-04,4,4,23.316,SFO,,PHI,L 20-25,,0,,,0,0,0,0,0%,0,0%,2,8%,
21,2020,2020-10-11,5,5,23.323,SFO,,MIA,L 17-43,,0,,,0,0,0,0,0%,0,0%,3,9%,
22,2020,2020-10-18,6,6,23.330,SFO,,LAR,W 24-16,,0,,,0,0,0,2,3%,0,0%,4,15%,
23,2020,2020-10-25,7,7,23.337,SFO,@,NWE,W 33-6,,0,,,0,0,0,0,0%,0,0%,6,29%,
24,2020,2020-11-01,8,8,23.344,SFO,@,SEA,L 27-37,,0,,,0,0,0,1,1%,0,0%,3,10%,
25,2020,2020-11-05,9,9,23.348,SFO,,GNB,L 17-34,*,0,,,0,0,0,57,100%,0,0%,3,11%,
26,2020,2020-11-15,10,10,23.358,SFO,@,NOR,L 13-27,,0,,,0,0,0,0,0%,0,0%,3,11%,
27,2020,2020-11-29,11,12,24.006,SFO,@,LAR,W 23-20,,0,,,0,0,0,0,0%,0,0%,7,20%,
28,2020,2020-12-07,12,13,24.014,SFO,,BUF,L 24-34,,0,,,0,0,0,0,0%,0,0%,4,17%,
29,2020,2020-12-13,13,14,24.020,SFO,,WAS,L 15-23,,0,,,0,0,0,1,1%,0,0%,1,3%,
30,2020,2020-12-20,14,15,24.027,SFO,@,DAL,L 33-41,*,0,,,0,0,0,84,100%,0,0%,5,13%,
31,2020,2020-12-26,15,16,24.033,SFO,@,ARI,W 20-12,*,0,,,0,0,0,29,52%,0,0%,4,17%,
32,2020,2021-01-03,16,17,24.041,SFO,,SEA,L 23-26,*,0,,,0,0,0,66,100%,0,0%,5,16%,
33,2021,2021-09-12,1,1,,SFO,@,DET,W 41-33,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
34,2021,2021-09-19,2,2,,SFO,@,PHI,W 17-11,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
35,2021,2021-09-26,3,3,,SFO,,GNB,L 28-30,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
36,2021,2021-10-03,4,4,,SFO,,SEA,L 21-28,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
37,2021,2021-10-10,5,5,,SFO,@,ARI,L 10-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
38,2021,2021-10-24,6,7,,SFO,,IND,L 18-30,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
39,2021,2021-10-31,7,8,,SFO,@,CHI,W 33-22,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
40,2021,2021-11-07,8,9,,SFO,,ARI,L 17-31,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
41,2021,2021-11-15,9,10,,SFO,,LAR,W 31-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
42,2021,2021-11-21,10,11,,SFO,@,JAX,W 30-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
43,2021,2021-11-28,11,12,,SFO,,MIN,W 34-26,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
44,2021,2021-12-05,12,13,,SFO,@,SEA,L 23-30,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
45,2021,2021-12-12,13,14,,SFO,@,CIN,W 26-23,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
46,2021,2021-12-19,14,15,,SFO,,ATL,W 31-13,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
47,2021,2021-12-23,15,16,,SFO,@,TEN,L 17-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
48,2021,2022-01-02,16,17,,SFO,,HOU,W 23-7,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
49,2021,2022-01-09,17,18,,SFO,@,LAR,W 27-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
50,2022,2022-09-25,3,3,,TAM,,GNB,L 12-14,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
51,2022,2022-10-02,4,4,,TAM,,KAN,L 31-41,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
52,2022,2022-10-09,5,5,,TAM,,ATL,W 21-15,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
53,2022,2022-10-16,6,6,,TAM,@,PIT,L 18-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
54,2022,2022-11-06,9,9,,TAM,,LAR,W 16-13,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
55,2022,2022-11-13,10,10,,TAM,,SEA,W 21-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
56,2022,2022-11-27,11,12,,TAM,@,CLE,L 17-23,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
57,2022,2022-12-05,12,13,,TAM,,NOR,W 17-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
58,2022,2022-12-11,13,14,,TAM,@,SFO,L 7-35,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
59,2022,2022-12-18,14,15,,TAM,,CIN,L 23-34,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
60,2022,2022-12-25,15,16,,TAM,@,ARI,W 19-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
61,2022,2023-01-01,16,17,,TAM,,CAR,W 30-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
62,2022,2023-01-08,17,18,26.046,TAM,@,ATL,L 17-30,,,,,,,,16,29%,0,0%,0,0%,
63,2023,2023-09-10,1,1,26.291,TAM,@,MIN,W 20-17,,,,,,,,0,0%,0,0%,5,18%,
64,2023,2023-09-17,2,2,26.298,TAM,,CHI,W 27-17,,,,,,,,0,0%,0,0%,6,22%,
65,2023,2023-09-25,3,3,26.306,TAM,,PHI,L 11-25,,,,,,,,0,0%,0,0%,1,5%,
66,2023,2023-10-01,4,4,26.312,TAM,@,NOR,W 26-9,,,,,,,,0,0%,0,0%,4,15%,
67,2023,2023-10-15,5,6,26.326,TAM,,DET,L 6-20,,,,,,,,0,0%,0,0%,2,8%,
68,2023,2023-10-22,6,7,26.333,TAM,,ATL,L 13-16,,,,,,,,0,0%,0,0%,3,14%,
69,2023,2023-10-26,7,8,26.337,TAM,@,BUF,L 18-24,,,,,,,,0,0%,0,0%,3,12%,
70,2023,2023-11-05,8,9,26.347,TAM,@,HOU,L 37-39,,,,,,,,0,0%,0,0%,7,21%,
71,2023,2023-11-12,9,10,26.354,TAM,,TEN,W 20-6,,,,,,,,0,0%,0,0%,4,17%,
72,2023,2023-11-19,10,11,26.361,TAM,@,SFO,L 14-27,,,,,,,,2,3%,0,0%,2,9%,
73,2023,2023-11-26,11,12,27.003,TAM,@,IND,L 20-27,,,,,,,,0,0%,0,0%,4,15%,
74,2023,2023-12-03,12,13,27.010,TAM,,CAR,W 21-18,,,,,,,,1,2%,0,0%,3,10%,
75,2023,2023-12-10,13,14,27.017,TAM,@,ATL,W 29-25,,,,,,,,1,1%,0,0%,5,16%,
76,2023,2023-12-17,14,15,27.024,TAM,@,GNB,W 34-20,,,,,,,,1,2%,0,0%,6,24%,
77,2023,2023-12-24,15,16,27.031,TAM,,JAX,W 30-12,,,,,,,,4,5%,0,0%,6,30%,
78,2023,2023-12-31,16,17,27.038,TAM,,NOR,L 13-23,,,,,,,,3,5%,0,0%,1,4%,
79,2023,2024-01-07,17,18,27.045,TAM,@,CAR,W 9-0,,,,,,,,7,11%,0,0%,3,15%,
80,2024,2024-09-08,1,1,27.290,TAM,,WAS,W 37-20,,,,,,,,0,0%,0,0%,7,26%,
81,2024,2024-09-15,2,2,27.297,TAM,@,DET,W 20-16,*,0,0,0,1,0,0,48,100%,0,0%,4,15%,
82,2024,2024-09-22,3,3,27.304,TAM,,DEN,L 7-26,*,,,,,,,57,100%,0,0%,1,5%,
83,2024,2024-09-29,4,4,27.311,TAM,,PHI,W 33-16,*,,,,,,,77,100%,0,0%,6,22%,
84,2024,2024-10-03,5,5,27.315,TAM,@,ATL,L 30-36,*,,,,,,,53,100%,0,0%,6,19%,
85,2024,2024-10-13,6,6,27.325,TAM,@,NOR,W 51-27,,,,,,,,0,0%,0,0%,7,19%,
86,2024,2024-10-21,7,7,27.333,TAM,,BAL,L 31-41,,,,,,,,1,1%,0,0%,4,14%,
87,2024,2024-10-27,8,8,27.339,TAM,,ATL,L 26-31,,,,,,,,0,0%,0,0%,4,15%,
88,2024,2024-11-04,9,9,27.347,TAM,@,KAN,L 24-30,,,,,,,,0,0%,0,0%,4,14%,
89,2024,2024-11-10,10,10,27.353,TAM,,SFO,L 20-23,,,,,,,,44,72%,0,0%,4,14%,
90,2024,2024-11-24,11,12,28.001,TAM,@,NYG,W 30-7,*,,,,,,,65,100%,0,0%,5,25%,
