Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sfty,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
11,2012,2012-11-25,11,12,22.307,TAM,,ATL,L 23-24,*,,0,0,0.0,7,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,60,100%,6,23%,
12,2012,2012-12-02,12,13,22.314,TAM,@,DEN,L 23-31,*,,0,0,0.0,7,3,10,3,0,1,27,0,1,0,0,0,0,0,0,0,0%,75,100%,8,24%,
13,2012,2012-12-09,13,14,22.321,TAM,,PHI,L 21-23,*,,0,0,1.0,7,2,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0%,76,100%,6,18%,
14,2012,2012-12-16,14,15,22.328,TAM,@,NOR,L 0-41,*,,0,0,0.0,4,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,70,100%,7,27%,
15,2012,2012-12-23,15,16,22.335,TAM,,STL,L 13-28,*,,0,0,0.0,9,0,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,55,100%,4,17%,
16,2012,2012-12-30,16,17,22.342,TAM,@,ATL,W 22-17,*,,0,0,1.0,5,1,6,1,2,0,0,0,1,0,0,0,0,0,0,0,0%,62,98%,5,17%,
17,2013,2013-09-08,1,1,23.228,TAM,@,NYJ,L 17-18,*,,0,0,2.0,4,5,9,3,2,1,7,0,2,0,0,0,0,0,0,0,0%,75,100%,12,39%,
18,2013,2013-09-15,2,2,23.235,TAM,,NOR,L 14-16,*,,0,0,1.5,4,2,6,1,3,0,0,0,2,0,0,0,0,0,0,0,0%,73,100%,11,42%,
19,2013,2013-09-22,3,3,23.242,TAM,@,NWE,L 3-23,*,,0,0,0.5,8,1,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0%,71,96%,10,50%,
20,2013,2013-09-29,4,4,23.249,TAM,,ARI,L 10-13,*,,0,0,0.0,4,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,62,100%,15,54%,
21,2013,2013-10-13,5,6,23.263,TAM,,PHI,L 20-31,*,,0,0,1.0,9,0,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0%,67,99%,10,33%,
22,2013,2013-10-20,6,7,23.270,TAM,@,ATL,L 23-31,*,,0,0,0.0,10,0,10,3,0,0,0,0,1,0,0,0,0,0,0,0,0%,46,100%,9,30%,
23,2013,2013-10-24,7,8,23.274,TAM,,CAR,L 13-31,*,,0,0,1.0,9,3,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0%,63,100%,9,31%,
24,2013,2013-11-03,8,9,23.284,TAM,@,SEA,L 24-27,*,,0,0,0.0,5,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,63,100%,13,45%,
25,2013,2013-11-11,9,10,23.292,TAM,,MIA,W 22-19,*,1,0,2,0.0,4,3,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0%,59,100%,8,29%,
26,2013,2013-11-17,10,11,23.298,TAM,,ATL,W 41-28,*,,0,0,0.0,5,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,61,86%,11,32%,
27,2013,2013-11-24,11,12,23.305,TAM,@,DET,W 24-21,*,,0,0,0.0,9,3,12,0,0,1,7,0,1,0,0,1,0,0,0,0,0%,76,100%,8,30%,
28,2013,2013-12-01,12,13,23.312,TAM,@,CAR,L 6-27,*,,0,0,0.0,4,4,8,1,0,1,16,0,1,0,0,0,0,0,0,0,0%,61,95%,9,38%,
29,2013,2013-12-08,13,14,23.319,TAM,,BUF,W 27-6,*,,0,0,1.0,8,1,9,2,2,2,57,0,2,0,0,0,0,0,0,0,0%,59,88%,7,22%,
30,2013,2013-12-15,14,15,23.326,TAM,,SFO,L 14-33,*,,0,0,0.0,9,1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0%,66,89%,11,35%,
31,2013,2013-12-22,15,16,23.333,TAM,@,STL,L 13-23,*,,0,0,0.0,10,1,11,2,1,0,0,0,0,0,0,0,1,0,0,0,0%,61,100%,9,39%,
32,2013,2013-12-29,16,17,23.340,TAM,@,NOR,L 17-42,*,,0,0,0.0,5,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,59,94%,10,32%,
33,2014,2014-09-07,1,1,24.227,TAM,,CAR,L 14-20,*,,0,0,0.0,9,1,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0%,68,100%,5,20%,
34,2014,2014-09-14,2,2,24.234,TAM,,STL,L 17-19,*,,0,0,0.0,5,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0%,61,100%,5,22%,
35,2014,2014-09-18,3,3,24.238,TAM,@,ATL,L 14-56,*,,0,0,0.0,7,2,9,1,0,0,0,0,1,0,0,1,1,0,0,0,0%,55,82%,8,24%,
36,2014,2014-09-28,4,4,24.248,TAM,@,PIT,W 27-24,*,,0,0,0.0,10,2,12,3,0,0,0,0,0,0,0,1,0,0,0,0,0%,76,100%,5,17%,
37,2014,2014-10-05,5,5,24.255,TAM,@,NOR,L 31-37,*,,0,0,0.0,10,4,14,2,0,0,0,0,1,0,0,0,0,0,0,0,0%,91,100%,5,16%,
38,2014,2014-10-12,6,6,24.262,TAM,,BAL,L 17-48,*,,0,0,0.0,10,4,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,67,100%,9,27%,
39,2014,2014-10-26,7,8,24.276,TAM,,MIN,L 13-19,*,,0,0,0.0,9,5,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0%,70,100%,6,21%,
40,2014,2014-11-02,8,9,24.283,TAM,@,CLE,L 17-22,*,,0,0,0.0,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,66,99%,5,19%,
41,2014,2014-11-09,9,10,24.290,TAM,,ATL,L 17-27,*,,0,0,0.0,10,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,66,100%,5,21%,
42,2014,2014-11-16,10,11,24.297,TAM,@,WAS,W 27-7,*,,0,0,0.0,8,5,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,72,100%,4,17%,
43,2014,2014-11-23,,12,,TAM,@,CHI,L 13-21,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
44,2014,2014-11-30,,13,,TAM,,CIN,L 13-14,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
45,2014,2014-12-07,13,14,24.318,TAM,@,DET,L 17-34,*,,0,0,0.0,4,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,51,74%,4,13%,
46,2014,2014-12-14,14,15,24.325,TAM,@,CAR,L 17-19,*,,0,0,1.0,6,6,12,2,2,0,0,0,1,0,0,1,0,0,0,0,0%,77,100%,8,30%,
47,2014,2014-12-21,15,16,24.332,TAM,,GNB,L 3-20,*,,0,0,0.0,7,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,74,100%,5,23%,
48,2014,2014-12-28,16,17,24.339,TAM,,NOR,L 20-23,*,,0,0,0.0,3,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0%,25,38%,1,4%,
49,2015,2015-09-13,1,1,25.233,TAM,,TEN,L 14-42,*,,0,0,0.0,3,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0%,56,100%,6,23%,
50,2015,2015-09-20,2,2,25.240,TAM,@,NOR,W 26-19,*,,0,0,0.0,4,4,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0%,78,100%,4,14%,
51,2015,2015-09-27,3,3,25.247,TAM,@,HOU,L 9-19,*,,0,0,0.0,3,12,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,90,100%,9,29%,
52,2015,2015-10-04,4,4,25.254,TAM,,CAR,L 23-37,*,,0,0,0.0,3,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,58,98%,9,28%,
53,2015,2015-10-11,5,5,25.261,TAM,,JAX,W 38-31,*,,0,0,1.0,8,2,10,1,1,0,0,0,1,0,0,0,0,0,0,0,0%,59,100%,5,16%,
54,2015,2015-10-25,6,7,25.275,TAM,@,WAS,L 30-31,*,,0,0,0.0,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,64,98%,6,20%,
55,2015,2015-11-01,7,8,25.282,TAM,@,ATL,W 23-20,*,,0,0,0.0,3,2,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,80,100%,4,17%,
56,2015,2015-11-08,8,9,25.289,TAM,,NYG,L 18-32,*,,0,0,0.0,6,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,75,100%,6,22%,
57,2015,2015-11-15,9,10,25.296,TAM,,DAL,W 10-6,*,,0,0,1.0,5,7,12,1,1,0,0,0,1,0,0,0,0,0,0,0,0%,54,100%,5,23%,
58,2015,2015-11-22,10,11,25.303,TAM,@,PHI,W 45-17,*,,1,6,0.0,6,0,6,0,0,2,24,1,2,0,0,0,0,0,0,0,0%,63,89%,3,9%,
59,2015,2015-11-29,11,12,25.310,TAM,@,IND,L 12-25,*,,0,0,0.0,4,3,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0%,74,100%,7,25%,
60,2015,2015-12-06,12,13,25.317,TAM,,ATL,W 23-19,*,,0,0,0.0,6,5,11,2,0,1,-5,0,1,0,0,0,0,0,0,0,0%,67,100%,5,20%,
61,2015,2015-12-13,13,14,25.324,TAM,,NOR,L 17-24,*,,0,0,0.0,10,3,13,1,0,0,0,0,2,0,0,0,0,0,0,0,0%,82,100%,5,19%,
62,2015,2015-12-17,14,15,25.328,TAM,@,STL,L 23-31,*,,0,0,0.0,6,2,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,52,100%,5,17%,
63,2015,2015-12-27,15,16,25.338,TAM,,CHI,L 21-26,*,,0,0,0.0,8,1,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,71,100%,6,20%,
64,2015,2016-01-03,16,17,25.345,TAM,@,CAR,L 10-38,*,,0,0,1.0,4,8,12,1,1,0,0,0,0,0,0,1,2,0,0,0,0%,64,100%,6,25%,
65,2016,2016-09-11,1,1,26.232,TAM,@,ATL,W 31-24,*,,0,0,0.0,6,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0%,65,100%,4,13%,
66,2016,2016-09-18,2,2,26.239,TAM,@,ARI,L 7-40,*,,0,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0%,66,100%,7,23%,
67,2016,2016-09-25,3,3,26.246,TAM,,LAR,L 32-37,*,,0,0,1.0,7,1,8,2,1,0,0,0,1,0,0,1,0,0,0,0,0%,65,100%,5,16%,
68,2016,2016-10-02,4,4,26.253,TAM,,DEN,L 7-27,*,,0,0,0.0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,70,97%,5,18%,
69,2016,2016-10-10,5,5,26.261,TAM,@,CAR,W 17-14,*,,0,0,0.0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,54,100%,3,12%,
70,2016,2016-10-23,6,7,26.274,TAM,@,SFO,W 34-17,*,,0,0,0.0,7,1,8,1,0,0,0,0,1,0,0,1,0,0,0,0,0%,69,99%,3,10%,
71,2016,2016-10-30,7,8,26.281,TAM,,OAK,L 24-30,*,,0,0,0.0,6,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,91,97%,5,15%,
72,2016,2016-11-03,8,9,26.285,TAM,,ATL,L 28-43,*,,0,0,0.0,4,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0%,73,100%,7,27%,
73,2016,2016-11-13,9,10,26.295,TAM,,CHI,W 36-10,*,,0,0,0.0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,48,86%,2,7%,
74,2016,2016-11-20,10,11,26.302,TAM,@,KAN,W 19-17,*,,0,0,0.0,3,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0%,53,100%,3,13%,
75,2016,2016-11-27,11,12,26.309,TAM,,SEA,W 14-5,*,,0,0,0.0,5,2,7,0,1,0,0,0,0,0,0,1,1,53,0,0,0%,57,90%,1,5%,
76,2016,2016-12-04,12,13,26.316,TAM,@,SDG,W 28-21,*,,1,6,0.0,2,1,3,0,0,1,15,1,2,0,0,0,0,0,0,0,0%,55,100%,4,17%,
77,2016,2016-12-11,13,14,26.323,TAM,,NOR,W 16-11,*,,0,0,0.0,5,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,61,100%,3,12%,
78,2016,2016-12-18,14,15,26.330,TAM,@,DAL,L 20-26,*,,0,0,1.0,5,4,9,1,1,0,0,0,0,0,0,0,1,0,0,0,0%,74,99%,8,27%,
79,2016,2016-12-24,15,16,26.336,TAM,@,NOR,L 24-31,*,,0,0,1.0,6,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,71,100%,5,19%,
80,2016,2017-01-01,16,17,26.344,TAM,,CAR,W 17-16,*,,0,0,2.0,5,1,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0%,70,100%,5,19%,
81,2017,2017-09-17,1,2,27.237,TAM,,CHI,W 29-7,*,,0,0,0.0,8,1,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0%,53,83%,1,5%,
82,2017,2017-09-24,2,3,27.244,TAM,@,MIN,L 17-34,*,,0,0,0.0,4,3,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,70,95%,6,21%,
83,2017,2017-10-01,,4,,TAM,,NYG,W 25-23,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
84,2017,2017-10-05,,5,,TAM,,NWE,L 14-19,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
85,2017,2017-10-15,5,6,27.265,TAM,@,ARI,L 33-38,*,,1,6,0.0,3,0,3,1,0,0,0,0,0,0,0,2,1,21,1,0,0%,61,94%,6,23%,
86,2017,2017-10-22,6,7,27.272,TAM,@,BUF,L 27-30,*,,0,0,0.0,12,2,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0%,67,99%,7,24%,
87,2017,2017-10-29,7,8,27.279,TAM,,CAR,L 3-17,*,,0,0,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,65,100%,3,13%,
88,2017,2017-11-05,8,9,27.286,TAM,@,NOR,L 10-30,*,,0,0,0.0,6,1,7,1,0,0,0,0,1,0,0,1,0,0,0,0,0%,60,100%,6,22%,
89,2017,2017-11-12,9,10,27.293,TAM,,NYJ,W 15-10,*,,0,0,0.0,7,1,8,2,0,0,0,0,0,0,0,0,1,0,0,0,0%,69,100%,2,8%,
90,2017,2017-11-19,10,11,27.300,TAM,@,MIA,W 30-20,*,,0,0,0.0,4,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,64,100%,5,17%,
91,2017,2017-11-26,11,12,27.307,TAM,@,ATL,L 20-34,*,,0,0,0.0,4,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,64,100%,6,23%,
92,2017,2017-12-03,12,13,27.314,TAM,@,GNB,L 20-26,*,,0,0,0.0,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,55,100%,4,14%,
93,2017,2017-12-10,13,14,27.321,TAM,,DET,L 21-24,*,,0,0,0.0,12,1,13,0,0,0,0,0,0,0,0,1,1,0,0,0,0%,68,100%,5,21%,
94,2017,2017-12-18,,15,,TAM,,ATL,L 21-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
95,2017,2017-12-24,15,16,27.335,TAM,@,CAR,L 19-22,*,,0,0,0.0,3,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,61,100%,6,21%,
96,2017,2017-12-31,16,17,27.342,TAM,,NOR,W 31-24,*,,0,0,0.0,5,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,56,97%,5,19%,
97,2018,2018-09-09,1,1,28.229,TAM,@,NOR,W 48-40,*,,0,0,0.0,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,64,100%,6,18%,
98,2018,2018-09-16,2,2,28.236,TAM,,PHI,W 27-21,*,,0,0,0.0,6,3,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0%,79,100%,5,18%,
99,2018,2018-09-24,3,3,28.244,TAM,,PIT,L 27-30,*,,0,0,0.0,8,1,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0%,66,100%,8,25%,
100,2018,2018-09-30,4,4,28.250,TAM,@,CHI,L 10-48,*,,0,0,0.0,7,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,59,97%,8,29%,
101,2018,2018-10-14,5,6,28.264,TAM,@,ATL,L 29-34,*,,0,0,0.0,6,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,67,100%,6,21%,
102,2018,2018-10-21,6,7,28.271,TAM,,CLE,W 26-23,*,,0,0,0.0,7,1,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0%,68,100%,3,9%,
103,2018,2018-10-28,7,8,28.278,TAM,@,CIN,L 34-37,*,,0,0,0.0,3,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0%,66,100%,6,18%,
104,2018,2018-11-04,8,9,28.285,TAM,@,CAR,L 28-42,*,,0,0,0.5,6,2,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,62,100%,6,19%,
105,2018,2018-11-11,9,10,28.292,TAM,,WAS,L 3-16,*,,0,0,0.0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,52,90%,4,20%,
106,2018,2018-11-18,,11,,TAM,@,NYG,L 35-38,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
107,2018,2018-11-25,,12,,TAM,,SFO,W 27-9,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
108,2018,2018-12-02,12,13,28.313,TAM,,CAR,W 24-17,*,,0,0,1.0,9,3,12,1,1,0,0,0,1,0,0,0,0,0,0,0,0%,70,100%,3,12%,
109,2018,2018-12-09,13,14,28.320,TAM,,NOR,L 14-28,*,,0,0,0.0,9,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,64,100%,6,23%,
110,2018,2018-12-16,14,15,28.327,TAM,@,BAL,L 12-20,*,,0,0,2.0,10,2,12,1,3,0,0,0,0,0,0,0,1,0,0,0,0%,76,100%,4,17%,
111,2018,2018-12-23,15,16,28.334,TAM,@,DAL,L 20-27,*,,0,0,0.0,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0%,52,100%,6,22%,
112,2018,2018-12-30,16,17,28.341,TAM,,ATL,L 32-34,*,,0,0,0.0,7,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,77,100%,7,22%,
113,2019,2019-09-08,1,1,29.228,TAM,,SFO,L 17-31,*,,0,0,0.0,6,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,64,96%,0,0%,
114,2019,2019-09-12,2,2,29.232,TAM,@,CAR,W 20-14,*,,0,0,0.0,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,75,100%,0,0%,
115,2019,2019-09-22,3,3,29.242,TAM,,NYG,L 31-32,*,,0,0,0.0,4,5,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0%,62,100%,0,0%,
116,2019,2019-09-29,4,4,29.249,TAM,@,LAR,W 55-40,*,,0,0,0.0,4,3,7,0,2,1,26,0,1,0,0,0,0,0,0,0,0%,89,100%,0,0%,
117,2019,2019-10-06,5,5,29.256,TAM,@,NOR,L 24-31,*,,0,0,0.0,5,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,69,100%,2,7%,
118,2019,2019-10-13,6,6,29.263,TAM,,CAR,L 26-37,*,,0,0,0.0,5,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,66,97%,0,0%,
119,2019,2019-10-27,7,8,29.277,TAM,@,TEN,L 23-27,*,,0,0,0.0,6,6,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,59,100%,0,0%,
120,2019,2019-11-03,8,9,29.284,TAM,@,SEA,L 34-40,*,,0,0,1.0,6,3,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0%,74,100%,3,8%,
121,2019,2019-11-10,9,10,29.291,TAM,,ARI,W 30-27,*,,0,0,0.0,6,2,8,1,0,0,0,0,0,0,0,1,1,0,0,0,0%,67,100%,0,0%,
122,2019,2019-11-17,10,11,29.298,TAM,,NOR,L 17-34,*,,0,0,0.0,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,67,100%,1,4%,
123,2019,2019-11-24,11,12,29.305,TAM,@,ATL,W 35-22,*,,0,0,0.0,6,2,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,82,96%,1,3%,
124,2019,2019-12-01,12,13,29.312,TAM,@,JAX,W 28-11,*,,0,0,0.0,4,3,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,68,100%,0,0%,
125,2019,2019-12-08,13,14,29.319,TAM,,IND,W 38-35,*,,0,0,0.0,3,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,63,100%,0,0%,
126,2019,2019-12-15,14,15,29.326,TAM,@,DET,W 38-17,*,,0,0,0.0,7,2,9,2,0,0,0,0,1,0,0,1,0,0,0,0,0%,64,100%,0,0%,
127,2019,2019-12-21,15,16,29.332,TAM,,HOU,L 20-23,*,,0,0,0.0,8,2,10,0,1,0,0,0,1,0,0,1,0,0,0,0,0%,66,100%,2,7%,
128,2019,2019-12-29,16,17,29.340,TAM,,ATL,L 22-28,*,,0,0,0.0,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,89,100%,0,0%,
129,2020,2020-09-13,1,1,30.234,TAM,@,NOR,L 23-34,*,,0,0,0.0,7,4,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0%,68,100%,2,6%,
130,2020,2020-09-20,2,2,30.241,TAM,,CAR,W 31-17,*,,0,0,0.0,7,2,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0%,73,100%,2,8%,
131,2020,2020-09-27,3,3,30.248,TAM,@,DEN,W 28-10,*,,0,0,0.0,2,2,4,0,0,1,-5,0,2,0,0,0,0,0,0,0,0%,63,100%,0,0%,
132,2020,2020-10-04,4,4,30.255,TAM,,LAC,W 38-31,*,,0,0,0.0,9,1,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,51,96%,0,0%,
133,2020,2020-10-08,5,5,30.259,TAM,@,CHI,L 19-20,*,,0,0,0.0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,63,100%,0,0%,
134,2020,2020-10-18,6,6,30.269,TAM,,GNB,W 38-10,*,,0,0,1.5,6,2,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0%,63,100%,0,0%,
135,2020,2020-10-25,7,7,30.276,TAM,@,LVR,W 45-20,*,,0,0,0.0,7,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,65,100%,2,6%,
136,2020,2020-11-02,8,8,30.284,TAM,@,NYG,W 25-23,*,,0,0,0.0,3,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,74,100%,2,7%,
137,2020,2020-11-08,9,9,30.290,TAM,,NOR,L 3-38,*,,0,0,0.0,4,3,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0%,73,100%,0,0%,
138,2020,2020-11-15,10,10,30.297,TAM,@,CAR,W 46-23,*,,0,0,0.0,5,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,48,100%,0,0%,
139,2020,2020-11-23,11,11,30.305,TAM,,LAR,L 24-27,*,,0,0,0.0,8,1,9,3,0,0,0,0,1,0,0,0,0,0,0,0,0%,72,100%,0,0%,
140,2020,2020-11-29,12,12,30.311,TAM,,KAN,L 24-27,*,,0,0,0.0,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,79,100%,1,3%,
141,2020,2020-12-13,13,14,30.325,TAM,,MIN,W 26-14,*,,0,0,0.0,5,4,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,79,100%,1,5%,
142,2020,2020-12-20,14,15,30.332,TAM,@,ATL,W 31-27,*,,0,0,0.0,3,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,65,100%,0,0%,
