Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2015,2015-12-06,12,13,24.099,CIN,@,CLE,W 37-3,,0,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,22,35%,10,45%,
2,2015,2015-12-13,13,14,24.106,CIN,,PIT,L 20-33,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,1,1%,15,52%,
3,2015,2015-12-20,14,15,24.113,CIN,@,SFO,W 24-14,,0,0,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,22,73%,
4,2015,2015-12-27,,16,,NWE,@,NYJ,L 20-26,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
5,2015,2016-01-03,,17,,STL,@,SFO,L 16-19,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6,2016,2016-09-12,1,1,25.014,LAR,@,SFO,L 0-28,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,18,67%,
7,2016,2016-09-18,2,2,25.020,LAR,,SEA,W 9-3,,0,0,0.0,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,44,66%,9,39%,
8,2016,2016-09-25,3,3,25.027,LAR,@,TAM,W 37-32,*,0,0,0.0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,86,96%,10,32%,
9,2016,2016-10-02,4,4,25.034,LAR,@,ARI,W 17-13,*,0,0,0.0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,29,38%,9,38%,
10,2016,2016-10-09,5,5,25.041,LAR,,BUF,L 19-30,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,4,7%,21,68%,
11,2016,2016-10-16,6,6,25.048,LAR,@,DET,L 28-31,*,0,0,0.0,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,59,95%,5,21%,
12,2016,2016-10-23,7,7,25.055,LAR,,NYG,L 10-17,*,0,0,0.0,7,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,57,100%,4,15%,
13,2016,2016-11-06,8,9,25.069,LAR,,CAR,L 10-13,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,8,12%,11,42%,
14,2016,2016-11-13,9,10,25.076,LAR,@,NYJ,W 9-6,,0,0,0.0,3,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,31,52%,13,52%,
