Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Num,Pct,Num,Pct,Num,Pct,Status
1,2023,2023-09-10,1,1,,TAM,@,MIN,W 20-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,2023,2023-09-17,2,2,,TAM,,CHI,W 27-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
3,2023,2023-09-25,3,3,,TAM,,PHI,L 11-25,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
4,2023,2023-10-01,4,4,,TAM,@,NOR,W 26-9,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
5,2023,2023-10-15,5,6,,TAM,,DET,L 6-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
6,2023,2023-10-22,6,7,,TAM,,ATL,L 13-16,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,2023,2023-10-26,7,8,,TAM,@,BUF,L 18-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,2023,2023-11-05,8,9,,TAM,@,HOU,L 37-39,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,2023,2023-11-12,9,10,23.340,TAM,,TEN,W 20-6,,0.0,1,0,1,0,1,0,0%,11,17%,3,13%,
10,2023,2023-11-19,10,11,23.347,TAM,@,SFO,L 14-27,,,,,,,,0,0%,3,5%,17,78%,
11,2023,2023-11-26,11,12,23.354,TAM,@,IND,L 20-27,,,,,,,,0,0%,0,0%,13,48%,
12,2023,2023-12-03,12,13,23.361,TAM,,CAR,W 21-18,,0.0,1,0,1,0,0,0,0%,7,10%,18,62%,
13,2023,2023-12-10,13,14,24.003,TAM,@,ATL,W 29-25,,,,,,,,0,0%,13,18%,15,47%,
14,2023,2023-12-17,14,15,24.010,TAM,@,GNB,W 34-20,,,,,,,,0,0%,6,10%,13,52%,
15,2023,2023-12-24,15,16,,TAM,,JAX,W 30-12,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,2023,2023-12-31,16,17,24.024,TAM,,NOR,L 13-23,,1.0,2,0,2,1,0,0,0%,5,7%,12,46%,
17,2023,2024-01-07,17,18,,TAM,@,CAR,W 9-0,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
18,2024,2024-09-08,1,1,24.276,TAM,,WAS,W 37-20,,0.0,0,0,0,0,0,0,0%,5,8%,14,52%,
19,2024,2024-09-15,2,2,24.283,TAM,@,DET,W 20-16,,0.0,0,0,0,0,0,0,0%,2,2%,11,42%,
20,2024,2024-09-22,3,3,24.290,TAM,,DEN,L 7-26,,,,,,,,0,0%,0,0%,11,50%,
21,2024,2024-09-29,4,4,24.297,TAM,,PHI,W 33-16,,0.0,0,0,0,0,0,0,0%,1,2%,18,67%,
22,2024,2024-10-03,5,5,24.301,TAM,@,ATL,L 30-36,,,,,,,,0,0%,2,2%,13,41%,
23,2024,2024-10-13,6,6,,TAM,@,NOR,W 51-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
24,2024,2024-10-21,7,7,,TAM,,BAL,L 31-41,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
25,2024,2024-10-27,8,8,,TAM,,ATL,L 26-31,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
26,2024,2024-11-04,9,9,,TAM,@,KAN,L 24-30,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
27,2024,2024-11-10,10,10,,TAM,,SFO,L 20-23,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
28,2024,2024-11-24,11,12,,TAM,@,NYG,W 30-7,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
