Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Num,Pct,Num,Pct,Num,Pct,Status
1,2023,2023-09-10,1,1,23.185,TAM,@,MIN,W 20-17,,,,,,,,,,,,0,0%,3,5%,22,79%,
2,2023,2023-09-17,2,2,,TAM,,CHI,W 27-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
3,2023,2023-09-25,3,3,,TAM,,PHI,L 11-25,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
4,2023,2023-10-01,4,4,,TAM,@,NOR,W 26-9,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
5,2023,2023-10-15,5,6,23.220,TAM,,DET,L 6-20,,,,,,,,,,,,0,0%,0,0%,21,84%,
6,2023,2023-10-22,6,7,23.227,TAM,,ATL,L 13-16,,0.0,1,0,1,0,0,0,0,0,0,0,0%,1,2%,18,86%,
7,2023,2023-10-26,7,8,23.231,TAM,@,BUF,L 18-24,,0.0,1,0,1,0,0,0,0,0,0,0,0%,0,0%,21,81%,
8,2023,2023-11-05,8,9,23.241,TAM,@,HOU,L 37-39,,,,,,,,,,,,0,0%,1,1%,26,79%,
9,2023,2023-11-12,9,10,23.248,TAM,,TEN,W 20-6,,,,,,,,,,,,0,0%,0,0%,19,83%,
10,2023,2023-11-19,10,11,23.255,TAM,@,SFO,L 14-27,,0.0,2,1,3,0,0,0,0,0,0,0,0%,17,28%,20,91%,
11,2023,2023-11-26,11,12,23.262,TAM,@,IND,L 20-27,,0.0,5,1,6,0,0,0,0,0,1,0,0%,66,90%,10,37%,
12,2023,2023-12-03,12,13,,TAM,,CAR,W 21-18,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
13,2023,2023-12-10,13,14,23.276,TAM,@,ATL,W 29-25,,,,,,,,,,,,0,0%,5,7%,13,41%,
14,2023,2023-12-17,14,15,23.283,TAM,@,GNB,W 34-20,,,,,,,,,,,,0,0%,5,8%,7,28%,
15,2023,2023-12-24,15,16,23.290,TAM,,JAX,W 30-12,,,,,,,,,,,,0,0%,0,0%,8,40%,
16,2023,2023-12-31,16,17,23.297,TAM,,NOR,L 13-23,,0.0,1,0,1,0,0,0,0,0,0,0,0%,0,0%,18,69%,
17,2023,2024-01-07,17,18,23.304,TAM,@,CAR,W 9-0,,0.0,1,0,1,0,0,0,0,0,0,0,0%,3,6%,10,50%,
18,2024,2024-09-08,1,1,24.183,TAM,,WAS,W 37-20,,1.0,5,2,7,1,1,0,0,0,0,0,0%,21,36%,15,56%,
19,2024,2024-09-15,2,2,24.190,TAM,@,DET,W 20-16,,0.0,6,5,11,0,0,0,0,0,0,0,0%,44,52%,16,62%,
20,2024,2024-09-22,3,3,24.197,TAM,,DEN,L 7-26,,0.0,3,1,4,0,0,0,0,0,0,0,0%,34,50%,15,68%,
21,2024,2024-09-29,4,4,24.204,TAM,,PHI,W 33-16,,,,,,,,,,,,0,0%,5,9%,9,33%,
22,2024,2024-10-03,5,5,,TAM,@,ATL,L 30-36,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
23,2024,2024-10-13,6,6,,TAM,@,NOR,W 51-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
24,2024,2024-10-21,7,7,,TAM,,BAL,L 31-41,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
25,2024,2024-10-27,8,8,,TAM,,ATL,L 26-31,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
