Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2023,2023-09-10,1,1,22.001,GNB,@,CHI,W 38-20,,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,20,27%,11,39%,
2,2023,2023-09-17,2,2,22.008,GNB,@,ATL,L 24-25,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,2,2%,7,26%,
3,2023,2023-09-24,3,3,22.015,GNB,,NOR,W 18-17,*,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,32,52%,9,36%,
4,2023,2023-09-28,4,4,22.019,GNB,,DET,L 20-34,*,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,26,35%,7,23%,
5,2023,2023-10-09,5,5,22.030,GNB,@,LVR,L 13-17,,,,,,,,,,,,,,,,,,0,0%,0,0%,11,46%,
6,2023,2023-10-22,6,7,22.043,GNB,@,DEN,L 17-19,*,0.0,7,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,59,100%,3,12%,
7,2023,2023-10-29,7,8,22.050,GNB,,MIN,L 10-24,,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,9,39%,
8,2023,2023-11-05,8,9,22.057,GNB,,LAR,W 20-3,*,0.0,2,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0%,58,100%,3,13%,
9,2023,2023-11-12,9,10,22.064,GNB,@,PIT,L 19-23,*,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,65,100%,6,21%,
10,2023,2023-11-19,10,11,22.071,GNB,,LAC,W 23-20,*,0.0,3,1,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0%,65,100%,7,27%,
11,2023,2023-11-23,11,12,22.075,GNB,@,DET,W 29-22,*,0.0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,84,100%,3,13%,
12,2023,2023-12-03,12,13,22.085,GNB,,KAN,W 27-19,*,0.0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,67,100%,3,14%,
13,2023,2023-12-11,13,14,22.093,GNB,@,NYG,L 22-24,*,0.0,4,0,4,0,0,0,0,0,0,0,0,0,1,50,0,0,0%,55,98%,5,19%,
14,2023,2023-12-17,14,15,22.099,GNB,,TAM,L 20-34,*,0.0,4,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,62,100%,6,24%,
15,2023,2023-12-24,15,16,22.106,GNB,@,CAR,W 33-30,,,,,,,,,,,,,,,,,,0,0%,3,5%,2,7%,
16,2023,2023-12-31,16,17,22.113,GNB,@,MIN,W 33-10,*,0.0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,53,100%,3,13%,
17,2023,2024-01-07,17,18,22.120,GNB,,CHI,W 17-9,*,0.0,3,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,44,92%,5,28%,
18,2024,2024-09-06,1,1,22.363,GNB,@,PHI,L 29-34,,,,,,,,,,,,,,,,,,0,0%,9,12%,16,52%,
19,2024,2024-09-15,2,2,23.006,GNB,,IND,W 16-10,,0.0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,32,57%,9,41%,
20,2024,2024-09-22,3,3,,GNB,@,TEN,W 30-14,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
21,2024,2024-09-29,4,4,,GNB,,MIN,L 29-31,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
22,2024,2024-10-06,5,5,23.027,GNB,@,LAR,W 24-19,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,41,53%,0,0%,
23,2024,2024-10-13,6,6,23.034,GNB,,ARI,W 34-13,,,,,,,,,,,,,,,,,,0,0%,0,0%,11,41%,
24,2024,2024-10-20,7,7,23.041,GNB,,HOU,W 24-22,,,,,,,,,,,,,,,,,,0,0%,0,0%,13,45%,
25,2024,2024-10-27,8,8,23.048,GNB,@,JAX,W 30-27,,,,,,,,,,,,,,,,,,0,0%,12,21%,19,58%,
26,2024,2024-11-03,9,9,23.055,GNB,,DET,L 14-24,,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,35,61%,3,14%,
27,2024,2024-11-17,10,11,23.069,GNB,@,CHI,W 20-19,,0.0,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,64,89%,2,11%,
28,2024,2024-11-24,11,12,23.076,GNB,,SFO,W 38-10,*,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,30,61%,7,28%,
