Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Num,Pct,Num,Pct,Num,Pct,Status
22,2022,2022-10-10,5,5,,KAN,,LVR,W 30-29,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
23,2022,2022-10-16,6,6,25.286,KAN,,BUF,L 20-24,,,,,,,,0,0%,0,0%,14,61%,
24,2022,2022-10-23,7,7,,KAN,@,SFO,W 44-23,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
25,2022,2022-11-06,8,9,,KAN,,TEN,W 20-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
26,2022,2022-11-13,9,10,,KAN,,JAX,W 27-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
27,2022,2022-11-20,10,11,,KAN,@,LAC,W 30-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
28,2022,2022-11-27,11,12,25.328,KAN,,LAR,W 26-10,,,,,,,,0,0%,0,0%,16,67%,
29,2022,2022-12-04,12,13,25.335,KAN,@,CIN,L 24-27,,,,,,,,0,0%,0,0%,18,78%,
30,2022,2022-12-11,13,14,,KAN,@,DEN,W 34-28,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
31,2022,2022-12-18,14,15,,KAN,@,HOU,W 30-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
32,2022,2022-12-24,15,16,,KAN,,SEA,W 24-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
33,2022,2023-01-01,16,17,,KAN,,DEN,W 27-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
34,2022,2023-01-07,17,18,,KAN,@,LVR,W 31-13,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
35,2023,2023-09-10,1,1,,GNB,@,CHI,W 38-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
36,2023,2023-09-17,2,2,,GNB,@,ATL,L 24-25,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
37,2023,2023-09-24,3,3,,GNB,,NOR,W 18-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
38,2023,2023-09-28,4,4,,GNB,,DET,L 20-34,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
39,2023,2023-10-09,5,5,,GNB,@,LVR,L 13-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
40,2023,2023-10-22,6,7,,GNB,@,DEN,L 17-19,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
41,2023,2023-10-29,7,8,,GNB,,MIN,L 10-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
42,2023,2023-11-05,8,9,26.306,GNB,,LAR,W 20-3,,0.0,1,0,1,0,0,0,0%,0,0%,7,30%,
43,2023,2023-11-12,9,10,26.313,GNB,@,PIT,L 19-23,,0.0,0,1,1,0,0,0,0%,0,0%,12,41%,
44,2023,2023-11-19,10,11,26.320,GNB,,LAC,W 23-20,,0.0,1,0,1,0,0,0,0%,0,0%,14,54%,
45,2023,2023-11-23,11,12,26.324,GNB,@,DET,W 29-22,,,,,,,,0,0%,0,0%,14,61%,
46,2023,2023-12-03,12,13,26.334,GNB,,KAN,W 27-19,,,,,,,,0,0%,0,0%,12,55%,
47,2023,2023-12-11,13,14,26.342,GNB,@,NYG,L 22-24,,,,,,,,0,0%,0,0%,14,52%,
48,2023,2023-12-17,14,15,26.348,GNB,,TAM,L 20-34,,,,,,,,0,0%,0,0%,15,60%,
49,2023,2023-12-24,15,16,26.355,GNB,@,CAR,W 33-30,,,,,,,,0,0%,0,0%,17,57%,
50,2023,2023-12-31,16,17,26.362,GNB,@,MIN,W 33-10,,,,,,,,0,0%,0,0%,13,54%,
51,2023,2024-01-07,17,18,27.004,GNB,,CHI,W 17-9,,0.0,1,0,1,0,0,0,0%,0,0%,9,50%,
52,2024,2024-09-06,1,1,27.247,GNB,@,PHI,L 29-34,,0.0,1,0,1,0,0,0,0%,0,0%,18,58%,
53,2024,2024-09-15,2,2,27.256,GNB,,IND,W 16-10,,,,,,,,0,0%,0,0%,14,64%,
54,2024,2024-09-22,3,3,27.263,GNB,@,TEN,W 30-14,,,,,,,,0,0%,0,0%,19,68%,
55,2024,2024-09-29,4,4,27.270,GNB,,MIN,L 29-31,,0.0,1,0,1,0,0,0,0%,0,0%,17,59%,
56,2024,2024-10-06,5,5,27.277,GNB,@,LAR,W 24-19,,0.0,1,0,1,0,0,0,0%,0,0%,16,73%,
57,2024,2024-10-13,6,6,27.284,GNB,,ARI,W 34-13,,0.0,1,0,1,0,0,0,0%,0,0%,16,59%,
58,2024,2024-10-20,7,7,27.291,GNB,,HOU,W 24-22,,0.0,1,0,1,0,0,0,0%,0,0%,20,69%,
59,2024,2024-10-27,8,8,27.298,GNB,@,JAX,W 30-27,,0.0,1,0,1,0,0,0,0%,2,4%,21,64%,
60,2024,2024-11-03,9,9,27.305,GNB,,DET,L 14-24,,,,,,,,0,0%,0,0%,15,68%,
61,2024,2024-11-17,10,11,27.319,GNB,@,CHI,W 20-19,,,,,,,,0,0%,0,0%,12,67%,
62,2024,2024-11-24,11,12,27.326,GNB,,SFO,W 38-10,,,,,,,,0,0%,6,12%,17,68%,
