Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2022,2022-09-11,1,1,22.236,GNB,@,MIN,L 7-23,,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,10,16%,1,4%,
2,2022,2022-09-18,2,2,22.243,GNB,,CHI,W 27-10,,,,,,,,,,,,,,,,,,0,0%,4,10%,0,0%,
3,2022,2022-09-25,3,3,22.250,GNB,@,TAM,W 14-12,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,23,35%,1,4%,
4,2022,2022-10-02,4,4,22.257,GNB,,NWE,W 27-24,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,11,19%,5,16%,
5,2022,2022-10-09,5,5,22.264,GNB,,NYG,L 22-27,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,18,30%,2,8%,
6,2022,2022-10-16,6,6,22.271,GNB,,NYJ,L 10-27,,1.0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,11,20%,6,21%,
7,2022,2022-10-23,7,7,22.278,GNB,@,WAS,L 21-23,,1.0,1,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0%,31,42%,9,31%,
8,2022,2022-10-30,8,8,22.285,GNB,@,BUF,L 17-27,,0.0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0%,21,36%,5,23%,
9,2022,2022-11-06,9,9,22.292,GNB,@,DET,L 9-15,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,26,42%,3,23%,
10,2022,2022-11-13,10,10,22.299,GNB,,DAL,W 31-28,*,0.0,3,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,62,75%,4,13%,
11,2022,2022-11-17,11,11,22.303,GNB,,TEN,L 17-27,*,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,36,55%,4,18%,
12,2022,2022-11-27,12,12,22.313,GNB,@,PHI,L 33-40,*,0.0,3,4,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,53,66%,10,32%,
13,2022,2022-12-04,13,13,22.320,GNB,@,CHI,W 28-19,*,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,29,56%,8,33%,
14,2022,2022-12-19,14,15,22.335,GNB,,LAR,W 24-12,*,1.0,2,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0%,31,69%,6,29%,
15,2022,2022-12-25,15,16,22.341,GNB,@,MIA,W 26-20,*,0.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0%,36,72%,10,39%,
16,2022,2023-01-01,16,17,22.348,GNB,,MIN,W 41-17,*,0.0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0%,34,59%,7,25%,
17,2022,2023-01-08,17,18,22.355,GNB,,DET,L 16-20,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,29,47%,5,20%,
18,2023,2023-09-10,1,1,23.235,GNB,@,CHI,W 38-20,*,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,41,55%,8,29%,
19,2023,2023-09-17,2,2,23.242,GNB,@,ATL,L 24-25,*,0.0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,40,49%,8,30%,
20,2023,2023-09-24,3,3,23.249,GNB,,NOR,W 18-17,*,0.0,3,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,23,38%,11,44%,
21,2023,2023-09-28,4,4,23.253,GNB,,DET,L 20-34,*,0.0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,30,40%,18,60%,
22,2023,2023-10-09,5,5,23.264,GNB,@,LVR,L 13-17,,1.0,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0%,29,45%,13,54%,
23,2023,2023-10-22,6,7,23.277,GNB,@,DEN,L 17-19,,0.0,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,18,31%,12,48%,
24,2023,2023-10-29,7,8,23.284,GNB,,MIN,L 10-24,,0.0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,25,35%,13,57%,
25,2023,2023-11-05,8,9,23.291,GNB,,LAR,W 20-3,,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,22,38%,11,48%,
26,2023,2023-11-12,9,10,23.298,GNB,@,PIT,L 19-23,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,21,32%,14,48%,
27,2023,2023-11-19,10,11,23.305,GNB,,LAC,W 23-20,,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,22,34%,12,46%,
28,2023,2023-11-23,11,12,23.309,GNB,@,DET,W 29-22,,0.0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0%,42,50%,8,35%,
29,2023,2023-12-03,12,13,23.319,GNB,,KAN,W 27-19,,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,27,40%,6,27%,
30,2023,2023-12-11,13,14,23.327,GNB,@,NYG,L 22-24,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,20,36%,16,59%,
31,2023,2023-12-17,14,15,23.333,GNB,,TAM,L 20-34,,1.0,2,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0%,25,40%,9,36%,
32,2023,2023-12-24,15,16,23.340,GNB,@,CAR,W 33-30,,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,30,45%,15,50%,
33,2023,2023-12-31,16,17,23.347,GNB,@,MIN,W 33-10,,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,24,45%,10,42%,
34,2023,2024-01-07,17,18,23.354,GNB,,CHI,W 17-9,,0.0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0%,13,27%,10,56%,
35,2024,2024-09-06,1,1,24.232,GNB,@,PHI,L 29-34,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,30,39%,17,55%,
36,2024,2024-09-15,2,2,24.241,GNB,,IND,W 16-10,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,31,55%,11,50%,
37,2024,2024-09-22,3,3,24.248,GNB,@,TEN,W 30-14,,1.5,1,3,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0%,22,41%,11,39%,
38,2024,2024-09-29,4,4,24.255,GNB,,MIN,L 29-31,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,23,34%,12,41%,
39,2024,2024-10-06,5,5,24.262,GNB,@,LAR,W 24-19,,0.0,1,2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0%,28,36%,10,45%,
