Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2021,2021-09-12,1,1,,GNB,@,NOR,L 3-38,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,2021,2021-09-20,2,2,22.061,GNB,,DET,W 35-17,,,,,,,,,,,,,,,,,,0,0%,0,0%,10,43%,
3,2021,2021-09-26,3,3,22.067,GNB,@,SFO,W 30-28,,,,,,,,,,,,,,,,,,0,0%,0,0%,16,59%,
4,2021,2021-10-03,4,4,22.074,GNB,,PIT,W 27-17,,,,,,,,,,,,,,,,,,0,0%,0,0%,14,56%,
5,2021,2021-10-10,5,5,22.081,GNB,@,CIN,W 25-22,,,,,,,,,,,,,,,,,,0,0%,0,0%,15,48%,
6,2021,2021-10-17,6,6,,GNB,@,CHI,W 24-14,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,2021,2021-10-24,7,7,22.095,GNB,,WAS,W 24-10,,,,,,,,,,,,,,,,,,0,0%,0,0%,5,26%,
8,2021,2021-10-28,8,8,22.099,GNB,@,ARI,W 24-21,,,,,,,,,,,,,,,,,,0,0%,0,0%,11,50%,
9,2021,2021-11-07,9,9,,GNB,@,KAN,L 7-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,2021,2021-11-14,10,10,22.116,GNB,,SEA,W 17-0,,,,,,,,,,,,,,,,,,0,0%,0,0%,10,56%,
11,2021,2021-11-21,11,11,22.123,GNB,@,MIN,L 31-34,,,,,,,,,,,,,,,,,,0,0%,0,0%,14,50%,
12,2021,2021-11-28,12,12,22.130,GNB,,LAR,W 36-28,,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,18,50%,
13,2021,2021-12-12,13,14,,GNB,,CHI,W 45-30,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
14,2021,2021-12-19,14,15,22.151,GNB,@,BAL,W 31-30,,,,,,,,,,,,,,,,,,0,0%,0,0%,16,64%,
15,2021,2021-12-25,15,16,22.157,GNB,,CLE,W 24-22,,,,,,,,,,,,,,,,,,0,0%,0,0%,18,78%,
16,2021,2022-01-02,16,17,22.165,GNB,,MIN,W 37-10,,,,,,,,,,,,,,,,,,0,0%,0,0%,20,74%,
17,2021,2022-01-09,17,18,22.172,GNB,@,DET,L 30-37,,,,,,,,,,,,,,,,,,0,0%,0,0%,25,89%,
18,2022,2022-09-11,1,1,23.052,GNB,@,MIN,L 7-23,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,6,10%,16,70%,
19,2022,2022-09-18,2,2,23.059,GNB,,CHI,W 27-10,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,15,68%,
20,2022,2022-09-25,3,3,23.066,GNB,@,TAM,W 14-12,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,20,80%,
21,2022,2022-10-02,4,4,23.073,GNB,,NWE,W 27-24,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,21,66%,
22,2022,2022-10-09,5,5,23.080,GNB,,NYG,L 22-27,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0%,0,0%,17,65%,
23,2022,2022-10-16,6,6,23.087,GNB,,NYJ,L 10-27,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,20,69%,
24,2022,2022-10-23,7,7,23.094,GNB,@,WAS,L 21-23,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,19,66%,
