Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Num,Pct,Num,Pct,Num,Pct,Status
38,2022,2022-10-09,5,5,,PHI,@,ARI,W 20-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
39,2022,2022-10-16,6,6,27.013,PHI,,DAL,W 26-17,,0,0%,0,0%,4,17%,
40,2022,2022-10-30,7,8,27.027,PHI,,PIT,W 35-13,,11,19%,0,0%,2,7%,
41,2022,2022-11-03,8,9,27.031,PHI,@,HOU,W 29-17,,0,0%,0,0%,4,17%,
42,2022,2022-11-14,9,10,27.042,PHI,,WAS,L 21-32,,0,0%,0,0%,3,12%,
43,2022,2022-11-20,10,11,27.048,PHI,@,IND,W 17-16,,0,0%,0,0%,3,12%,
44,2022,2022-11-27,11,12,27.055,PHI,,GNB,W 40-33,,4,5%,0,0%,7,23%,
45,2022,2022-12-04,12,13,27.062,PHI,,TEN,W 35-10,,15,21%,0,0%,6,21%,
46,2022,2022-12-11,13,14,27.069,PHI,@,NYG,W 48-22,,5,7%,0,0%,8,26%,
47,2022,2022-12-18,14,15,27.076,PHI,@,CHI,W 25-20,,0,0%,0,0%,4,16%,
48,2022,2022-12-24,15,16,27.082,PHI,@,DAL,L 34-40,,0,0%,0,0%,6,19%,
49,2022,2023-01-01,16,17,27.090,PHI,,NOR,L 10-20,,0,0%,0,0%,2,8%,
50,2022,2023-01-08,17,18,27.097,PHI,,NYG,W 22-16,,2,3%,0,0%,6,21%,
51,2023,2023-09-10,1,1,27.342,TEN,@,NOR,L 15-16,*,63,100%,0,0%,5,18%,
52,2023,2023-09-17,2,2,27.349,TEN,,LAC,W 27-24,*,65,100%,0,0%,5,17%,
53,2023,2023-09-24,3,3,27.356,TEN,@,CLE,L 3-27,*,48,100%,0,0%,1,4%,
54,2023,2023-10-01,4,4,27.363,TEN,,CIN,W 27-3,*,66,100%,0,0%,5,24%,
55,2023,2023-10-08,5,5,28.005,TEN,@,IND,L 16-23,*,60,100%,0,0%,4,18%,
56,2023,2023-10-15,6,6,28.012,TEN,,BAL,L 16-24,*,24,44%,0,0%,4,13%,
57,2023,2023-10-29,7,8,28.026,TEN,,ATL,W 28-23,,37,54%,0,0%,4,11%,
58,2023,2023-11-02,8,9,28.030,TEN,@,PIT,L 16-20,*,71,96%,0,0%,4,17%,
59,2023,2023-11-12,9,10,28.040,TEN,@,TAM,L 6-20,*,18,29%,0,0%,1,4%,
60,2023,2023-11-19,10,11,,TEN,@,JAX,L 14-34,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
61,2023,2023-11-26,11,12,28.054,TEN,,CAR,W 17-10,,0,0%,0,0%,3,13%,
62,2023,2023-12-03,12,13,28.061,TEN,,IND,L 28-31,,0,0%,0,0%,5,14%,
63,2023,2023-12-11,13,14,28.069,TEN,@,MIA,W 28-27,,0,0%,0,0%,4,13%,
64,2023,2023-12-17,14,15,28.075,TEN,,HOU,L 16-19,,0,0%,0,0%,3,10%,
65,2023,2023-12-24,15,16,28.082,TEN,,SEA,L 17-20,,31,47%,0,0%,3,14%,
66,2023,2023-12-31,16,17,28.089,TEN,@,HOU,L 3-26,*,25,45%,0,0%,1,4%,
67,2023,2024-01-07,17,18,28.096,TEN,,JAX,W 28-20,*,54,98%,0,0%,4,18%,
68,2024,2024-09-06,1,1,,GNB,@,PHI,L 29-34,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
69,2024,2024-09-15,2,2,,GNB,,IND,W 16-10,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
70,2024,2024-09-22,3,3,28.355,GNB,@,TEN,W 30-14,,0,0%,0,0%,7,25%,
71,2024,2024-09-29,4,4,28.362,GNB,,MIN,L 29-31,,0,0%,0,0%,5,17%,
72,2024,2024-10-06,5,5,29.003,GNB,@,LAR,W 24-19,,0,0%,0,0%,4,18%,
73,2024,2024-10-13,6,6,,GNB,,ARI,W 34-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
74,2024,2024-10-20,7,7,29.017,GNB,,HOU,W 24-22,,0,0%,0,0%,3,10%,
75,2024,2024-10-27,8,8,,GNB,@,JAX,W 30-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
76,2024,2024-11-03,9,9,,GNB,,DET,L 14-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
77,2024,2024-11-17,10,11,29.045,GNB,@,CHI,W 20-19,,0,0%,0,0%,2,11%,
78,2024,2024-11-24,11,12,29.052,GNB,,SFO,W 38-10,,4,6%,0,0%,6,24%,
