Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Num,Pct,Num,Pct,Num,Pct,Status
23,2022,2022-10-16,6,6,23.229,GNB,,NYJ,L 10-27,*,0.0,3,0,3,0,0,0,0,0,0,0,0%,55,100%,8,28%,
24,2022,2022-10-23,7,7,23.236,GNB,@,WAS,L 21-23,*,0.0,2,1,3,0,0,0,0,0,0,0,0%,67,91%,9,31%,
25,2022,2022-10-30,8,8,23.243,GNB,@,BUF,L 17-27,*,0.0,0,0,0,0,0,0,0,0,0,0,0%,58,98%,8,36%,
26,2022,2022-11-06,9,9,23.250,GNB,@,DET,L 9-15,*,0.0,0,1,1,0,0,0,0,0,0,0,0%,10,16%,1,8%,
27,2022,2022-11-13,10,10,,GNB,,DAL,W 31-28,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
28,2022,2022-11-17,11,11,,GNB,,TEN,L 17-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
29,2022,2022-11-27,12,12,,GNB,@,PHI,L 33-40,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
30,2022,2022-12-04,13,13,,GNB,@,CHI,W 28-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
31,2022,2022-12-19,14,15,,GNB,,LAR,W 24-12,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
32,2022,2022-12-25,15,16,,GNB,@,MIA,W 26-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
33,2022,2023-01-01,16,17,,GNB,,MIN,W 41-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
34,2022,2023-01-08,17,18,,GNB,,DET,L 16-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
35,2023,2023-09-10,1,1,,GNB,@,CHI,W 38-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
36,2023,2023-09-17,2,2,,GNB,@,ATL,L 24-25,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
37,2023,2023-09-24,3,3,,GNB,,NOR,W 18-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
38,2023,2023-09-28,4,4,,GNB,,DET,L 20-34,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
39,2023,2023-10-09,5,5,,GNB,@,LVR,L 13-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
40,2023,2023-10-22,6,7,24.235,GNB,@,DEN,L 17-19,,,,,,,,,,,,0,0%,0,0%,4,16%,
41,2023,2023-10-29,7,8,,GNB,,MIN,L 10-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
42,2023,2023-11-05,8,9,,GNB,,LAR,W 20-3,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
43,2023,2023-11-12,9,10,,GNB,@,PIT,L 19-23,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
44,2023,2023-11-19,10,11,,GNB,,LAC,W 23-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
45,2023,2023-11-23,11,12,,GNB,@,DET,W 29-22,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
46,2023,2023-12-03,12,13,,GNB,,KAN,W 27-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
47,2023,2023-12-11,13,14,,GNB,@,NYG,L 22-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
48,2023,2023-12-17,14,15,24.291,GNB,,TAM,L 20-34,*,0.0,1,0,1,1,0,0,0,0,0,0,0%,47,76%,0,0%,
49,2023,2023-12-24,15,16,24.298,GNB,@,CAR,W 33-30,*,0.0,4,1,5,0,0,0,0,0,0,0,0%,63,95%,0,0%,
50,2023,2023-12-31,16,17,,GNB,@,MIN,W 33-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
51,2023,2024-01-07,17,18,,GNB,,CHI,W 17-9,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
52,2024,2024-09-06,1,1,25.189,GNB,@,PHI,L 29-34,*,0.0,1,1,2,0,0,0,0,0,0,0,0%,67,88%,0,0%,
53,2024,2024-09-15,2,2,25.198,GNB,,IND,W 16-10,*,0.0,0,1,1,0,0,0,0,0,0,0,0%,24,43%,0,0%,
54,2024,2024-09-22,3,3,25.205,GNB,@,TEN,W 30-14,*,0.0,5,0,5,0,0,0,0,0,0,0,0%,53,98%,0,0%,
55,2024,2024-09-29,4,4,25.212,GNB,,MIN,L 29-31,*,0.0,6,1,7,0,0,0,0,0,0,0,0%,66,97%,2,7%,
56,2024,2024-10-06,5,5,25.219,GNB,@,LAR,W 24-19,*,0.0,3,4,7,0,0,0,0,0,0,0,0%,55,71%,1,5%,
57,2024,2024-10-13,6,6,25.226,GNB,,ARI,W 34-13,,0.0,0,0,0,0,0,0,0,0,0,0,0%,16,28%,0,0%,
58,2024,2024-10-20,7,7,25.233,GNB,,HOU,W 24-22,,0.0,0,0,0,0,0,0,0,0,0,0,0%,8,13%,0,0%,
59,2024,2024-10-27,8,8,25.240,GNB,@,JAX,W 30-27,,0.0,1,0,1,0,0,0,0,0,0,0,0%,21,37%,0,0%,
60,2024,2024-11-03,9,9,25.247,GNB,,DET,L 14-24,*,0.0,3,0,3,0,0,0,0,0,0,0,0%,37,65%,0,0%,
61,2024,2024-11-17,10,11,25.261,GNB,@,CHI,W 20-19,,0.0,1,0,1,0,0,0,0,0,0,0,0%,4,6%,2,11%,
62,2024,2024-11-24,11,12,25.268,GNB,,SFO,W 38-10,,0.0,1,0,1,0,0,0,0,0,0,0,0%,26,53%,0,0%,
