Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Num,Pct,Num,Pct,Num,Pct,Status
1,2023,2023-09-10,1,1,,GNB,@,CHI,W 38-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
2,2023,2023-09-17,2,2,,GNB,@,ATL,L 24-25,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
3,2023,2023-09-24,3,3,,GNB,,NOR,W 18-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
4,2023,2023-09-28,4,4,,GNB,,DET,L 20-34,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
5,2023,2023-10-09,5,5,,GNB,@,LVR,L 13-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
6,2023,2023-10-22,6,7,,GNB,@,DEN,L 17-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
7,2023,2023-10-29,7,8,,GNB,,MIN,L 10-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
8,2023,2023-11-05,8,9,,GNB,,LAR,W 20-3,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
9,2023,2023-11-12,9,10,,GNB,@,PIT,L 19-23,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
10,2023,2023-11-19,10,11,,GNB,,LAC,W 23-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
11,2023,2023-11-23,11,12,,GNB,@,DET,W 29-22,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
12,2023,2023-12-03,12,13,,GNB,,KAN,W 27-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
13,2023,2023-12-11,13,14,,GNB,@,NYG,L 22-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
14,2023,2023-12-17,14,15,,GNB,,TAM,L 20-34,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
15,2023,2023-12-24,15,16,,GNB,@,CAR,W 33-30,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,2023,2023-12-31,16,17,,GNB,@,MIN,W 33-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,2023,2024-01-07,17,18,,GNB,,CHI,W 17-9,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
18,2024,2024-09-06,1,1,,GNB,@,PHI,L 29-34,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
19,2024,2024-09-15,2,2,25.310,GNB,,IND,W 16-10,,0,0%,0,0%,5,23%,
20,2024,2024-09-22,3,3,25.317,GNB,@,TEN,W 30-14,,0,0%,0,0%,7,25%,
21,2024,2024-09-29,4,4,25.324,GNB,,MIN,L 29-31,,0,0%,0,0%,5,17%,
22,2024,2024-10-06,5,5,25.331,GNB,@,LAR,W 24-19,,0,0%,0,0%,4,18%,
23,2024,2024-10-13,6,6,25.338,GNB,,ARI,W 34-13,,0,0%,0,0%,7,26%,
24,2024,2024-10-20,7,7,25.345,GNB,,HOU,W 24-22,,1,2%,0,0%,4,14%,
25,2024,2024-10-27,8,8,25.352,GNB,@,JAX,W 30-27,,0,0%,0,0%,6,18%,
26,2024,2024-11-03,9,9,25.359,GNB,,DET,L 14-24,,0,0%,0,0%,3,14%,
27,2024,2024-11-17,10,11,26.007,GNB,@,CHI,W 20-19,,0,0%,0,0%,2,11%,
28,2024,2024-11-24,11,12,26.014,GNB,,SFO,W 38-10,,5,7%,0,0%,6,24%,
