Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Num,Pct,Num,Pct,Num,Pct,Status
1,2018,2018-09-16,2,2,23.120,OAK,@,DEN,L 19-20,,0.0,0,0,0,,,0,0%,0,0%,8,31%,
2,2018,2018-09-23,3,3,23.127,OAK,@,MIA,L 20-28,,0.0,0,0,0,,,0,0%,0,0%,7,26%,
3,2018,2018-09-30,4,4,23.134,OAK,,CLE,W 45-42,,0.0,0,0,0,,,0,0%,0,0%,15,35%,
4,2018,2018-10-07,5,5,23.141,OAK,@,LAC,L 10-26,,0.0,0,0,0,,,0,0%,0,0%,7,28%,
5,2018,2018-10-14,6,6,23.148,OAK,,SEA,L 3-27,,0.0,0,0,0,,,0,0%,0,0%,5,26%,
6,2018,2018-10-28,7,8,23.162,OAK,,IND,L 28-42,,0.0,0,0,0,,,0,0%,0,0%,6,23%,
7,2018,2018-11-01,8,9,23.166,OAK,@,SFO,L 3-34,,0.0,0,0,0,,,0,0%,0,0%,8,30%,
8,2018,2018-11-11,9,10,23.176,OAK,,LAC,L 6-20,,0.0,0,0,0,,,0,0%,0,0%,6,27%,
9,2018,2018-11-18,10,11,23.183,OAK,@,ARI,W 23-21,,0.0,0,0,0,,,0,0%,0,0%,13,39%,
10,2018,2018-11-25,11,12,23.190,OAK,@,BAL,L 17-34,,0.0,0,0,0,,,0,0%,0,0%,9,32%,
11,2018,2018-12-02,12,13,23.197,OAK,,KAN,L 33-40,,0.0,0,0,0,,,0,0%,0,0%,7,22%,
12,2018,2018-12-09,13,14,23.204,OAK,,PIT,W 24-21,,0.0,0,0,0,,,0,0%,0,0%,8,32%,
13,2018,2018-12-16,14,15,23.211,OAK,@,CIN,L 16-30,,0.0,0,0,0,,,0,0%,0,0%,10,30%,
14,2018,2018-12-24,15,16,23.219,OAK,,DEN,W 27-14,,0.0,0,0,0,,,0,0%,0,0%,10,36%,
15,2018,2018-12-30,16,17,23.225,OAK,@,KAN,L 3-35,,0.0,0,0,0,,,0,0%,0,0%,5,26%,
16,2019,2019-09-09,1,1,24.113,OAK,,DEN,W 24-16,,,,,,,,0,0%,0,0%,7,28%,
17,2019,2019-09-15,2,2,24.119,OAK,,KAN,L 10-28,,,,,,,,0,0%,0,0%,8,32%,
18,2019,2019-09-22,3,3,24.126,OAK,@,MIN,L 14-34,,,,,,,,0,0%,0,0%,7,28%,
19,2019,2019-09-29,4,4,24.133,OAK,@,IND,W 31-24,,0.0,1,0,1,0,0,0,0%,0,0%,10,33%,
20,2019,2019-10-06,5,5,24.140,OAK,,CHI,W 24-21,,,,,,,,0,0%,0,0%,10,36%,
21,2019,2019-10-20,6,7,24.154,OAK,@,GNB,L 24-42,,,,,,,,0,0%,0,0%,6,22%,
22,2019,2019-10-27,7,8,24.161,OAK,@,HOU,L 24-27,,,,,,,,0,0%,0,0%,10,33%,
23,2019,2019-11-03,8,9,24.168,OAK,,DET,W 31-24,,,,,,,,0,0%,0,0%,9,35%,
24,2019,2019-11-07,9,10,24.172,OAK,,LAC,W 26-24,,,,,,,,0,0%,0,0%,11,38%,
25,2019,2019-11-17,10,11,24.182,OAK,,CIN,W 17-10,,0.0,0,1,1,0,0,0,0%,0,0%,8,35%,
26,2019,2019-11-24,11,12,24.189,OAK,@,NYJ,L 3-34,,,,,,,,0,0%,0,0%,9,30%,
27,2019,2019-12-01,12,13,24.196,OAK,@,KAN,L 9-40,,,,,,,,0,0%,0,0%,5,22%,
28,2019,2019-12-08,13,14,24.203,OAK,,TEN,L 21-42,,,,,,,,0,0%,0,0%,8,29%,
29,2019,2019-12-15,14,15,24.210,OAK,,JAX,L 16-20,,,,,,,,0,0%,0,0%,10,36%,
30,2019,2019-12-22,15,16,24.217,OAK,@,LAC,W 24-17,,,,,,,,0,0%,0,0%,9,33%,
31,2019,2019-12-29,16,17,24.224,OAK,@,DEN,L 15-16,,,,,,,,0,0%,0,0%,7,25%,
32,2020,2020-09-13,1,1,25.117,LVR,@,CAR,W 34-30,,,,,,,,0,0%,0,0%,9,31%,
33,2020,2020-09-21,2,2,25.125,LVR,,NOR,W 34-24,,,,,,,,0,0%,0,0%,8,30%,
34,2020,2020-09-27,3,3,25.131,LVR,@,NWE,L 20-36,,,,,,,,0,0%,0,0%,8,26%,
35,2020,2020-10-04,4,4,25.138,LVR,,BUF,L 23-30,,,,,,,,0,0%,0,0%,6,22%,
36,2020,2020-10-11,5,5,25.145,LVR,@,KAN,W 40-32,,,,,,,,0,0%,0,0%,9,28%,
37,2020,2020-10-25,6,7,25.159,LVR,,TAM,L 20-45,,,,,,,,0,0%,0,0%,8,26%,
38,2020,2020-11-01,7,8,25.166,LVR,@,CLE,W 16-6,,,,,,,,0,0%,0,0%,6,33%,
39,2020,2020-11-08,8,9,25.173,LVR,@,LAC,W 31-26,,,,,,,,0,0%,0,0%,9,30%,
40,2020,2020-11-15,9,10,25.180,LVR,,DEN,W 37-12,,,,,,,,0,0%,0,0%,11,38%,
41,2020,2020-11-22,10,11,25.187,LVR,,KAN,L 31-35,,,,,,,,0,0%,0,0%,7,27%,
42,2020,2020-11-29,11,12,25.194,LVR,@,ATL,L 6-43,,,,,,,,0,0%,0,0%,7,21%,
43,2020,2020-12-06,12,13,25.201,LVR,@,NYJ,W 31-28,,,,,,,,0,0%,0,0%,8,31%,
44,2020,2020-12-13,13,14,25.208,LVR,,IND,L 27-44,,,,,,,,0,0%,0,0%,6,21%,
45,2020,2020-12-17,14,15,25.212,LVR,,LAC,L 27-30,,,,,,,,0,0%,0,0%,8,29%,
46,2020,2020-12-26,15,16,25.221,LVR,,MIA,L 25-26,,,,,,,,0,0%,0,0%,10,28%,
47,2020,2021-01-03,16,17,25.229,LVR,@,DEN,W 32-31,,,,,,,,0,0%,0,0%,9,27%,
48,2021,2021-09-13,1,1,26.117,LVR,,BAL,W 33-27,,0.0,1,0,1,0,0,0,0%,0,0%,11,34%,
49,2021,2021-09-19,2,2,26.123,LVR,@,PIT,W 26-17,,,,,,,,0,0%,0,0%,10,36%,
50,2021,2021-09-26,3,3,26.130,LVR,,MIA,W 31-28,,,,,,,,0,0%,0,0%,10,30%,
51,2021,2021-10-04,4,4,26.138,LVR,@,LAC,L 14-28,,,,,,,,0,0%,0,0%,8,30%,
52,2021,2021-10-10,5,5,26.144,LVR,,CHI,L 9-20,,,,,,,,0,0%,0,0%,5,23%,
53,2021,2021-10-17,6,6,26.151,LVR,@,DEN,W 34-24,,,,,,,,0,0%,0,0%,11,35%,
54,2021,2021-10-24,7,7,26.158,LVR,,PHI,W 33-22,,,,,,,,0,0%,0,0%,8,33%,
55,2021,2021-11-07,8,9,26.172,LVR,@,NYG,L 16-23,,,,,,,,0,0%,0,0%,7,27%,
56,2021,2021-11-14,9,10,26.179,LVR,,KAN,L 14-41,,,,,,,,0,0%,0,0%,7,25%,
57,2021,2021-11-21,10,11,26.186,LVR,,CIN,L 13-32,,,,,,,,0,0%,0,0%,7,25%,
58,2021,2021-11-25,11,12,26.190,LVR,@,DAL,W 36-33,,,,,,,,0,0%,0,0%,13,31%,
59,2021,2021-12-05,12,13,,LVR,,WAS,L 15-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
60,2021,2021-12-12,13,14,26.207,LVR,@,KAN,L 9-48,,,,,,,,0,0%,0,0%,6,23%,
61,2021,2021-12-20,14,15,26.215,LVR,@,CLE,W 16-14,,,,,,,,0,0%,0,0%,9,35%,
62,2021,2021-12-26,15,16,26.221,LVR,,DEN,W 17-13,,,,,,,,0,0%,0,0%,5,23%,
63,2021,2022-01-02,16,17,26.228,LVR,@,IND,W 23-20,,,,,,,,0,0%,0,0%,7,27%,
64,2021,2022-01-09,17,18,26.235,LVR,,LAC,W 35-32,,,,,,,,0,0%,0,0%,11,33%,
65,2022,2022-09-11,1,1,27.115,LVR,@,LAC,L 19-24,,,,,,,,0,0%,0,0%,5,21%,
66,2022,2022-09-18,2,2,27.122,LVR,,ARI,L 23-29,,0.0,1,0,1,0,0,0,0%,0,0%,8,38%,
67,2022,2022-09-25,3,3,27.129,LVR,@,TEN,L 22-24,,,,,,,,0,0%,0,0%,7,29%,
68,2022,2022-10-02,4,4,27.136,LVR,,DEN,W 32-23,,,,,,,,0,0%,0,0%,11,34%,
69,2022,2022-10-10,5,5,27.144,LVR,@,KAN,L 29-30,,,,,,,,0,0%,0,0%,7,25%,
70,2022,2022-10-23,6,7,27.157,LVR,,HOU,W 38-20,,,,,,,,0,0%,0,0%,9,33%,
