Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Num,Pct,Num,Pct,Num,Pct,Status
1,2022,2022-09-11,1,1,22.270,DAL,,TAM,L 3-19,,0,0%,0,0%,1,4%,
2,2022,2022-09-18,2,2,22.277,DAL,,CIN,W 20-17,,0,0%,0,0%,4,15%,
3,2022,2022-09-26,3,3,22.285,DAL,@,NYG,W 23-16,,1,2%,0,0%,6,21%,
4,2022,2022-10-02,4,4,,DAL,,WAS,W 25-10,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
5,2022,2022-10-09,5,5,,DAL,@,LAR,W 22-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
6,2022,2022-10-16,6,6,,DAL,@,PHI,L 17-26,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,2022,2022-10-23,7,7,,DAL,,DET,W 24-6,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
8,2022,2022-10-30,8,8,,DAL,,CHI,W 49-29,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
9,2022,2022-11-13,9,10,,DAL,@,GNB,L 28-31,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
10,2022,2022-11-20,10,11,,DAL,@,MIN,W 40-3,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
11,2022,2022-11-24,11,12,,DAL,,NYG,W 28-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
12,2022,2022-12-04,12,13,,DAL,,IND,W 54-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
13,2022,2022-12-11,13,14,,DAL,,HOU,W 27-23,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
14,2022,2022-12-18,14,15,,DAL,@,JAX,L 34-40,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
15,2022,2022-12-24,15,16,,DAL,,PHI,W 40-34,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,2022,2022-12-29,16,17,,DAL,@,TEN,W 27-13,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,2022,2023-01-08,17,18,,DAL,@,WAS,L 6-26,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
18,2023,2023-09-10,1,1,,DAL,@,NYG,W 40-0,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
19,2023,2023-09-17,2,2,,DAL,,NYJ,W 30-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
20,2023,2023-09-24,3,3,,DAL,@,ARI,L 16-28,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
21,2023,2023-10-01,4,4,,DAL,,NWE,W 38-3,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
22,2023,2023-10-08,5,5,,DAL,@,SFO,L 10-42,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
23,2023,2023-10-16,6,6,,DAL,@,LAC,W 20-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
24,2023,2023-10-29,7,8,,DAL,,LAR,W 43-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
25,2023,2023-11-05,8,9,,DAL,@,PHI,L 23-28,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
26,2023,2023-11-12,9,10,,DAL,,NYG,W 49-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
27,2023,2023-11-19,10,11,,DAL,@,CAR,W 33-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
28,2023,2023-11-23,11,12,,DAL,,WAS,W 45-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
29,2023,2023-11-30,12,13,,DAL,,SEA,W 41-35,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
30,2023,2023-12-10,13,14,,DAL,,PHI,W 33-13,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
31,2023,2023-12-17,14,15,,DAL,@,BUF,L 10-31,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
32,2023,2023-12-24,15,16,,DAL,@,MIA,L 20-22,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
33,2023,2023-12-30,16,17,,DAL,,DET,W 20-19,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
34,2023,2024-01-07,17,18,24.023,DAL,@,WAS,W 38-10,,7,10%,0,0%,0,0%,
35,2024,2024-09-08,1,1,,DAL,@,CLE,W 33-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
36,2024,2024-09-15,2,2,,DAL,,NOR,L 19-44,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
37,2024,2024-09-22,3,3,,DAL,,BAL,L 25-28,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
38,2024,2024-09-26,4,4,,DAL,@,NYG,W 20-15,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
39,2024,2024-10-06,5,5,,DAL,@,PIT,W 20-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
