Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
39,2019,2019-10-27,7,8,23.208,IND,,DEN,W 15-13,*,0,0,0.0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,62,85%,0,0%,
40,2019,2019-11-03,8,9,23.215,IND,@,PIT,L 24-26,*,0,0,0.0,3,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,55,89%,0,0%,
41,2019,2019-11-10,9,10,23.222,IND,,MIA,L 12-16,*,0,0,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,65,100%,0,0%,
42,2019,2019-11-17,10,11,23.229,IND,,JAX,W 33-13,*,0,0,0.0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,50,81%,0,0%,
43,2019,2019-11-21,11,12,23.233,IND,@,HOU,L 17-20,*,0,0,0.0,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,58,100%,0,0%,
44,2019,2019-12-01,12,13,23.243,IND,,TEN,L 17-31,*,0,0,0.0,1,3,4,0,0,0,0,0,0,0,0,0,1,3,0,0,0%,59,100%,5,17%,
45,2019,2019-12-08,13,14,23.250,IND,@,TAM,L 35-38,*,0,0,0.0,9,1,10,0,0,1,13,0,1,0,0,0,0,0,0,0,0%,78,100%,4,13%,
46,2019,2019-12-16,14,15,23.258,IND,@,NOR,L 7-34,*,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,67,100%,2,8%,
47,2019,2019-12-22,15,16,23.264,IND,,CAR,W 38-6,*,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,70,100%,1,4%,
48,2019,2019-12-29,16,17,23.271,IND,@,JAX,L 20-38,*,0,0,,,,,,,,,,,0,,,0,0,0,0,0%,69,100%,0,0%,
49,2020,2020-09-13,1,1,24.164,IND,@,JAX,L 20-27,*,0,0,0.0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,50,100%,0,0%,
50,2020,2020-09-20,2,2,24.171,IND,,MIN,W 28-11,*,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,20,37%,0,0%,
