Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2017,2017-09-10,,1,,HOU,,JAX,L 7-29,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,2017,2017-09-14,,2,,HOU,@,CIN,W 13-9,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
3,2017,2017-09-24,,3,,HOU,@,NWE,L 33-36,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
4,2017,2017-10-01,4,4,23.300,HOU,,TEN,W 57-14,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,12,29%,0,0%,
5,2017,2017-10-08,,5,,HOU,,KAN,L 34-42,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6,2017,2017-10-15,6,6,23.314,HOU,,CLE,W 33-17,,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,21,31%,1,3%,
7,2017,2017-10-29,7,8,23.328,HOU,@,SEA,L 38-41,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,28,41%,4,11%,
8,2017,2017-11-05,8,9,23.335,HOU,,IND,L 14-20,*,0,0,0.0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,25,38%,4,14%,
9,2017,2017-11-12,9,10,23.342,HOU,@,LAR,L 7-33,*,0,0,0.0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,32,48%,4,13%,
10,2017,2017-11-19,10,11,23.349,HOU,,ARI,W 31-21,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,11,19%,1,3%,
11,2017,2017-11-27,11,12,23.357,HOU,@,BAL,L 16-23,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,29,43%,3,10%,
12,2017,2017-12-03,12,13,23.363,HOU,@,TEN,L 13-24,,0,0,0.0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,10,19%,5,19%,
13,2017,2017-12-10,13,14,24.005,HOU,,SFO,L 16-26,*,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,42,58%,17,55%,
14,2017,2017-12-17,14,15,24.012,HOU,@,JAX,L 7-45,*,0,0,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,41,59%,12,34%,
15,2017,2017-12-25,15,16,24.020,HOU,,PIT,L 6-34,*,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,35,58%,5,19%,
16,2017,2017-12-31,16,17,24.026,HOU,@,IND,L 13-22,*,0,0,0.0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,42,66%,1,4%,
17,2018,2018-09-09,,1,,HOU,@,NWE,L 20-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
18,2018,2018-09-16,,2,,HOU,@,TEN,L 17-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
19,2018,2018-09-23,,3,,HOU,,NYG,L 22-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
20,2018,2018-09-30,,4,,HOU,@,IND,W 37-34,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
21,2018,2018-10-07,,5,,HOU,,DAL,W 19-16,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
22,2018,2018-10-14,,6,,HOU,,BUF,W 20-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
23,2018,2018-10-21,,7,,HOU,@,JAX,W 20-7,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
24,2018,2018-10-25,8,8,24.324,HOU,,MIA,W 42-23,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,5,8%,0,0%,
25,2018,2018-11-04,9,9,24.334,HOU,@,DEN,W 19-17,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,7,11%,0,0%,
26,2018,2018-11-18,,11,,HOU,@,WAS,W 23-21,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
27,2018,2018-11-26,,12,,HOU,,TEN,W 34-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
28,2018,2018-12-02,,13,,HOU,,CLE,W 29-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
29,2018,2018-12-09,,14,,HOU,,IND,L 21-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
30,2018,2018-12-15,,15,,HOU,@,NYJ,W 29-22,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
31,2018,2018-12-23,15,16,25.018,HOU,@,PHI,L 30-32,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,18,22%,0,0%,
32,2018,2018-12-30,16,17,25.025,HOU,,JAX,W 20-3,,0,0,1.0,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,13,28%,2,7%,
33,2019,2019-09-09,1,1,25.278,HOU,@,NOR,L 28-30,,0,0,0.0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,27,41%,8,27%,
34,2019,2019-09-15,,2,,HOU,,JAX,W 13-12,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
35,2019,2019-09-22,,3,,HOU,@,LAC,W 27-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
36,2019,2019-09-29,4,4,25.298,HOU,,CAR,L 10-16,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0%,26,39%,8,32%,
37,2019,2019-10-06,,5,,HOU,,ATL,W 53-32,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
38,2019,2019-10-13,6,6,25.312,HOU,@,KAN,W 31-24,,0,0,,,,,,,,,,,0,,,0,0,0,0,0%,14,25%,5,22%,
39,2019,2019-10-20,,7,,HOU,@,IND,L 23-30,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
40,2019,2019-10-27,8,8,25.326,HOU,,OAK,W 27-24,,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,17,31%,6,20%,
41,2019,2019-11-03,9,9,25.333,HOU,@,JAX,W 26-3,,0,0,1.0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,27,41%,2,9%,
42,2019,2019-11-17,10,11,25.347,HOU,@,BAL,L 7-41,,0,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,24,36%,9,38%,
43,2019,2019-11-21,11,12,25.351,HOU,,IND,W 20-17,,0,0,0.0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,21,31%,3,13%,
44,2019,2019-12-01,,13,,HOU,,NWE,W 28-22,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
45,2019,2019-12-08,,14,,HOU,,DEN,L 24-38,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
