Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
24,2023,2023-10-29,7,8,22.209,DAL,,LAR,W 43-20,*,,,,,,0.0%,,,,,,,,,,,,,,65,100%,0,0%,7,23%,
25,2023,2023-11-05,8,9,22.216,DAL,@,PHI,L 23-28,*,,,,,,0.0%,,,,,,,,,,,,,,75,100%,0,0%,3,13%,
26,2023,2023-11-12,9,10,22.223,DAL,,NYG,W 49-17,*,0,0,0,,0,0.0%,,0.0,0,0,0,0,0,0,0,0,0,0,0,78,100%,0,0%,7,23%,
27,2023,2023-11-19,10,11,22.230,DAL,@,CAR,W 33-10,*,,,,,,0.0%,,,,,,,,,,,,,,72,100%,0,0%,6,22%,
28,2023,2023-11-23,11,12,22.234,DAL,,WAS,W 45-10,*,,,,,,0.0%,,,,,,,,,,,,,,54,100%,0,0%,6,24%,
29,2023,2023-11-30,12,13,22.241,DAL,,SEA,W 41-35,*,,,,,,0.0%,,,,,,,,,,,,,,89,100%,0,0%,7,25%,
30,2023,2023-12-10,13,14,22.251,DAL,,PHI,W 33-13,*,,,,,,0.0%,,,,,,,,,,,,,,82,100%,0,0%,7,28%,
31,2023,2023-12-17,14,15,22.258,DAL,@,BUF,L 10-31,*,0,0,0,,0,0.0%,,0.0,0,0,0,0,0,0,0,0,0,0,0,57,100%,0,0%,2,8%,
32,2023,2023-12-24,15,16,22.265,DAL,@,MIA,L 20-22,*,,,,,,0.0%,,,,,,,,,,,,,,66,100%,0,0%,4,15%,
33,2023,2023-12-30,16,17,22.271,DAL,,DET,W 20-19,*,,,,,,0.0%,,,,,,,,,,,,,,39,60%,0,0%,1,4%,
34,2023,2024-01-07,17,18,,DAL,@,WAS,W 38-10,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
35,2024,2024-09-08,1,1,23.158,DAL,@,CLE,W 33-17,*,,,,,,0.0%,,,,,,,,,,,,,,62,98%,0,0%,7,19%,
36,2024,2024-09-15,2,2,23.165,DAL,,NOR,L 19-44,*,,,,,,0.0%,,,,,,,,,,,,,,70,100%,0,0%,5,19%,
37,2024,2024-09-22,3,3,23.172,DAL,,BAL,L 25-28,*,1,1,0,0.00,0,100.0%,0.00,0.0,0,0,0,0,0,0,0,0,0,0,0,80,100%,0,0%,3,11%,
38,2024,2024-09-26,4,4,23.176,DAL,@,NYG,W 20-15,*,,,,,,0.0%,,,,,,,,,,,,,,56,100%,0,0%,5,20%,
39,2024,2024-10-06,5,5,23.186,DAL,@,PIT,W 20-17,*,,,,,,0.0%,,,,,,,,,,,,,,76,100%,0,0%,6,25%,
40,2024,2024-10-13,6,6,23.193,DAL,,DET,L 9-47,*,0,0,0,,0,0.0%,,0.0,0,0,0,0,0,0,0,0,0,0,0,51,74%,0,0%,3,11%,
41,2024,2024-10-27,7,8,23.207,DAL,@,SFO,L 24-30,*,,,,,,0.0%,,,,,,,,,,,,,,62,100%,0,0%,4,13%,
42,2024,2024-11-03,8,9,23.214,DAL,@,ATL,L 21-27,*,,,,,,0.0%,,,,,,,,,,,,,,77,100%,0,0%,3,12%,
43,2024,2024-11-10,9,10,23.221,DAL,,PHI,L 6-34,*,,,,,,0.0%,,,,,,,,,,,,,,54,90%,0,0%,2,7%,
44,2024,2024-11-18,10,11,23.229,DAL,,HOU,L 10-34,*,,,,,,0.0%,,,,,,,,,,,,,,70,84%,0,0%,0,0%,
