Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Num,Pct,Num,Pct,Num,Pct,Status
1,2023,2023-09-10,1,1,,DAL,@,NYG,W 40-0,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
2,2023,2023-09-17,2,2,,DAL,,NYJ,W 30-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
3,2023,2023-09-24,3,3,,DAL,@,ARI,L 16-28,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
4,2023,2023-10-01,4,4,,DAL,,NWE,W 38-3,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
5,2023,2023-10-08,5,5,,DAL,@,SFO,L 10-42,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
6,2023,2023-10-16,6,6,23.312,DAL,@,LAC,W 20-17,,0.0,1,0,1,0,0,0,0%,5,7%,16,64%,
7,2023,2023-10-29,7,8,23.325,DAL,,LAR,W 43-20,,,,,,,,0,0%,3,5%,21,70%,
8,2023,2023-11-05,8,9,23.332,DAL,@,PHI,L 23-28,,,,,,,,0,0%,0,0%,17,71%,
9,2023,2023-11-12,9,10,23.339,DAL,,NYG,W 49-17,,0.0,0,0,0,0,0,0,0%,15,26%,21,68%,
10,2023,2023-11-19,10,11,23.346,DAL,@,CAR,W 33-10,,,,,,,,0,0%,0,0%,18,67%,
11,2023,2023-11-23,11,12,23.350,DAL,,WAS,W 45-10,,0.0,1,0,1,0,0,0,0%,3,4%,15,60%,
12,2023,2023-11-30,12,13,23.357,DAL,,SEA,W 41-35,,,,,,,,0,0%,0,0%,15,54%,
13,2023,2023-12-10,13,14,24.002,DAL,,PHI,W 33-13,,,,,,,,0,0%,0,0%,15,60%,
14,2023,2023-12-17,14,15,24.009,DAL,@,BUF,L 10-31,,0.0,0,1,1,0,0,0,0%,3,4%,17,71%,
15,2023,2023-12-24,15,16,24.016,DAL,@,MIA,L 20-22,,,,,,,,0,0%,0,0%,16,62%,
16,2023,2023-12-30,16,17,24.022,DAL,,DET,W 20-19,,,,,,,,0,0%,0,0%,14,54%,
17,2023,2024-01-07,17,18,24.030,DAL,@,WAS,W 38-10,,0.0,0,0,0,0,0,0,0%,2,4%,12,55%,
18,2024,2024-09-08,1,1,24.275,DAL,@,CLE,W 33-17,,0.0,0,1,1,0,0,0,0%,3,4%,25,69%,
19,2024,2024-09-15,2,2,24.282,DAL,,NOR,L 19-44,,0.0,1,1,2,0,0,0,0%,10,17%,18,67%,
20,2024,2024-09-22,3,3,,DAL,,BAL,L 25-28,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
21,2024,2024-09-26,4,4,,DAL,@,NYG,W 20-15,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
22,2024,2024-10-06,5,5,24.303,DAL,@,PIT,W 20-17,,0.5,2,1,3,1,1,0,0%,35,60%,0,0%,
23,2024,2024-10-13,6,6,24.310,DAL,,DET,L 9-47,,0.0,2,1,3,0,0,0,0%,41,60%,0,0%,
24,2024,2024-10-27,7,8,24.324,DAL,@,SFO,L 24-30,,0.0,0,2,2,0,0,0,0%,32,47%,0,0%,
25,2024,2024-11-03,8,9,24.331,DAL,@,ATL,L 21-27,,0.0,0,1,1,0,0,0,0%,25,44%,0,0%,
26,2024,2024-11-10,9,10,24.338,DAL,,PHI,L 6-34,,0.0,1,1,2,0,0,0,0%,19,28%,0,0%,
27,2024,2024-11-18,10,11,24.346,DAL,,HOU,L 10-34,,,,,,,,0,0%,0,0%,3,11%,
