Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2014,2014-09-07,1,1,23.291,DAL,,SFO,L 17-28,*,0,,,0,0,0,69,100%,0,0%,3,12%,
2,2014,2014-09-14,2,2,23.298,DAL,@,TEN,W 26-10,*,0,,,0,0,0,81,100%,0,0%,6,22%,
3,2014,2014-09-21,3,3,23.305,DAL,@,STL,W 34-31,*,0,,,0,0,0,56,100%,0,0%,6,22%,
4,2014,2014-09-28,4,4,23.312,DAL,,NOR,W 38-17,*,0,,,0,0,0,66,100%,0,0%,6,21%,
5,2014,2014-10-05,5,5,23.319,DAL,,HOU,W 20-17,*,0,,,0,0,0,76,100%,0,0%,5,18%,
6,2014,2014-10-12,6,6,23.326,DAL,@,SEA,W 30-23,*,0,,,0,0,0,75,100%,0,0%,6,19%,
7,2014,2014-10-19,7,7,23.333,DAL,,NYG,W 31-21,*,0,,,0,0,0,62,100%,0,0%,5,19%,
8,2014,2014-10-27,8,8,23.341,DAL,,WAS,L 17-20,*,0,,,0,0,0,65,100%,0,0%,3,12%,
9,2014,2014-11-02,9,9,23.347,DAL,,ARI,L 17-28,*,0,,,0,0,0,64,100%,0,0%,4,15%,
10,2014,2014-11-09,10,10,23.354,DAL,@,JAX,W 31-17,*,0,,,0,0,0,60,100%,0,0%,6,21%,
11,2014,2014-11-23,11,12,24.003,DAL,@,NYG,W 31-28,*,0,,,0,0,0,54,100%,0,0%,5,18%,
12,2014,2014-11-27,12,13,24.007,DAL,,PHI,L 10-33,*,0,,,0,0,0,61,100%,0,0%,2,7%,
13,2014,2014-12-04,13,14,24.014,DAL,@,CHI,W 41-28,*,0,,,0,0,0,62,100%,0,0%,7,24%,
14,2014,2014-12-14,14,15,24.024,DAL,@,PHI,W 38-27,*,0,,,0,0,0,82,100%,0,0%,6,19%,
15,2014,2014-12-21,15,16,24.031,DAL,,IND,W 42-7,*,0,,,0,0,0,57,90%,0,0%,0,0%,
16,2014,2014-12-28,16,17,24.038,DAL,@,WAS,W 44-17,*,0,,,0,0,0,64,100%,0,0%,8,25%,
17,2015,2015-09-13,1,1,24.297,DAL,,NYG,W 27-26,*,0,0,0,0,0,0,70,100%,0,0%,5,17%,
18,2015,2015-09-20,2,2,24.304,DAL,@,PHI,W 20-10,*,0,0,0,0,0,0,85,100%,0,0%,4,15%,
19,2015,2015-09-27,3,3,24.311,DAL,,ATL,L 28-39,*,0,0,0,0,0,0,53,100%,0,0%,4,14%,
20,2015,2015-10-04,4,4,24.318,DAL,@,NOR,L 20-26,*,0,0,0,0,0,0,61,100%,0,0%,4,13%,
21,2015,2015-10-11,5,5,24.325,DAL,,NWE,L 6-30,*,0,0,0,0,0,0,72,100%,0,0%,2,7%,
22,2015,2015-10-25,6,7,24.339,DAL,@,NYG,L 20-27,*,0,0,0,0,0,0,73,100%,0,0%,4,15%,
23,2015,2015-11-01,7,8,24.346,DAL,,SEA,L 12-13,*,0,0,0,0,0,0,60,100%,0,0%,4,16%,
24,2015,2015-11-08,8,9,24.353,DAL,,PHI,L 27-33,*,0,0,0,1,0,0,78,100%,0,0%,5,15%,
25,2015,2015-11-15,9,10,24.360,DAL,@,TAM,L 6-10,*,0,0,0,0,0,0,54,100%,0,0%,3,14%,
26,2015,2015-11-22,10,11,25.002,DAL,@,MIA,W 24-14,*,0,0,0,0,0,0,71,100%,0,0%,4,17%,
27,2015,2015-11-26,11,12,25.006,DAL,,CAR,L 14-33,*,0,0,0,0,0,0,58,100%,0,0%,2,7%,
28,2015,2015-12-07,12,13,25.017,DAL,@,WAS,W 19-16,*,0,0,0,0,0,0,58,100%,0,0%,5,16%,
29,2015,2015-12-13,13,14,25.023,DAL,@,GNB,L 7-28,*,0,0,0,0,0,0,52,100%,0,0%,1,4%,
30,2015,2015-12-19,14,15,25.029,DAL,,NYJ,L 16-19,*,0,0,0,0,0,0,57,100%,0,0%,4,14%,
31,2015,2015-12-27,15,16,25.037,DAL,@,BUF,L 6-16,*,0,0,0,0,0,0,59,100%,0,0%,3,14%,
32,2015,2016-01-03,16,17,25.044,DAL,,WAS,L 23-34,*,0,0,0,0,0,0,68,100%,0,0%,3,10%,
33,2016,2016-09-11,1,1,25.296,DAL,,NYG,L 19-20,*,0,0,0,0,0,0,78,100%,0,0%,6,22%,
34,2016,2016-09-18,2,2,25.303,DAL,@,WAS,W 27-23,*,0,0,0,0,0,0,68,100%,0,0%,5,19%,
35,2016,2016-09-25,3,3,25.310,DAL,,CHI,W 31-17,*,0,0,0,0,0,0,68,100%,0,0%,6,22%,
36,2016,2016-10-02,4,4,25.317,DAL,@,SFO,W 24-17,*,0,0,0,0,0,0,76,100%,0,0%,5,20%,
37,2016,2016-10-09,5,5,25.324,DAL,,CIN,W 28-14,*,0,0,0,0,0,0,57,100%,0,0%,4,18%,
38,2016,2016-10-16,6,6,25.331,DAL,@,GNB,W 30-16,*,0,0,0,1,0,0,64,100%,0,0%,6,24%,
39,2016,2016-10-30,7,8,25.345,DAL,,PHI,W 29-23,*,0,0,0,0,0,0,77,100%,0,0%,5,14%,
40,2016,2016-11-06,8,9,25.352,DAL,@,CLE,W 35-10,*,0,0,0,0,0,0,73,100%,0,0%,5,21%,
41,2016,2016-11-13,9,10,25.359,DAL,@,PIT,W 35-30,*,0,0,0,0,0,0,65,100%,0,0%,5,17%,
42,2016,2016-11-20,10,11,26.000,DAL,,BAL,W 27-17,*,0,0,0,0,0,0,71,100%,0,0%,5,17%,
43,2016,2016-11-24,11,12,26.004,DAL,,WAS,W 31-26,*,0,0,0,0,0,0,56,100%,0,0%,5,19%,
44,2016,2016-12-01,12,13,26.011,DAL,@,MIN,W 17-15,*,0,0,0,0,0,0,52,100%,0,0%,3,11%,
45,2016,2016-12-11,13,14,26.021,DAL,@,NYG,L 7-10,*,0,0,0,0,0,0,66,100%,0,0%,2,7%,
46,2016,2016-12-18,14,15,26.028,DAL,,TAM,W 26-20,*,0,0,0,0,0,0,74,100%,0,0%,8,27%,
47,2016,2016-12-26,15,16,26.036,DAL,,DET,W 42-21,*,0,0,0,0,0,0,57,100%,0,0%,6,20%,
48,2016,2017-01-01,16,17,26.042,DAL,@,PHI,L 13-27,*,0,0,0,0,0,0,56,100%,0,0%,3,11%,
49,2017,2017-09-10,1,1,26.294,DAL,,NYG,W 19-3,*,0,0,0,0,0,0,74,100%,0,0%,5,21%,
50,2017,2017-09-17,2,2,26.301,DAL,@,DEN,L 17-42,*,0,0,0,0,0,0,71,100%,0,0%,3,10%,
51,2017,2017-09-25,3,3,26.309,DAL,@,ARI,W 28-17,*,0,0,0,0,0,0,47,100%,0,0%,4,13%,
52,2017,2017-10-01,4,4,26.315,DAL,,LAR,L 30-35,*,0,0,0,0,0,0,71,100%,0,0%,4,12%,
53,2017,2017-10-08,5,5,26.322,DAL,,GNB,L 31-35,*,0,0,0,0,0,0,74,100%,0,0%,5,19%,
54,2017,2017-10-22,6,7,26.336,DAL,@,SFO,W 40-10,*,0,0,0,0,0,0,63,84%,0,0%,5,21%,
55,2017,2017-10-29,7,8,26.343,DAL,@,WAS,W 33-19,*,0,0,0,0,0,0,68,100%,0,0%,8,24%,
56,2017,2017-11-05,8,9,26.350,DAL,,KAN,W 28-17,*,0,0,0,0,0,0,67,100%,0,0%,4,16%,
57,2017,2017-11-12,9,10,26.357,DAL,@,ATL,L 7-27,*,0,0,0,0,0,0,63,100%,0,0%,2,9%,
58,2017,2017-11-19,10,11,26.364,DAL,,PHI,L 9-37,*,0,0,0,0,0,0,63,100%,0,0%,3,12%,
