Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2010,2010-09-12,,1,,NYG,,CAR,W 31-18,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,2010,2010-09-19,,2,,NYG,@,IND,L 14-38,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
3,2010,2010-09-26,,3,,NYG,,TEN,L 10-29,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
4,2010,2010-10-03,4,4,21.358,NYG,,CHI,W 17-3,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
5,2010,2010-10-10,5,5,22.000,NYG,@,HOU,W 34-10,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
6,2010,2010-10-17,6,6,22.007,NYG,,DET,W 28-20,,0,0,0.0,,,,,,,,,,0,,,0,0,0,,,,,,,
7,2010,2010-10-25,,7,,NYG,@,DAL,W 41-35,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,2010,2010-11-07,,9,,NYG,@,SEA,W 41-7,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,2010,2010-11-14,,10,,NYG,,DAL,L 20-33,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,2010,2010-11-21,,11,,NYG,@,PHI,L 17-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
11,2010,2010-11-28,11,12,22.049,NYG,,JAX,W 24-20,,0,0,0.0,,,,,,,,,,0,,,0,0,0,,,,,,,
12,2010,2010-12-05,,13,,NYG,,WAS,W 31-7,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
13,2010,2010-12-13,,14,,NYG,@,MIN,W 21-3,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
14,2010,2010-12-19,,15,,NYG,,PHI,L 31-38,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
15,2010,2010-12-26,15,16,22.077,NYG,@,GNB,L 17-45,,0,0,0.0,5,0,5,1,0,0,0,0,0,0,,0,0,0,0,,,,,,,
16,2010,2011-01-02,16,17,22.084,NYG,@,WAS,W 17-14,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
17,2011,2011-09-11,1,1,22.336,NYG,@,WAS,L 14-28,*,0,0,0.0,1,2,3,0,1,0,0,0,1,0,,0,0,0,0,,,,,,,
18,2011,2011-09-19,2,2,22.344,NYG,,STL,W 28-16,*,0,0,0.0,,,,,,,,,,0,,,0,0,0,,,,,,,
