Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
11,2022,2022-11-20,11,11,23.336,NOR,,LAR,W 27-20,,,,,,,,,,,,,,0,0%,0,0%,15,48%,
12,2022,2022-11-27,12,12,23.343,NOR,@,SFO,L 0-13,,,,,,,,,,,,,,0,0%,0,0%,9,53%,
13,2022,2022-12-05,13,13,23.351,NOR,@,TAM,L 16-17,,,,,,,,,,,,,,0,0%,1,1%,18,67%,
14,2022,2022-12-24,15,16,,NOR,@,CLE,W 17-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
15,2022,2023-01-01,16,17,,NOR,@,PHI,W 20-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,2022,2023-01-08,17,18,,NOR,,CAR,L 7-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,2023,2023-09-10,1,1,24.265,NOR,,TEN,W 16-15,,,,,,,,,,,,,,0,0%,0,0%,19,68%,
18,2023,2023-09-18,2,2,24.273,NOR,@,CAR,W 20-17,,,,,,,,,,,,,,0,0%,0,0%,18,67%,
19,2023,2023-09-24,3,3,24.279,NOR,@,GNB,L 17-18,,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0%,0,0%,19,76%,
20,2023,2023-10-01,4,4,24.286,NOR,,TAM,L 9-26,,,,,,,,,,,,,,0,0%,0,0%,19,73%,
21,2023,2023-10-08,5,5,24.293,NOR,@,NWE,W 34-0,,0.0,1,0,1,0,0,0,0,0,0,0,0,3,4%,7,13%,23,74%,
22,2023,2023-10-15,6,6,24.300,NOR,@,HOU,L 13-20,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,0,0%,17,65%,
23,2023,2023-10-19,7,7,24.304,NOR,,JAX,L 24-31,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,0,0%,21,66%,
24,2023,2023-10-29,8,8,24.314,NOR,@,IND,W 38-27,,,,,,,,,,,,,,0,0%,0,0%,22,65%,
25,2023,2023-11-05,9,9,24.321,NOR,,CHI,W 24-17,,,,,,,,,,,,,,0,0%,0,0%,15,63%,
26,2023,2023-11-12,10,10,24.328,NOR,@,MIN,L 19-27,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,0,0%,22,76%,
27,2023,2023-11-26,11,12,24.342,NOR,@,ATL,L 15-24,,,,,,,,,,,,,,0,0%,0,0%,14,58%,
28,2023,2023-12-03,12,13,24.349,NOR,,DET,L 28-33,,0.0,5,3,8,2,0,0,0,0,0,0,0,0,0%,42,72%,5,17%,
29,2023,2023-12-10,13,14,24.356,NOR,,CAR,W 28-6,,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0%,2,3%,16,67%,
30,2023,2023-12-17,14,15,24.363,NOR,,NYG,W 24-6,,,,,,,,,,,,,,0,0%,1,2%,17,74%,
31,2023,2023-12-21,15,16,25.002,NOR,@,LAR,L 22-30,,,,,,,,,,,,,,0,0%,3,4%,15,63%,
32,2023,2023-12-31,16,17,25.012,NOR,@,TAM,W 23-13,,,,,,,,,,,,,,0,0%,2,4%,4,15%,
33,2023,2024-01-07,17,18,,NOR,,ATL,W 48-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
34,2024,2024-09-08,1,1,,NOR,,CAR,W 47-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
35,2024,2024-09-15,2,2,,NOR,@,DAL,W 44-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
36,2024,2024-09-22,3,3,,NOR,,PHI,L 12-15,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
37,2024,2024-09-29,4,4,,NOR,@,ATL,L 24-26,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
38,2024,2024-10-07,5,5,,NOR,@,KAN,L 13-26,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
39,2024,2024-10-13,6,6,,NOR,,TAM,L 27-51,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
40,2024,2024-10-17,7,7,,NOR,,DEN,L 10-33,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
41,2024,2024-10-27,8,8,,NOR,@,LAC,L 8-26,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
42,2024,2024-11-03,9,9,,NOR,@,CAR,L 22-23,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
43,2024,2024-11-10,10,10,,NOR,,ATL,W 20-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
44,2024,2024-11-17,11,11,25.334,NOR,,CLE,W 35-14,,,,,,,,,,,,,,0,0%,0,0%,15,60%,
