Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Num,Pct,Num,Pct,Num,Pct,Status
1,2021,2021-09-12,1,1,,GNB,@,NOR,L 3-38,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,2021,2021-09-20,2,2,,GNB,,DET,W 35-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
3,2021,2021-09-26,3,3,23.098,GNB,@,SFO,W 30-28,,,,,,,,,,,,0,0%,0,0%,14,52%,
4,2021,2021-10-03,4,4,23.105,GNB,,PIT,W 27-17,,0.0,1,0,1,0,0,0,0,0,0,0,0%,6,10%,12,48%,
5,2021,2021-10-10,5,5,23.112,GNB,@,CIN,W 25-22,,0.0,0,1,1,0,0,0,0,0,0,0,0%,1,1%,15,48%,
6,2021,2021-10-17,6,6,23.119,GNB,@,CHI,W 24-14,,0.0,1,0,1,0,0,0,0,0,0,0,0%,3,5%,15,71%,
7,2021,2021-10-24,7,7,23.126,GNB,,WAS,W 24-10,,0.0,0,0,0,0,0,0,0,0,0,0,0%,12,17%,10,53%,
8,2021,2021-10-28,8,8,23.130,GNB,@,ARI,W 24-21,,,,,,,,,,,,0,0%,0,0%,15,68%,
9,2021,2021-11-07,9,9,23.140,GNB,@,KAN,L 7-13,,,,,,,,,,,,0,0%,0,0%,14,64%,
10,2021,2021-11-14,10,10,23.147,GNB,,SEA,W 17-0,,0.0,0,1,1,0,0,0,0,0,0,0,0%,1,2%,10,56%,
11,2021,2021-11-21,11,11,23.154,GNB,@,MIN,L 31-34,,,,,,,,,,,,0,0%,0,0%,20,71%,
12,2021,2021-11-28,12,12,23.161,GNB,,LAR,W 36-28,,0.0,0,1,1,0,0,0,0,0,0,0,0%,0,0%,22,61%,
13,2021,2021-12-12,13,14,23.175,GNB,,CHI,W 45-30,,0.0,1,0,1,0,0,0,0,0,0,0,0%,0,0%,24,67%,
14,2021,2021-12-19,14,15,23.182,GNB,@,BAL,W 31-30,,0.0,1,0,1,0,0,0,0,0,0,0,0%,0,0%,18,72%,
15,2021,2021-12-25,15,16,,GNB,,CLE,W 24-22,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,2021,2022-01-02,16,17,23.196,GNB,,MIN,W 37-10,,0.0,1,0,1,0,0,0,0,0,0,0,0%,9,17%,18,67%,
17,2021,2022-01-09,17,18,23.203,GNB,@,DET,L 30-37,,0.0,0,0,0,0,0,0,0,0,0,0,0%,5,8%,24,86%,
18,2022,2022-09-11,1,1,,GNB,@,MIN,L 7-23,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
19,2022,2022-09-18,2,2,24.090,GNB,,CHI,W 27-10,,,,,,,,,,,,0,0%,0,0%,13,59%,
20,2022,2022-09-25,3,3,24.097,GNB,@,TAM,W 14-12,,,,,,,,,,,,0,0%,2,3%,17,68%,
21,2022,2022-10-02,4,4,24.104,GNB,,NWE,W 27-24,,0.0,0,1,1,0,0,0,0,0,0,0,0%,1,2%,16,50%,
22,2022,2022-10-09,5,5,24.111,GNB,,NYG,L 22-27,,0.0,1,0,1,0,0,0,0,0,0,0,0%,0,0%,11,42%,
23,2022,2022-10-16,6,6,24.118,GNB,,NYJ,L 10-27,,,,,,,,,,,,0,0%,0,0%,8,28%,
