Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2023,2023-09-10,1,1,23.119,NOR,,TEN,W 16-15,,,,,,,,,,,,,,,,,,0,0%,12,19%,8,29%,
2,2023,2023-09-18,2,2,23.127,NOR,@,CAR,W 20-17,,,,,,,,,,,,,,,,,,0,0%,14,23%,12,44%,
3,2023,2023-09-24,3,3,23.133,NOR,@,GNB,L 17-18,*,0.0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,79,100%,0,0%,
4,2023,2023-10-01,4,4,,NOR,,TAM,L 9-26,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
5,2023,2023-10-08,5,5,23.147,NOR,@,NWE,W 34-0,*,0.0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0%,53,98%,3,10%,
6,2023,2023-10-15,6,6,23.154,NOR,@,HOU,L 13-20,,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,8,13%,16,62%,
7,2023,2023-10-19,7,7,23.158,NOR,,JAX,L 24-31,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,15,27%,23,72%,
8,2023,2023-10-29,8,8,23.168,NOR,@,IND,W 38-27,*,0.0,4,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,71,100%,12,35%,
9,2023,2023-11-05,9,9,23.175,NOR,,CHI,W 24-17,,,,,,,,,,,,,,,,,,0,0%,1,1%,11,46%,
10,2023,2023-11-12,10,10,23.182,NOR,@,MIN,L 19-27,,,,,,,,,,,,,,,,,,0,0%,0,0%,10,34%,
11,2023,2023-11-26,11,12,23.196,NOR,@,ATL,L 15-24,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,7,11%,13,54%,
12,2023,2023-12-03,12,13,23.203,NOR,,DET,L 28-33,*,0.0,3,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,57,98%,6,20%,
13,2023,2023-12-10,13,14,23.210,NOR,,CAR,W 28-6,*,1.0,7,3,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0%,76,95%,5,21%,
14,2023,2023-12-17,14,15,23.217,NOR,,NYG,W 24-6,*,0.0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,62,100%,5,22%,
15,2023,2023-12-21,15,16,23.221,NOR,@,LAR,L 22-30,*,0.0,2,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,70,100%,3,13%,
16,2023,2023-12-31,16,17,23.231,NOR,@,TAM,W 23-13,,,,,,,,,,,,,,,,,,0,0%,17,30%,14,54%,
17,2023,2024-01-07,17,18,23.238,NOR,,ATL,W 48-17,,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,26,43%,20,63%,
18,2024,2024-09-08,1,1,24.117,NOR,,CAR,W 47-10,,0.0,1,2,3,0,0,1,-5,0,1,0,0,0,0,0,0,0,0%,47,80%,19,63%,
19,2024,2024-09-15,2,2,24.124,NOR,@,DAL,W 44-19,,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,22,31%,20,74%,
20,2024,2024-09-22,3,3,24.131,NOR,,PHI,L 12-15,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,12,17%,15,88%,
21,2024,2024-09-29,4,4,24.138,NOR,@,ATL,L 24-26,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,30,54%,24,86%,
22,2024,2024-10-07,5,5,24.146,NOR,@,KAN,L 13-26,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,10,12%,18,75%,
23,2024,2024-10-13,6,6,24.152,NOR,,TAM,L 27-51,*,0.0,3,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,77,100%,20,54%,
24,2024,2024-10-17,7,7,24.156,NOR,,DEN,L 10-33,*,0.0,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,65,100%,11,38%,
25,2024,2024-10-27,8,8,24.166,NOR,@,LAC,L 8-26,*,0.0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,66,100%,5,15%,
26,2024,2024-11-03,9,9,24.173,NOR,@,CAR,L 22-23,*,0.0,1,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,53,100%,4,14%,
27,2024,2024-11-10,10,10,24.180,NOR,,ATL,W 20-17,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,11,14%,10,37%,
28,2024,2024-11-17,11,11,24.187,NOR,,CLE,W 35-14,,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,29,40%,14,56%,
