Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Num,Pct,Num,Pct,Num,Pct,Status
1.0,2024.0,2024-09-08,1.0,1.0,24.198,NOR,,CAR,W 47-10,,0.0,0,1,1,0,0,0,0%,18,31%,0,0%,
2.0,2024.0,2024-09-15,2.0,2.0,24.205,NOR,@,DAL,W 44-19,,,,,,,,0,0%,13,19%,0,0%,
3.0,2024.0,2024-09-22,3.0,3.0,24.212,NOR,,PHI,L 12-15,,,,,,,,0,0%,14,19%,0,0%,
4.0,2024.0,2024-09-29,4.0,4.0,24.219,NOR,@,ATL,L 24-26,,,,,,,,0,0%,6,11%,0,0%,
5.0,2024.0,2024-10-07,5.0,5.0,,NOR,@,KAN,L 13-26,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6.0,2024.0,2024-10-13,6.0,6.0,,NOR,,TAM,L 27-51,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7.0,2024.0,2024-10-17,7.0,7.0,24.237,NOR,,DEN,L 10-33,,0.0,1,0,1,0,0,0,0%,18,28%,0,0%,
8.0,2024.0,2024-10-27,8.0,8.0,,NOR,@,LAC,L 8-26,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9.0,2024.0,2024-11-03,9.0,9.0,24.254,NOR,@,CAR,L 22-23,,0.0,1,0,1,0,0,0,0%,5,9%,0,0%,
10.0,2024.0,2024-11-10,10.0,10.0,,NOR,,ATL,W 20-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
11.0,2024.0,2024-11-17,11.0,11.0,,NOR,,CLE,W 35-14,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
