Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
41,2021,2021-11-14,9,10,24.079,NOR,@,TEN,L 21-23,*,,,,,,,,,,,,,67,100%,0,0%,0,0%,
42,2021,2021-11-21,10,11,24.086,NOR,@,PHI,L 29-40,*,,,,,,,,,,,,,65,100%,0,0%,0,0%,
43,2021,2021-11-25,11,12,24.090,NOR,,BUF,L 6-31,*,,,,,,,,,,,,,57,100%,0,0%,0,0%,
44,2021,2021-12-02,12,13,24.097,NOR,,DAL,L 17-27,*,,,,,,,,,,,,,70,100%,0,0%,4,13%,
45,2021,2021-12-12,13,14,24.107,NOR,@,NYJ,W 30-9,*,,,,,,,,,,,,,70,100%,0,0%,6,20%,
46,2021,2021-12-19,14,15,24.114,NOR,@,TAM,W 9-0,*,,,,,,,,,,,,,61,100%,0,0%,3,11%,
47,2021,2021-12-27,15,16,24.122,NOR,,MIA,L 3-20,*,,,,,,,,,,,,,52,100%,0,0%,1,4%,
48,2021,2022-01-02,16,17,,NOR,,CAR,W 18-10,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
49,2021,2022-01-09,17,18,24.135,NOR,@,ATL,W 30-20,*,,,,,,,,,,,,,72,100%,0,0%,0,0%,
50,2022,2022-09-11,1,1,25.015,NOR,@,ATL,W 27-26,*,,,,,,,,,,,,,61,100%,0,0%,0,0%,
51,2022,2022-09-18,2,2,25.022,NOR,,TAM,L 10-20,*,,,,,,,,,,,,,68,100%,0,0%,0,0%,
52,2022,2022-09-25,3,3,25.029,NOR,@,CAR,L 14-22,*,0.0,1,0,1,0,0,0,0,0,0,0,0,69,100%,0,0%,0,0%,
53,2022,2022-10-02,4,4,25.036,NOR,,MIN,L 25-28,*,,,,,,,,,,,,,60,100%,0,0%,0,0%,
54,2022,2022-10-09,5,5,25.043,NOR,,SEA,W 39-32,*,,,,,,,,,,,,,77,100%,0,0%,0,0%,
55,2022,2022-10-16,6,6,25.050,NOR,,CIN,L 26-30,*,,,,,,,,,,,,,72,100%,0,0%,2,7%,
56,2022,2022-10-20,7,7,25.054,NOR,@,ARI,L 34-42,*,,,,,,,,,,,,,72,100%,0,0%,0,0%,
57,2022,2022-10-30,8,8,25.064,NOR,,LVR,W 24-0,*,,,,,,,,,,,,,64,100%,0,0%,0,0%,
58,2022,2022-11-07,9,9,25.072,NOR,,BAL,L 13-27,*,,,,,,,,,,,,,18,35%,0,0%,0,0%,
59,2022,2022-11-13,10,10,,NOR,@,PIT,L 10-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
60,2022,2022-11-20,11,11,,NOR,,LAR,W 27-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
61,2022,2022-11-27,12,12,,NOR,@,SFO,L 0-13,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
62,2022,2022-12-05,13,13,,NOR,@,TAM,L 16-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
63,2022,2022-12-18,14,15,25.113,NOR,,ATL,W 21-18,*,,,,,,,,,,,,,55,100%,0,0%,0,0%,
64,2022,2022-12-24,15,16,25.119,NOR,@,CLE,W 17-10,*,0.0,0,1,1,0,0,0,0,0,0,0,0,54,100%,0,0%,0,0%,
65,2022,2023-01-01,16,17,25.127,NOR,@,PHI,W 20-10,*,,,,,,,,,,,,,69,100%,0,0%,0,0%,
66,2022,2023-01-08,17,18,25.134,NOR,,CAR,L 7-10,*,,,,,,,,,,,,,60,100%,0,0%,3,15%,
67,2023,2023-09-10,1,1,26.014,NOR,,TEN,W 16-15,*,,,,,,,,,,,,,65,100%,0,0%,4,14%,
68,2023,2023-09-18,2,2,26.022,NOR,@,CAR,W 20-17,*,,,,,,,,,,,,,77,100%,0,0%,4,15%,
69,2023,2023-09-24,3,3,26.028,NOR,@,GNB,L 17-18,*,,,,,,,,,,,,,61,100%,0,0%,4,16%,
70,2023,2023-10-01,4,4,26.035,NOR,,TAM,L 9-26,*,,,,,,,,,,,,,65,100%,0,0%,3,12%,
71,2023,2023-10-08,5,5,26.042,NOR,@,NWE,W 34-0,*,,,,,,,,,,,,,72,100%,0,0%,6,19%,
72,2023,2023-10-15,6,6,26.049,NOR,@,HOU,L 13-20,*,,,,,,,,,,,,,82,100%,0,0%,5,19%,
73,2023,2023-10-19,7,7,26.053,NOR,,JAX,L 24-31,*,,,,,,,,,,,,,90,100%,0,0%,5,16%,
74,2023,2023-10-29,8,8,26.063,NOR,@,IND,W 38-27,*,,,,,,,,,,,,,66,100%,0,0%,6,18%,
75,2023,2023-11-05,9,9,26.070,NOR,,CHI,W 24-17,*,,,,,,,,,,,,,63,100%,0,0%,5,21%,
76,2023,2023-11-12,10,10,26.077,NOR,@,MIN,L 19-27,*,,,,,,,,,,,,,67,100%,0,0%,1,3%,
77,2023,2023-11-26,11,12,26.091,NOR,@,ATL,L 15-24,*,,,,,,,,,,,,,68,94%,0,0%,5,21%,
78,2023,2023-12-03,12,13,26.098,NOR,,DET,L 28-33,*,,,,,,,,,,,,,67,100%,0,0%,4,13%,
79,2023,2023-12-10,13,14,26.105,NOR,,CAR,W 28-6,*,0.0,0,0,0,0,0,0,0,0,0,0,0,50,96%,0,0%,5,21%,
80,2023,2023-12-17,14,15,26.112,NOR,,NYG,W 24-6,*,,,,,,,,,,,,,62,100%,0,0%,4,17%,
81,2023,2023-12-21,15,16,26.116,NOR,@,LAR,L 22-30,*,,,,,,,,,,,,,60,100%,0,0%,2,8%,
82,2023,2023-12-31,16,17,26.126,NOR,@,TAM,W 23-13,*,,,,,,,,,,,,,70,100%,0,0%,5,19%,
83,2023,2024-01-07,17,18,26.133,NOR,,ATL,W 48-17,*,,,,,,,,,,,,,67,100%,0,0%,8,25%,
84,2024,2024-09-08,1,1,27.012,NOR,,CAR,W 47-10,*,,,,,,,,,,,,,66,100%,0,0%,9,30%,
