Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Num,Pct,Num,Pct,Num,Pct,Status
1,2018,2018-09-10,1,1,24.336,NYJ,@,DET,W 48-17,*,0.0,0,0,0,,,0,0%,32,46%,0,0%,
2,2018,2018-09-16,2,2,24.342,NYJ,,MIA,L 12-20,,0.0,0,1,1,0,0,0,0%,22,37%,0,0%,
3,2018,2018-09-20,3,3,24.346,NYJ,@,CLE,L 17-21,*,0.0,0,1,1,0,0,0,0%,28,36%,1,3%,
4,2018,2018-09-30,4,4,24.356,NYJ,@,JAX,L 12-31,*,0.0,1,0,1,0,1,0,0%,39,51%,0,0%,
5,2018,2018-10-07,5,5,24.363,NYJ,,DEN,W 34-16,,0.0,0,0,0,,,0,0%,23,30%,0,0%,
6,2018,2018-10-14,6,6,25.005,NYJ,,IND,W 42-34,,0.0,0,0,0,,,0,0%,15,22%,0,0%,
7,2018,2018-10-21,7,7,25.012,NYJ,,MIN,L 17-37,*,0.0,0,1,1,0,1,0,0%,24,35%,1,3%,
8,2018,2018-10-28,8,8,25.019,NYJ,@,CHI,L 10-24,,0.0,0,1,1,0,1,0,0%,25,38%,3,11%,
9,2018,2018-11-04,9,9,25.026,NYJ,@,MIA,L 6-13,,0.0,0,1,1,0,0,0,0%,15,26%,0,0%,
10,2018,2018-11-11,10,10,25.033,NYJ,,BUF,L 10-41,*,0.0,2,3,5,0,0,0,0%,30,41%,0,0%,
11,2018,2018-11-25,11,12,25.047,NYJ,,NWE,L 13-27,,0.0,0,1,1,0,1,0,0%,18,26%,0,0%,
12,2018,2018-12-02,12,13,25.054,NYJ,@,TEN,L 22-26,,0.0,0,1,1,0,0,0,0%,12,18%,0,0%,
13,2018,2018-12-09,13,14,25.061,NYJ,@,BUF,W 27-23,,0.0,1,0,1,0,0,0,0%,19,25%,0,0%,
14,2018,2018-12-15,14,15,25.067,NYJ,,HOU,L 22-29,,0.0,1,0,1,1,0,0,0%,10,19%,0,0%,
15,2018,2018-12-23,15,16,25.075,NYJ,,GNB,L 38-44,,0.0,0,0,0,0,1,0,0%,11,12%,0,0%,
16,2018,2018-12-30,16,17,25.082,NYJ,@,NWE,L 3-38,,0.0,0,0,0,,,0,0%,20,29%,0,0%,
17,2019,2019-09-08,,1,,NYJ,,BUF,L 16-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
18,2019,2019-09-16,,2,,NYJ,,CLE,L 3-23,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended
19,2019,2019-09-22,,3,,NYJ,@,NWE,L 14-30,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended
20,2019,2019-10-06,,5,,NYJ,@,PHI,L 6-31,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended
21,2019,2019-10-13,,6,,NYJ,,DAL,W 24-22,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended
22,2019,2019-10-21,,7,,NYJ,,NWE,L 0-33,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended
23,2019,2019-10-27,,8,,NYJ,@,JAX,L 15-29,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended
24,2019,2019-11-03,8,9,26.025,NYJ,@,MIA,L 18-26,,0.0,0,1,1,0,0,0,0%,21,30%,5,17%,
25,2019,2019-11-10,9,10,26.032,NYJ,,NYG,W 34-27,,1.0,3,0,3,3,1,0,0%,25,36%,7,21%,
26,2019,2019-11-17,10,11,26.039,NYJ,@,WAS,W 34-17,,1.0,1,2,3,1,1,0,0%,18,28%,8,26%,
27,2019,2019-11-24,11,12,26.046,NYJ,,OAK,W 34-3,,,,,,,,0,0%,22,38%,7,23%,
28,2019,2019-12-01,12,13,26.053,NYJ,@,CIN,L 6-22,,,,,,,,0,0%,17,26%,2,7%,
29,2019,2019-12-08,13,14,26.060,NYJ,,MIA,W 22-21,,0.0,0,0,0,0,2,0,0%,41,57%,6,20%,
30,2019,2019-12-12,14,15,26.064,NYJ,@,BAL,L 21-42,,0.0,1,0,1,0,1,0,0%,34,55%,4,14%,
31,2019,2019-12-22,15,16,26.074,NYJ,,PIT,W 16-10,,0.0,0,1,1,0,1,0,0%,21,31%,4,14%,
32,2019,2019-12-29,16,17,26.081,NYJ,@,BUF,W 13-6,,0.0,1,1,2,1,0,0,0%,33,52%,5,20%,
