Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2020,2020-09-13,1,1,21.152,WAS,,PHI,W 27-17,*,0,0,1.5,2,2,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0%,53,78%,3,9%,
2,2020,2020-09-20,2,2,21.159,WAS,@,ARI,L 15-30,*,0,0,1.0,4,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0%,55,71%,0,0%,
3,2020,2020-09-27,3,3,21.166,WAS,@,CLE,L 20-34,*,0,0,,,,,,,,,,,0,,,0,0,0,0,0%,13,21%,1,4%,
4,2020,2020-10-04,4,4,,WAS,,BAL,L 17-31,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
5,2020,2020-10-11,5,5,21.180,WAS,,LAR,L 10-30,*,0,0,0.0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,45,66%,0,0%,
6,2020,2020-10-18,6,6,21.187,WAS,@,NYG,L 19-20,*,0,0,0.0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,44,91%,0,0%,
7,2020,2020-10-25,7,7,21.194,WAS,,DAL,W 25-3,*,0,0,0.0,5,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,47,82%,0,0%,
8,2020,2020-11-08,8,9,21.208,WAS,,NYG,L 20-23,*,0,0,1.0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0%,64,83%,0,0%,
9,2020,2020-11-15,9,10,21.215,WAS,@,DET,L 27-30,*,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,49,83%,0,0%,
10,2020,2020-11-22,10,11,21.222,WAS,,CIN,W 20-9,*,0,0,0.0,2,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0%,53,78%,0,0%,
11,2020,2020-11-26,11,12,21.226,WAS,@,DAL,W 41-16,*,0,0,1.0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0%,51,87%,0,0%,
12,2020,2020-12-07,12,13,21.237,WAS,@,PIT,W 23-17,*,0,0,0.0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,63,89%,0,0%,
13,2020,2020-12-13,13,14,21.243,WAS,@,SFO,W 23-15,*,1,6,1.0,2,4,6,1,2,0,0,0,2,0,0,1,1,47,1,0,0%,61,75%,0,0%,
14,2020,2020-12-20,14,15,21.250,WAS,,SEA,L 15-20,*,0,0,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,48,84%,0,0%,
15,2020,2020-12-27,15,16,21.257,WAS,,CAR,L 13-20,*,0,0,1.0,3,1,4,1,1,0,0,0,1,0,0,1,1,0,0,0,0%,62,92%,0,0%,
16,2020,2021-01-03,16,17,21.264,WAS,@,PHI,W 20-14,*,0,0,1.0,2,0,2,1,3,0,0,0,0,0,0,0,1,10,0,0,0%,62,91%,0,0%,
17,2021,2021-09-12,1,1,22.151,WAS,,LAC,L 16-20,*,0,0,0.0,1,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,70,86%,0,0%,
18,2021,2021-09-16,2,2,22.155,WAS,,NYG,W 30-29,*,0,0,0.0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,63,91%,0,0%,
19,2021,2021-09-26,3,3,22.165,WAS,@,BUF,L 21-43,*,0,0,0.0,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,70,89%,0,0%,
20,2021,2021-10-03,4,4,22.172,WAS,@,ATL,W 34-30,*,0,0,0.0,3,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,61,80%,0,0%,
21,2021,2021-10-10,5,5,22.179,WAS,,NOR,L 22-33,*,0,0,1.0,1,2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0%,44,79%,0,0%,
22,2021,2021-10-17,6,6,22.186,WAS,,KAN,L 13-31,*,0,0,0.5,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,61,74%,0,0%,
23,2021,2021-10-24,7,7,22.193,WAS,@,GNB,L 10-24,*,0,0,0.0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,47,84%,0,0%,
24,2021,2021-10-31,8,8,22.200,WAS,@,DEN,L 10-17,*,0,0,0.0,3,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0%,49,92%,0,0%,
25,2021,2021-11-14,9,10,22.214,WAS,,TAM,W 29-19,*,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,12,25%,0,0%,
26,2021,2021-11-21,10,11,,WAS,@,CAR,W 27-21,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
27,2021,2021-11-29,11,12,,WAS,,SEA,W 17-15,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
28,2021,2021-12-05,12,13,,WAS,@,LVR,W 17-15,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
29,2021,2021-12-12,13,14,,WAS,,DAL,L 20-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
30,2021,2021-12-21,14,15,,WAS,@,PHI,L 17-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
