Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Num,Pct,Num,Pct,Num,Pct,Status
1,2020,2020-09-14,1,1,,NYG,,PIT,L 16-26,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,2020,2020-09-20,2,2,,NYG,@,CHI,L 13-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
3,2020,2020-09-27,3,3,,NYG,,SFO,L 9-36,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
4,2020,2020-10-04,4,4,23.145,NYG,@,LAR,L 9-17,,1,1%,0,0%,0,0%,
5,2020,2020-10-11,5,5,23.152,NYG,@,DAL,L 34-37,,1,1%,0,0%,0,0%,
6,2020,2020-10-18,6,6,23.159,NYG,,WAS,W 20-19,,0,0%,0,0%,1,5%,
7,2020,2020-10-22,7,7,,NYG,@,PHI,L 21-22,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
8,2020,2020-11-02,8,8,23.174,NYG,,TAM,L 23-25,*,74,100%,0,0%,0,0%,
9,2020,2020-11-08,9,9,23.180,NYG,@,WAS,W 23-20,*,74,96%,0,0%,5,19%,
10,2020,2020-11-15,10,10,23.187,NYG,,PHI,W 27-17,*,71,100%,0,0%,5,20%,
11,2020,2020-11-29,11,12,23.201,NYG,@,CIN,W 19-17,*,57,70%,0,0%,5,17%,
12,2020,2020-12-06,12,13,23.208,NYG,@,SEA,W 17-12,*,42,75%,0,0%,2,7%,
13,2020,2020-12-13,13,14,23.215,NYG,,ARI,L 7-26,*,38,78%,0,0%,1,3%,
14,2020,2020-12-20,14,15,23.222,NYG,,CLE,L 6-20,*,34,63%,0,0%,2,11%,
15,2020,2020-12-27,15,16,23.229,NYG,@,BAL,L 13-27,*,54,84%,0,0%,3,13%,
16,2020,2021-01-03,16,17,23.236,NYG,,DAL,W 23-19,*,58,100%,0,0%,4,13%,
17,2021,2021-09-12,1,1,24.123,NYG,,DEN,L 13-27,*,17,28%,0,0%,0,0%,
18,2021,2021-09-16,2,2,,NYG,@,WAS,L 29-30,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
19,2021,2021-09-26,3,3,,NYG,,ATL,L 14-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
20,2021,2021-10-03,4,4,,NYG,@,NOR,W 27-21,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
21,2021,2021-10-10,5,5,,NYG,@,DAL,L 20-44,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
22,2021,2021-10-17,6,6,,NYG,,LAR,L 11-38,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
23,2021,2021-10-24,7,7,,NYG,,CAR,W 25-3,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
24,2021,2021-11-01,8,8,,NYG,@,KAN,L 17-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
25,2021,2021-11-07,9,9,,NYG,,LVR,W 23-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
26,2021,2021-11-22,10,11,,NYG,@,TAM,L 10-30,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
27,2021,2021-11-28,11,12,,NYG,,PHI,W 13-7,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
28,2021,2021-12-05,12,13,,NYG,@,MIA,L 9-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
29,2021,2021-12-12,13,14,,NYG,@,LAC,L 21-37,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
30,2021,2021-12-19,14,15,,NYG,,DAL,L 6-21,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
31,2021,2021-12-26,15,16,,NYG,@,PHI,L 10-34,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
32,2021,2022-01-02,16,17,,NYG,@,CHI,L 3-29,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
33,2021,2022-01-09,17,18,,NYG,,WAS,L 7-22,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
34,2022,2022-09-11,1,1,,NYG,@,TEN,W 21-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
35,2022,2022-09-18,2,2,,NYG,,CAR,W 19-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
36,2022,2022-09-26,3,3,,NYG,,DAL,L 16-23,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
37,2022,2022-10-02,4,4,,NYG,,CHI,W 20-12,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
38,2022,2022-10-09,5,5,,NYG,@,GNB,W 27-22,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
39,2022,2022-10-16,6,6,,NYG,,BAL,W 24-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
40,2022,2022-10-23,7,7,,NYG,@,JAX,W 23-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
41,2022,2022-10-30,8,8,,NYG,@,SEA,L 13-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
42,2022,2022-11-13,9,10,,NYG,,HOU,W 24-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
43,2022,2022-11-20,10,11,25.192,NYG,,DET,L 18-31,*,39,51%,0,0%,2,8%,
44,2022,2022-11-24,11,12,,NYG,@,DAL,L 20-28,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
45,2022,2022-12-04,12,13,,NYG,,WAS,T 20-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
46,2022,2022-12-11,13,14,,NYG,,PHI,L 22-48,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
47,2022,2022-12-18,14,15,,NYG,@,WAS,W 20-12,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
48,2022,2022-12-24,15,16,,NYG,@,MIN,L 24-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
49,2022,2023-01-01,16,17,,NYG,,IND,W 38-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
50,2022,2023-01-08,17,18,,NYG,@,PHI,L 16-22,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
51,2023,2023-09-10,1,1,,NYG,,DAL,L 0-40,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
52,2023,2023-09-17,2,2,26.128,NYG,@,ARI,W 31-28,,0,0%,0,0%,4,14%,
53,2023,2023-09-21,3,3,26.132,NYG,@,SFO,L 12-30,*,50,100%,0,0%,2,7%,
54,2023,2023-10-02,4,4,26.143,NYG,,SEA,L 3-24,,41,55%,0,0%,1,4%,
55,2023,2023-10-08,5,5,,NYG,@,MIA,L 16-31,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
56,2023,2023-10-15,6,6,26.156,NYG,@,BUF,L 9-14,,0,0%,0,0%,3,14%,
57,2023,2023-10-22,7,7,,NYG,,WAS,W 14-7,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
58,2023,2023-10-29,8,8,,NYG,,NYJ,L 10-13,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
59,2023,2023-11-05,9,9,,NYG,@,LVR,L 6-30,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
60,2023,2023-11-12,10,10,,NYG,@,DAL,L 17-49,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
61,2023,2023-11-19,11,11,,NYG,@,WAS,W 31-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
62,2023,2023-11-26,12,12,,NYG,,NWE,W 10-7,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
63,2023,2023-12-11,13,14,,NYG,,GNB,W 24-22,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
64,2023,2023-12-17,14,15,,NYG,@,NOR,L 6-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
65,2023,2023-12-25,15,16,,NYG,@,PHI,L 25-33,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
