Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Num,Pct,Num,Pct,Num,Pct,Status
1.0,2024.0,2024-09-08,1.0,1.0,24.285,NOR,,CAR,W 47-10,,0.0,0,0,0,0,0,0,0,0,1,0,0%,7,12%,17,57%,
2.0,2024.0,2024-09-15,2.0,2.0,24.292,NOR,@,DAL,W 44-19,,,,,,,,,,,,0,0%,3,4%,9,33%,
3.0,2024.0,2024-09-22,3.0,3.0,24.299,NOR,,PHI,L 12-15,,0.0,1,0,1,0,0,0,0,0,0,0,0%,0,0%,6,35%,
4.0,2024.0,2024-09-29,4.0,4.0,24.306,NOR,@,ATL,L 24-26,,,,,,,,,,,,0,0%,0,0%,16,57%,
5.0,2024.0,2024-10-07,5.0,5.0,24.314,NOR,@,KAN,L 13-26,,0.0,0,1,1,0,0,0,0,0,0,0,0%,0,0%,15,63%,
6.0,2024.0,2024-10-13,6.0,6.0,24.32,NOR,,TAM,L 27-51,,0.0,1,0,1,0,0,0,0,0,0,0,0%,0,0%,23,62%,
7.0,2024.0,2024-10-17,7.0,7.0,24.324,NOR,,DEN,L 10-33,,0.0,1,0,1,0,0,0,0,0,0,0,0%,8,12%,12,41%,
8.0,2024.0,2024-10-27,8.0,8.0,24.334,NOR,@,LAC,L 8-26,,,,,,,,,,,,0,0%,3,5%,25,74%,
9.0,2024.0,2024-11-03,9.0,9.0,,NOR,@,CAR,L 22-23,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10.0,2024.0,2024-11-10,10.0,10.0,24.348,NOR,,ATL,W 20-17,,0.0,0,1,1,0,0,0,0,0,0,0,0%,0,0%,18,67%,
11.0,2024.0,2024-11-17,11.0,11.0,24.355,NOR,,CLE,W 35-14,,0.0,0,1,1,0,0,0,0,0,0,0,0%,0,0%,16,64%,
