Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Num,Pct,Num,Pct,Num,Pct,Status
1,2022,2022-09-11,1,1,,NOR,@,ATL,W 27-26,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
2,2022,2022-09-18,2,2,,NOR,,TAM,L 10-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
3,2022,2022-09-25,3,3,,NOR,@,CAR,L 14-22,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
4,2022,2022-10-02,4,4,,NOR,,MIN,L 25-28,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
5,2022,2022-10-09,5,5,,NOR,,SEA,W 39-32,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
6,2022,2022-10-16,6,6,,NOR,,CIN,L 26-30,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
7,2022,2022-10-20,7,7,,NOR,@,ARI,L 34-42,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
8,2022,2022-10-30,8,8,,NOR,,LVR,W 24-0,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
9,2022,2022-11-07,9,9,,NOR,,BAL,L 13-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
10,2022,2022-11-13,10,10,,NOR,@,PIT,L 10-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
11,2022,2022-11-20,11,11,,NOR,,LAR,W 27-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
12,2022,2022-11-27,12,12,23.196,NOR,@,SFO,L 0-13,,6,11%,0,0%,1,6%,
13,2022,2022-12-05,13,13,23.204,NOR,@,TAM,L 16-17,,10,17%,0,0%,4,15%,
14,2022,2022-12-18,14,15,23.217,NOR,,ATL,W 21-18,,24,44%,0,0%,3,14%,
15,2022,2022-12-24,15,16,23.223,NOR,@,CLE,W 17-10,,20,37%,0,0%,3,14%,
16,2022,2023-01-01,16,17,23.231,NOR,@,PHI,W 20-10,,6,9%,0,0%,4,15%,
17,2022,2023-01-08,17,18,23.238,NOR,,CAR,L 7-10,*,58,97%,0,0%,2,10%,
18,2023,2023-09-10,1,1,24.118,NOR,,TEN,W 16-15,*,65,100%,0,0%,4,14%,
19,2023,2023-09-18,2,2,24.126,NOR,@,CAR,W 20-17,*,77,100%,0,0%,4,15%,
20,2023,2023-09-24,3,3,24.132,NOR,@,GNB,L 17-18,*,61,100%,0,0%,4,16%,
21,2023,2023-10-01,4,4,24.139,NOR,,TAM,L 9-26,*,65,100%,0,0%,3,12%,
22,2023,2023-10-08,5,5,24.146,NOR,@,NWE,W 34-0,*,72,100%,0,0%,6,19%,
23,2023,2023-10-15,6,6,24.153,NOR,@,HOU,L 13-20,,64,78%,0,0%,5,19%,
24,2023,2023-10-19,7,7,24.157,NOR,,JAX,L 24-31,,6,7%,0,0%,5,16%,
25,2023,2023-10-29,8,8,24.167,NOR,@,IND,W 38-27,,3,5%,0,0%,6,18%,
26,2023,2023-11-05,9,9,24.174,NOR,,CHI,W 24-17,,1,2%,0,0%,5,21%,
27,2023,2023-11-12,10,10,24.181,NOR,@,MIN,L 19-27,,0,0%,0,0%,1,3%,
28,2023,2023-11-26,11,12,24.195,NOR,@,ATL,L 15-24,,0,0%,0,0%,6,25%,
29,2023,2023-12-03,12,13,24.202,NOR,,DET,L 28-33,,0,0%,0,0%,4,13%,
30,2023,2023-12-10,13,14,24.209,NOR,,CAR,W 28-6,,2,4%,0,0%,5,21%,
31,2023,2023-12-17,14,15,24.216,NOR,,NYG,W 24-6,,0,0%,0,0%,4,17%,
32,2023,2023-12-21,15,16,24.220,NOR,@,LAR,L 22-30,,0,0%,0,0%,2,8%,
33,2023,2023-12-31,16,17,24.230,NOR,@,TAM,W 23-13,,1,1%,0,0%,5,19%,
