Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Num,Pct,Num,Pct,Num,Pct,Status
1,2023,2023-09-10,1,1,,NOR,,TEN,W 16-15,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,2023,2023-09-18,2,2,22.323,NOR,@,CAR,W 20-17,,,,,,,,,,,,0,0%,12,20%,11,41%,
3,2023,2023-09-24,3,3,22.329,NOR,@,GNB,L 17-18,,0.0,3,1,4,0,0,0,0,0,0,0,0%,11,14%,6,24%,
4,2023,2023-10-01,4,4,22.336,NOR,,TAM,L 9-26,,0.0,1,2,3,0,0,0,0,0,0,0,0%,10,14%,16,62%,
5,2023,2023-10-08,5,5,22.343,NOR,@,NWE,W 34-0,,0.0,0,1,1,0,0,0,0,0,0,0,0%,20,37%,16,52%,
6,2023,2023-10-15,6,6,22.350,NOR,@,HOU,L 13-20,,0.0,0,0,0,0,0,0,0,0,0,0,0%,4,6%,17,65%,
7,2023,2023-10-19,7,7,22.354,NOR,,JAX,L 24-31,,,,,,,,,,,,0,0%,2,4%,20,63%,
8,2023,2023-10-29,8,8,22.364,NOR,@,IND,W 38-27,,0.0,0,0,0,0,0,0,0,0,1,0,0%,10,14%,22,65%,
9,2023,2023-11-05,9,9,23.006,NOR,,CHI,W 24-17,,,,,,,,,,,,0,0%,0,0%,1,4%,
10,2023,2023-11-12,10,10,,NOR,@,MIN,L 19-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
11,2023,2023-11-26,11,12,,NOR,@,ATL,L 15-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
12,2023,2023-12-03,12,13,23.034,NOR,,DET,L 28-33,,0.0,1,0,1,0,0,0,0,0,0,0,0%,7,12%,15,50%,
13,2023,2023-12-10,13,14,,NOR,,CAR,W 28-6,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
14,2023,2023-12-17,14,15,,NOR,,NYG,W 24-6,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
15,2023,2023-12-21,15,16,,NOR,@,LAR,L 22-30,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,2023,2023-12-31,16,17,,NOR,@,TAM,W 23-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
17,2023,2024-01-07,17,18,23.069,NOR,,ATL,W 48-17,,,,,,,,,,,,0,0%,7,11%,21,66%,
18,2024,2024-09-08,1,1,23.314,NOR,,CAR,W 47-10,,0.0,1,3,4,0,0,0,0,0,0,0,0%,11,19%,21,70%,
19,2024,2024-09-15,2,2,23.321,NOR,@,DAL,W 44-19,,0.0,0,2,2,0,0,0,0,0,0,0,0%,3,4%,20,74%,
20,2024,2024-09-22,3,3,23.328,NOR,,PHI,L 12-15,,0.0,0,1,1,0,0,0,0,0,0,0,0%,0,0%,15,88%,
21,2024,2024-09-29,4,4,23.335,NOR,@,ATL,L 24-26,,,,,,,,,,,,0,0%,0,0%,17,61%,
22,2024,2024-10-07,5,5,23.343,NOR,@,KAN,L 13-26,,0.0,2,2,4,0,0,0,0,0,0,0,0%,16,19%,22,92%,
23,2024,2024-10-13,6,6,23.349,NOR,,TAM,L 27-51,,,,,,,,,,,,0,0%,0,0%,32,86%,
24,2024,2024-10-17,7,7,23.353,NOR,,DEN,L 10-33,,,,,,,,,,,,0,0%,2,3%,26,90%,
25,2024,2024-10-27,8,8,23.363,NOR,@,LAC,L 8-26,,,,,,,,,,,,0,0%,0,0%,31,91%,
26,2024,2024-11-03,9,9,24.004,NOR,@,CAR,L 22-23,,,,,,,,,,,,0,0%,0,0%,25,86%,
27,2024,2024-11-10,10,10,24.011,NOR,,ATL,W 20-17,,,,,,,,,,,,0,0%,0,0%,19,70%,
28,2024,2024-11-17,11,11,24.018,NOR,,CLE,W 35-14,,0.0,0,1,1,0,0,0,0,0,0,0,0%,3,4%,20,80%,
