Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Num,Pct,Num,Pct,Num,Pct,Status
1.0,2024.0,2024-09-08,1.0,1.0,,NOR,,CAR,W 47-10,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2.0,2024.0,2024-09-15,2.0,2.0,,NOR,@,DAL,W 44-19,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
3.0,2024.0,2024-09-22,3.0,3.0,,NOR,,PHI,L 12-15,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
4.0,2024.0,2024-09-29,4.0,4.0,,NOR,@,ATL,L 24-26,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
5.0,2024.0,2024-10-07,5.0,5.0,24.183,NOR,@,KAN,L 13-26,*,,,,,,,5,9%,0,0%,0,0%,
6.0,2024.0,2024-10-13,6.0,6.0,24.189,NOR,,TAM,L 27-51,,,,,,,,5,7%,0,0%,0,0%,
7.0,2024.0,2024-10-17,7.0,7.0,24.193,NOR,,DEN,L 10-33,,,,,,,,3,4%,0,0%,2,7%,
8.0,2024.0,2024-10-27,8.0,8.0,,NOR,@,LAC,L 8-26,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9.0,2024.0,2024-11-03,9.0,9.0,24.21,NOR,@,CAR,L 22-23,,0.0,0,1,1,0,0,12,15%,0,0%,5,17%,
10.0,2024.0,2024-11-10,10.0,10.0,24.217,NOR,,ATL,W 20-17,,,,,,,,6,11%,0,0%,0,0%,
11.0,2024.0,2024-11-17,11.0,11.0,24.224,NOR,,CLE,W 35-14,,,,,,,,8,13%,0,0%,3,12%,
