Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2019,2019-09-09,,1,,NOR,,HOU,W 30-28,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List
2,2019,2019-09-15,,2,,NOR,@,LAR,L 9-27,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List
3,2019,2019-09-22,,3,,NOR,@,SEA,W 33-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
4,2019,2019-09-29,4,4,22.285,NOR,,DAL,W 12-10,,,,,,,,,,,,0,,,0,0,0,0,0%,5,9%,8,38%,
5,2019,2019-10-06,5,5,22.292,NOR,,TAM,W 31-24,,1.0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,9,16%,16,53%,
6,2019,2019-10-13,6,6,22.299,NOR,@,JAX,W 13-6,,,,,,,,,,,,0,,,0,0,0,0,0%,0,0%,11,48%,
7,2019,2019-10-20,7,7,22.306,NOR,@,CHI,W 36-25,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,20,31%,15,43%,
8,2019,2019-10-27,,8,,NOR,,ARI,W 31-9,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,2019,2019-11-10,,10,,NOR,,ATL,L 9-26,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,2019,2019-11-17,,11,,NOR,@,TAM,W 34-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
11,2019,2019-11-24,,12,,NOR,,CAR,W 34-31,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
12,2019,2019-11-28,,13,,NOR,@,ATL,W 26-18,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
13,2019,2019-12-08,13,14,22.355,NOR,,SFO,L 46-48,,,,,,,,,,,,0,,,0,0,0,0,0%,0,0%,18,49%,
14,2019,2019-12-16,14,15,22.363,NOR,,IND,W 34-7,,0.0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,28,50%,13,54%,
15,2019,2019-12-22,15,16,23.004,NOR,@,TEN,W 38-28,,0.0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,14,23%,17,47%,
