Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2017,2017-09-07,1,1,23.085,KAN,@,NWE,W 42-27,,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,5,13%,
2,2017,2017-09-17,2,2,23.095,KAN,,PHI,W 27-20,,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,5,17%,
3,2017,2017-09-24,3,3,23.102,KAN,@,LAC,W 24-10,,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,2,3%,2,8%,
4,2017,2017-10-02,4,4,23.110,KAN,,WAS,W 29-20,,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,11,39%,
5,2017,2017-10-08,5,5,23.116,KAN,@,HOU,W 42-34,,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,2,3%,6,19%,
6,2017,2017-10-15,6,6,23.123,KAN,,PIT,L 13-19,,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,3,12%,
7,2017,2017-10-19,7,7,23.127,KAN,@,OAK,L 30-31,,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,6,19%,
8,2017,2017-10-30,8,8,23.138,KAN,,DEN,W 29-19,,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,10,14%,2,6%,
9,2017,2017-11-05,9,9,23.144,KAN,@,DAL,L 17-28,,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,4,16%,
10,2017,2017-11-19,10,11,23.158,KAN,@,NYG,L 9-12,,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,3,4%,3,12%,
11,2017,2017-11-26,11,12,23.165,KAN,,BUF,L 10-16,,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,13,19%,12,40%,
12,2017,2017-12-03,12,13,23.172,KAN,@,NYJ,L 31-38,,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,28,31%,13,42%,
13,2017,2017-12-10,13,14,23.179,KAN,,OAK,W 26-15,,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,15,25%,8,30%,
14,2017,2017-12-16,14,15,23.185,KAN,,LAC,W 30-13,,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,12,19%,9,36%,
15,2017,2017-12-24,15,16,23.193,KAN,,MIA,W 29-13,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,8,14%,12,44%,
16,2017,2017-12-31,16,17,23.200,KAN,@,DEN,W 27-24,*,2.0,4,3,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0%,65,100%,4,14%,
17,2018,2018-09-09,1,1,24.087,KAN,@,LAC,W 38-28,,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,10,12%,17,57%,
18,2018,2018-09-16,2,2,24.094,KAN,@,PIT,W 42-37,,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,11,13%,20,57%,
19,2018,2018-09-23,3,3,24.101,KAN,,SFO,W 38-27,,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,4,6%,15,54%,
20,2018,2018-10-01,4,4,24.109,KAN,@,DEN,W 27-23,,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,18,30%,8,29%,
21,2018,2018-10-07,5,5,24.115,KAN,,JAX,W 30-14,,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,33,40%,2,8%,
22,2018,2018-10-14,,6,,KAN,@,NWE,L 40-43,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
23,2018,2018-10-21,7,7,24.129,KAN,,CIN,W 45-10,,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,2,7%,
24,2018,2018-10-28,8,8,24.136,KAN,,DEN,W 30-23,,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,8,11%,8,28%,
25,2018,2018-11-04,9,9,24.143,KAN,@,CLE,W 37-21,,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,13,17%,5,22%,
