Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2020,2020-09-13,1,1,22.164,GNB,@,MIN,W 43-34,*,0.0,5,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0%,15,29%,8,31%,
2,2020,2020-09-20,2,2,22.171,GNB,,DET,W 42-21,,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,15,25%,11,37%,
3,2020,2020-09-27,3,3,22.178,GNB,@,NOR,W 37-30,*,0.0,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,17,28%,16,50%,
4,2020,2020-10-05,4,4,22.186,GNB,,ATL,W 30-16,*,0.0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,38,54%,4,17%,
5,2020,2020-10-18,5,6,22.199,GNB,@,TAM,L 10-38,*,0.0,7,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,56,88%,14,47%,
6,2020,2020-10-25,6,7,22.206,GNB,@,HOU,W 35-20,*,1.0,4,4,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,27,40%,1,3%,
7,2020,2020-11-01,7,8,22.213,GNB,,MIN,L 22-28,*,0.0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,49,94%,4,21%,
8,2020,2020-11-05,8,9,22.217,GNB,@,SFO,W 34-17,*,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,23,40%,2,7%,
9,2020,2020-11-15,9,10,,GNB,,JAX,W 24-20,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List
10,2020,2020-11-22,10,11,,GNB,@,IND,L 31-34,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List
11,2020,2020-11-29,11,12,,GNB,,CHI,W 41-25,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List
12,2020,2020-12-06,12,13,22.248,GNB,,PHI,W 30-16,,,,,,,,,,,,0,,,0,0,0,0,0%,0,0%,11,41%,
13,2020,2020-12-13,13,14,22.255,GNB,@,DET,W 31-24,,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,39,58%,8,31%,
14,2020,2020-12-19,14,15,22.261,GNB,,CAR,W 24-16,*,0.0,6,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0%,31,45%,7,25%,
15,2020,2020-12-27,15,16,22.269,GNB,,TEN,W 40-14,*,0.0,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,52,95%,1,5%,
16,2020,2021-01-03,16,17,22.276,GNB,@,CHI,W 35-16,*,0.0,8,6,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,59,79%,2,9%,
17,2021,2021-09-12,1,1,23.163,GNB,@,NOR,L 3-38,*,0.0,7,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,47,76%,10,45%,
18,2021,2021-09-20,2,2,23.171,GNB,,DET,W 35-17,*,0.0,4,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0%,25,44%,6,26%,
19,2021,2021-09-26,3,3,23.177,GNB,@,SFO,W 30-28,*,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,10,14%,1,4%,
20,2021,2021-10-03,4,4,,GNB,,PIT,W 27-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
21,2021,2021-10-10,5,5,23.191,GNB,@,CIN,W 25-22,,1.0,3,3,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,23,34%,6,19%,
22,2021,2021-10-17,6,6,23.198,GNB,@,CHI,W 24-14,*,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,13,21%,8,38%,
23,2021,2021-10-24,7,7,23.205,GNB,,WAS,W 24-10,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,17,24%,13,69%,
24,2021,2021-10-28,8,8,23.209,GNB,@,ARI,W 24-21,*,0.0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,38,64%,6,27%,
25,2021,2021-11-07,9,9,23.219,GNB,@,KAN,L 7-13,*,0.0,7,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,42,65%,7,32%,
26,2021,2021-11-14,10,10,23.226,GNB,,SEA,W 17-0,*,0.0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,26,43%,3,17%,
27,2021,2021-11-21,11,11,23.233,GNB,@,MIN,L 31-34,*,0.0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,37,53%,13,46%,
28,2021,2021-11-28,12,12,23.240,GNB,,LAR,W 36-28,*,0.0,7,2,9,0,0,0,0,0,1,0,0,0,1,1,0,0,0%,38,61%,9,25%,
29,2021,2021-12-12,13,14,23.254,GNB,,CHI,W 45-30,,0.0,3,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,36,58%,11,31%,
30,2021,2021-12-19,14,15,23.261,GNB,@,BAL,W 31-30,*,0.0,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,43,62%,3,12%,
31,2021,2021-12-25,15,16,23.267,GNB,,CLE,W 24-22,*,0.0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,36,53%,8,35%,
32,2021,2022-01-02,16,17,23.275,GNB,,MIN,W 37-10,*,0.0,3,2,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0%,37,69%,4,15%,
33,2021,2022-01-09,17,18,23.282,GNB,@,DET,L 30-37,*,0.0,5,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,59,100%,8,29%,
34,2022,2022-09-11,1,1,24.162,GNB,@,MIN,L 7-23,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,9,15%,15,65%,
35,2022,2022-09-18,2,2,,GNB,,CHI,W 27-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
36,2022,2022-09-25,3,3,,GNB,@,TAM,W 14-12,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
37,2022,2022-10-02,4,4,,GNB,,NWE,W 27-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
