Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
34,2021,2021-09-19,2,2,,TAM,,ATL,W 48-25,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
35,2021,2021-09-26,3,3,,TAM,@,LAR,L 24-34,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
36,2021,2021-10-03,4,4,,TAM,@,NWE,W 19-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
37,2021,2021-10-10,5,5,,TAM,,MIA,W 45-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
38,2021,2021-10-14,6,6,,TAM,@,PHI,W 28-22,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
39,2021,2021-10-24,7,7,,TAM,,CHI,W 38-3,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
40,2021,2021-10-31,8,8,,TAM,@,NOR,L 27-36,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
41,2021,2021-11-14,9,10,,TAM,@,WAS,L 19-29,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
42,2021,2021-11-22,10,11,24.156,TAM,,NYG,W 30-10,*,0,0,0.0,7,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0%,57,98%,1,4%,
43,2021,2021-11-28,11,12,24.162,TAM,@,IND,W 38-31,*,0,0,0.0,2,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0%,68,99%,0,0%,
44,2021,2021-12-05,12,13,24.169,TAM,@,ATL,W 30-17,*,0,0,0.0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,49,69%,8,31%,
45,2021,2021-12-12,13,14,24.176,TAM,,BUF,W 33-27,*,0,0,0.0,7,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,78,100%,9,26%,
46,2021,2021-12-19,14,15,24.183,TAM,,NOR,L 0-9,*,0,0,0.0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,61,100%,2,7%,
47,2021,2021-12-26,15,16,24.190,TAM,@,CAR,W 32-6,*,0,0,0.0,2,2,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,56,80%,8,30%,
48,2021,2022-01-02,16,17,24.197,TAM,@,NYJ,W 28-24,,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,9,15%,0,0%,
49,2021,2022-01-09,17,18,24.204,TAM,,CAR,W 41-17,*,0,0,0.0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,67,93%,9,32%,
50,2022,2022-09-11,1,1,25.084,TAM,@,DAL,W 19-3,,0,0,,,,,,,,,,,,,,,,,0,0%,0,0%,16,67%,
51,2022,2022-09-18,2,2,25.091,TAM,@,NOR,W 20-10,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,11,42%,
52,2022,2022-09-25,3,3,25.098,TAM,,GNB,L 12-14,,0,0,,,,,,,,,,,,,,,,,0,0%,0,0%,12,48%,
53,2022,2022-10-02,4,4,25.105,TAM,,KAN,L 31-41,,0,0,0.0,1,2,3,0,0,1,33,0,1,0,0,0,0,0,0,0,0%,22,28%,18,60%,
54,2022,2022-10-09,5,5,25.112,TAM,,ATL,W 21-15,,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,20,30%,12,55%,
55,2022,2022-10-16,6,6,,TAM,@,PIT,L 18-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
56,2022,2022-10-23,7,7,,TAM,@,CAR,L 3-21,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
57,2022,2022-10-27,8,8,,TAM,,BAL,L 22-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
58,2022,2022-11-06,9,9,25.140,TAM,,LAR,W 16-13,*,0,0,0.0,4,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,54,95%,9,27%,
59,2022,2022-11-13,10,10,25.147,TAM,,SEA,W 21-16,,0,0,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,44,85%,5,24%,
60,2022,2022-11-27,11,12,25.161,TAM,@,CLE,L 17-23,,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,25,32%,4,13%,
61,2022,2022-12-05,12,13,,TAM,,NOR,W 17-16,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
62,2022,2022-12-11,13,14,,TAM,@,SFO,L 7-35,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
63,2022,2022-12-18,14,15,25.182,TAM,,CIN,L 23-34,*,0,0,0.0,1,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,66,100%,9,36%,
64,2022,2022-12-25,15,16,25.189,TAM,@,ARI,W 19-16,*,0,0,0.0,3,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0%,76,100%,11,33%,
