Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2012,2012-09-09,1,1,22.066,DEN,,PIT,W 31-19,,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,5,23%,
2,2012,2012-09-17,2,2,22.074,DEN,@,ATL,L 21-27,,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,8,28%,
3,2012,2012-09-23,3,3,22.080,DEN,,HOU,L 25-31,,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,13,36%,
4,2012,2012-09-30,4,4,22.087,DEN,,OAK,W 37-6,,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,8,29%,
5,2012,2012-10-07,5,5,22.094,DEN,@,NWE,L 21-31,,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,6,25%,
6,2012,2012-10-15,6,6,22.102,DEN,@,SDG,W 35-24,,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,10,34%,
7,2012,2012-10-28,7,8,22.115,DEN,,NOR,W 34-14,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,0,0%,11,37%,
8,2012,2012-11-04,8,9,22.122,DEN,@,CIN,W 31-23,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,0,0%,8,26%,
9,2012,2012-11-11,9,10,22.129,DEN,@,CAR,W 36-14,,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,13,36%,
10,2012,2012-11-18,10,11,22.136,DEN,,SDG,W 30-23,,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,12,32%,
11,2012,2012-11-25,11,12,22.143,DEN,@,KAN,W 17-9,,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,9,35%,
12,2012,2012-12-02,12,13,22.150,DEN,,TAM,W 31-23,,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,11,33%,
13,2012,2012-12-06,13,14,22.154,DEN,@,OAK,W 26-13,,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,8,33%,
14,2012,2012-12-16,14,15,22.164,DEN,@,BAL,W 34-17,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,0,0%,15,42%,
15,2012,2012-12-23,15,16,22.171,DEN,,CLE,W 34-12,,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,9,35%,
16,2012,2012-12-30,16,17,22.178,DEN,,KAN,W 38-3,,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,9,32%,
17,2013,2013-09-05,1,1,23.062,DEN,,BAL,W 49-27,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,0,0%,14,33%,
18,2013,2013-09-15,2,2,23.072,DEN,@,NYG,W 41-23,,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,12,33%,
19,2013,2013-09-23,3,3,23.080,DEN,,OAK,W 37-21,,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,8,28%,
20,2013,2013-09-29,4,4,23.086,DEN,,PHI,W 52-20,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,0,0%,10,29%,
21,2013,2013-10-06,5,5,23.093,DEN,@,DAL,W 51-48,,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,9,27%,
22,2013,2013-10-13,6,6,23.100,DEN,,JAX,W 35-19,,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,9,32%,
23,2013,2013-10-20,7,7,23.107,DEN,@,IND,L 33-39,,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,12,26%,
24,2013,2013-10-27,8,8,23.114,DEN,,WAS,W 45-21,,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,10,31%,
25,2013,2013-11-10,9,10,23.128,DEN,@,SDG,W 28-20,,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,9,29%,
26,2013,2013-11-17,10,11,23.135,DEN,,KAN,W 27-17,,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,13,39%,
27,2013,2013-11-24,11,12,23.142,DEN,@,NWE,L 31-34,,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,14,36%,
28,2013,2013-12-01,12,13,23.149,DEN,@,KAN,W 35-28,,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,8,29%,
29,2013,2013-12-08,13,14,23.156,DEN,,TEN,W 51-28,,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,11,33%,
30,2013,2013-12-12,14,15,23.160,DEN,,SDG,L 20-27,,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,8,30%,
31,2013,2013-12-22,15,16,23.170,DEN,@,HOU,W 37-13,,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,13,37%,
32,2013,2013-12-29,16,17,23.177,DEN,@,OAK,W 34-14,,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,10,34%,
33,2014,2014-09-07,1,1,24.064,DEN,,IND,W 31-24,,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,10,34%,
34,2014,2014-09-14,2,2,24.071,DEN,,KAN,W 24-17,,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,7,32%,
35,2014,2014-09-21,3,3,24.078,DEN,@,SEA,L 20-26,,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,10,31%,
36,2014,2014-10-05,4,5,24.092,DEN,,ARI,W 41-20,,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,12,29%,
37,2014,2014-10-12,5,6,24.099,DEN,@,NYJ,W 31-17,,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,14,41%,
38,2014,2014-10-19,6,7,24.106,DEN,,SFO,W 42-17,,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,10,33%,
39,2014,2014-10-23,7,8,24.110,DEN,,SDG,W 35-21,,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,10,37%,
