Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2018,2018-09-09,1,1,22.169,LAC,,KAN,L 28-38,*,0.0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,44,79%,13,43%,
2,2018,2018-09-16,2,2,22.176,LAC,@,BUF,W 31-20,*,0.0,4,0,4,0,0,1,9,0,2,0,0,0,0,0,0,0,0%,38,61%,10,33%,
3,2018,2018-09-23,3,3,22.183,LAC,@,LAR,L 23-35,*,0.0,5,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,60,78%,11,44%,
4,2018,2018-09-30,,4,,LAC,,SFO,W 29-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
5,2018,2018-10-07,,5,,LAC,,OAK,W 26-10,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6,2018,2018-10-14,,6,,LAC,@,CLE,W 38-14,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,2018,2018-10-21,,7,,LAC,,TEN,W 20-19,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,2018,2018-11-04,,9,,LAC,@,SEA,W 25-17,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
9,2018,2018-11-11,,10,,LAC,@,OAK,W 20-6,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
10,2018,2018-11-18,,11,,LAC,,DEN,L 22-23,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
11,2018,2018-11-25,,12,,LAC,,ARI,W 45-10,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
12,2018,2018-12-02,,13,,LAC,@,PIT,W 33-30,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
13,2018,2018-12-09,,14,,LAC,,CIN,W 26-21,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
14,2018,2018-12-13,,15,,LAC,@,KAN,W 29-28,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
15,2018,2018-12-22,,16,,LAC,,BAL,L 10-22,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
16,2018,2018-12-30,,17,,LAC,@,DEN,W 23-9,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
17,2019,2019-09-08,1,1,23.168,LAC,,IND,W 30-24,*,0.0,8,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,54,86%,0,0%,
18,2019,2019-09-15,2,2,23.175,LAC,@,DET,L 10-13,*,0.0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,53,88%,0,0%,
19,2019,2019-09-22,3,3,23.182,LAC,,HOU,L 20-27,,,,,,,,,,,,0,,,0,0,0,0,0%,7,12%,0,0%,
20,2019,2019-09-29,4,4,23.189,LAC,@,MIA,W 30-10,,,,,,,,,,,,0,,,0,0,0,0,0%,13,25%,0,0%,
21,2019,2019-10-06,5,5,23.196,LAC,,DEN,L 13-20,*,0.0,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0%,34,57%,0,0%,
22,2019,2019-10-13,6,6,23.203,LAC,,PIT,L 17-24,,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,27,46%,0,0%,
23,2019,2019-10-20,7,7,23.210,LAC,@,TEN,L 20-23,*,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,21,34%,0,0%,
24,2019,2019-10-27,8,8,23.217,LAC,@,CHI,W 17-16,,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,23,29%,3,12%,
25,2019,2019-11-03,9,9,23.224,LAC,,GNB,W 26-11,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,11,22%,2,8%,
26,2019,2019-11-07,10,10,23.228,LAC,@,OAK,L 24-26,*,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,21,36%,1,3%,
27,2019,2019-11-18,11,11,23.239,LAC,,KAN,L 17-24,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,7,10%,3,11%,
28,2019,2019-12-01,12,13,23.252,LAC,@,DEN,L 20-23,*,0.0,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,27,48%,2,6%,
29,2019,2019-12-08,13,14,23.259,LAC,@,JAX,W 45-10,*,0.0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,12,18%,2,7%,
30,2019,2019-12-15,14,15,23.266,LAC,,MIN,L 10-39,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,29,45%,1,4%,
31,2019,2019-12-22,15,16,23.273,LAC,,OAK,L 17-24,,0.0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,25,40%,1,4%,
32,2019,2019-12-29,16,17,23.280,LAC,@,KAN,L 21-31,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,8,16%,1,4%,
33,2020,2020-09-13,1,1,24.173,LAC,@,CIN,W 16-13,,0.0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,7,10%,15,52%,
34,2020,2020-09-20,2,2,24.180,LAC,,KAN,L 20-23,*,0.0,5,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,77,100%,3,11%,
35,2020,2020-09-27,3,3,24.187,LAC,,CAR,L 16-21,*,0.0,8,3,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,50,98%,0,0%,
36,2020,2020-10-04,4,4,24.194,LAC,@,TAM,L 31-38,*,0.0,8,2,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,76,100%,0,0%,
37,2020,2020-10-12,5,5,24.202,LAC,@,NOR,L 27-30,*,0.0,10,5,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,74,97%,3,8%,
38,2020,2020-10-25,6,7,24.215,LAC,,JAX,W 39-29,*,0.5,2,5,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,51,81%,0,0%,
39,2020,2020-11-01,7,8,24.222,LAC,@,DEN,L 30-31,*,0.0,3,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,37,57%,1,3%,
40,2020,2020-11-08,8,9,24.229,LAC,,LVR,L 26-31,*,0.0,3,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,45,88%,2,7%,
41,2020,2020-11-15,9,10,24.236,LAC,@,MIA,L 21-29,*,0.0,3,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,47,81%,0,0%,
42,2020,2020-11-22,10,11,,LAC,,NYJ,W 34-28,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List
43,2020,2020-11-29,11,12,,LAC,@,BUF,L 17-27,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List
44,2020,2020-12-06,12,13,,LAC,,NWE,L 0-45,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List
45,2020,2020-12-13,13,14,24.264,LAC,,ATL,W 20-17,*,0.0,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,43,75%,0,0%,
46,2020,2020-12-17,14,15,24.268,LAC,@,LVR,W 30-27,*,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,32,42%,0,0%,
47,2020,2020-12-27,15,16,,LAC,,DEN,W 19-16,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
48,2020,2021-01-03,16,17,,LAC,@,KAN,W 38-21,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
49,2021,2021-09-12,1,1,25.172,LAC,@,WAS,W 20-16,*,0.0,3,2,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0%,38,69%,0,0%,
50,2021,2021-09-19,2,2,25.179,LAC,,DAL,L 17-20,*,0.0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,40,65%,0,0%,
51,2021,2021-09-26,3,3,25.186,LAC,@,KAN,W 30-24,*,1.0,5,3,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,55,70%,0,0%,
52,2021,2021-10-04,4,4,25.194,LAC,,LVR,W 28-14,*,0.0,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,44,77%,1,4%,
53,2021,2021-10-10,5,5,25.200,LAC,,CLE,W 47-42,*,0.0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,53,74%,0,0%,
54,2021,2021-10-17,6,6,25.207,LAC,@,BAL,L 6-34,*,0.0,3,5,8,1,1,2,22,0,2,0,0,0,0,0,0,0,0%,65,94%,0,0%,
55,2021,2021-10-31,7,8,25.221,LAC,,NWE,L 24-27,*,0.0,6,4,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,63,82%,0,0%,
56,2021,2021-11-07,8,9,25.228,LAC,@,PHI,W 27-24,*,0.0,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,46,81%,2,9%,
57,2021,2021-11-14,9,10,25.235,LAC,,MIN,L 20-27,*,0.0,8,4,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,77,97%,1,4%,
