Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Num,Pct,Num,Pct,Num,Pct,Status
1,2020,2020-09-13,1,1,,CIN,,LAC,L 13-16,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,2020,2020-09-17,2,2,,CIN,@,CLE,L 30-35,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
3,2020,2020-09-27,3,3,,CIN,@,PHI,T 23-23,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
4,2020,2020-10-04,4,4,23.211,CIN,,JAX,W 33-25,,,,,,,,,,,,0,0%,4,6%,17,55%,
5,2020,2020-10-11,5,5,,CIN,@,BAL,L 3-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6,2020,2020-10-18,6,6,,CIN,@,IND,L 27-31,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,2020,2020-10-25,7,7,23.232,CIN,,CLE,L 34-37,,,,,,,,,,,,0,0%,0,0%,7,25%,
8,2020,2020-11-01,8,8,23.239,CIN,,TEN,W 31-20,,0.0,1,0,1,0,0,0,0,0,0,0,0%,0,0%,10,43%,
9,2020,2020-11-15,9,10,23.253,CIN,@,PIT,L 10-36,,,,,,,,,,,,0,0%,0,0%,19,50%,
10,2020,2020-11-22,10,11,23.260,CIN,@,WAS,L 9-20,,,,,,,,,,,,0,0%,0,0%,3,11%,
