Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2017,2017-09-10,1,1,21.243,ARI,@,DET,L 23-35,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,2,3%,20,67%,
2,2017,2017-09-17,2,2,21.250,ARI,@,IND,W 16-13,,0,0,0.0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,3,4%,22,71%,
3,2017,2017-09-25,3,3,21.258,ARI,,DAL,L 17-28,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,4,9%,23,74%,
4,2017,2017-10-01,4,4,21.264,ARI,,SFO,W 18-15,,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,7,8%,26,74%,
5,2017,2017-10-08,5,5,21.271,ARI,@,PHI,L 7-34,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,4,6%,19,68%,
6,2017,2017-10-15,6,6,21.278,ARI,,TAM,W 38-33,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,4,6%,19,73%,
7,2017,2017-10-22,7,7,21.285,ARI,@,LAR,L 0-33,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,8,10%,16,67%,
8,2017,2017-11-05,8,9,21.299,ARI,@,SFO,W 20-10,,0,0,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,8,11%,22,76%,
9,2017,2017-11-09,9,10,21.303,ARI,,SEA,L 16-22,,0,0,0.0,8,1,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,44,70%,20,67%,
10,2017,2017-11-19,10,11,21.313,ARI,@,HOU,L 21-31,*,0,0,1.0,11,2,13,1,1,0,0,0,2,0,0,2,1,0,0,0,0%,70,100%,16,53%,
11,2017,2017-11-26,11,12,21.320,ARI,,JAX,W 27-24,*,0,0,0.0,3,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0%,61,97%,22,63%,
12,2017,2017-12-03,12,13,21.327,ARI,,LAR,L 16-32,*,0,0,0.0,8,1,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,58,100%,18,58%,
13,2017,2017-12-10,13,14,21.334,ARI,,TEN,W 12-7,*,0,0,0.0,5,2,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,60,100%,17,63%,
