Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2018,2018-09-09,,1,,CHI,@,GNB,L 23-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,2018,2018-09-17,2,2,22.003,CHI,,SEA,W 24-17,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,11,17%,0,0%,
3,2018,2018-09-23,3,3,22.009,CHI,@,ARI,W 16-14,,0,0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,6,12%,0,0%,
4,2018,2018-09-30,4,4,22.016,CHI,,TAM,W 48-10,,0,0,0.5,3,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0%,33,52%,1,4%,
5,2018,2018-10-14,5,6,22.030,CHI,@,MIA,L 28-31,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,15,19%,0,0%,
6,2018,2018-10-21,6,7,22.037,CHI,,NWE,L 31-38,,0,0,0.0,3,1,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0%,35,55%,0,0%,
7,2018,2018-10-28,7,8,22.044,CHI,,NYJ,W 24-10,*,0,0,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,20,37%,0,0%,
8,2018,2018-11-04,,9,,CHI,@,BUF,W 41-9,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,2018,2018-11-11,9,10,22.058,CHI,,DET,W 34-22,,0,0,1.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0%,29,37%,0,0%,
10,2018,2018-11-18,10,11,22.065,CHI,,MIN,W 25-20,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,17,25%,2,9%,
11,2018,2018-11-22,11,12,22.069,CHI,@,DET,W 23-16,*,0,0,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,27,41%,2,8%,
12,2018,2018-12-02,12,13,22.079,CHI,@,NYG,L 27-30,*,0,0,0.0,2,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,41,57%,6,16%,
13,2018,2018-12-09,13,14,22.086,CHI,,LAR,W 15-6,,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1%,18,29%,3,12%,
14,2018,2018-12-16,14,15,22.093,CHI,,GNB,W 24-17,*,0,0,0.5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,18,26%,3,11%,
15,2018,2018-12-23,15,16,22.100,CHI,@,SFO,W 14-9,*,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,20,36%,3,16%,
16,2018,2018-12-30,16,17,22.107,CHI,@,MIN,W 24-10,*,0,0,1.0,2,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0%,38,67%,2,9%,
17,2019,2019-09-05,1,1,22.356,CHI,,GNB,L 3-10,*,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,31,51%,1,4%,
18,2019,2019-09-15,2,2,23.001,CHI,@,DEN,W 16-14,*,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,11,13%,2,8%,
19,2019,2019-09-23,,3,,CHI,@,WAS,W 31-15,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
20,2019,2019-09-29,,4,,CHI,,MIN,W 16-6,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
21,2019,2019-10-06,,5,,CHI,@,OAK,L 21-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
22,2019,2019-10-20,6,7,23.036,CHI,,NOR,L 25-36,*,0,0,0.0,3,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,52,68%,0,0%,
23,2019,2019-10-27,7,8,23.043,CHI,,LAC,L 16-17,*,0,0,,,,,,,,,,,0,,,0,0,0,0,0%,23,51%,0,0%,
24,2019,2019-11-03,8,9,23.050,CHI,@,PHI,L 14-22,*,0,0,0.0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,65,77%,4,14%,
25,2019,2019-11-10,9,10,23.057,CHI,,DET,W 20-13,*,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,28,34%,3,10%,
26,2019,2019-11-17,10,11,23.064,CHI,@,LAR,L 7-17,*,0,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,42,78%,3,12%,
27,2019,2019-11-24,11,12,23.071,CHI,,NYG,W 19-14,*,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,30,50%,4,15%,
28,2019,2019-11-28,12,13,23.075,CHI,@,DET,W 24-20,,0,0,0.0,3,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,31,42%,4,15%,
29,2019,2019-12-05,13,14,23.082,CHI,,DAL,W 31-24,*,0,0,0.0,1,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,38,52%,5,17%,
30,2019,2019-12-15,14,15,23.092,CHI,@,GNB,L 13-21,*,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,27,46%,4,15%,
31,2019,2019-12-22,15,16,23.099,CHI,,KAN,L 3-26,*,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,38,58%,5,25%,
32,2019,2019-12-29,16,17,23.106,CHI,@,MIN,W 21-19,*,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0%,29,59%,5,20%,
33,2020,2020-09-13,1,1,23.365,CHI,@,DET,W 27-23,*,0,0,0.0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,41,53%,5,15%,
34,2020,2020-09-20,2,2,24.006,CHI,,NYG,W 17-13,*,0,0,0.0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,27,42%,4,18%,
35,2020,2020-09-27,3,3,24.013,CHI,@,ATL,W 30-26,*,0,0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,43,63%,6,17%,
36,2020,2020-10-04,4,4,24.020,CHI,,IND,L 11-19,*,0,0,0.0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0%,44,61%,5,19%,
37,2020,2020-10-08,5,5,24.024,CHI,,TAM,W 20-19,*,0,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0%,32,45%,5,18%,
38,2020,2020-10-18,6,6,24.034,CHI,@,CAR,W 23-16,*,0,0,1.0,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,33,48%,5,19%,
39,2020,2020-10-26,7,7,24.042,CHI,@,LAR,L 10-24,*,0,0,0.0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,44,61%,5,20%,
40,2020,2020-11-01,8,8,24.048,CHI,,NOR,L 23-26,*,0,0,0.0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,41,55%,8,23%,
41,2020,2020-11-08,9,9,24.055,CHI,@,TEN,L 17-24,*,0,0,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,37,67%,4,12%,
42,2020,2020-11-16,10,10,24.063,CHI,,MIN,L 13-19,*,0,0,0.0,1,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,54,73%,3,12%,
43,2020,2020-11-29,11,12,24.076,CHI,@,GNB,L 25-41,*,0,0,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,51,72%,6,24%,
44,2020,2020-12-06,12,13,24.083,CHI,,DET,L 30-34,*,0,0,1.0,2,2,4,1,1,1,7,0,1,0,0,0,0,0,0,0,0%,38,56%,6,20%,
45,2020,2020-12-13,13,14,24.090,CHI,,HOU,W 36-7,*,0,0,1.0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,33,50%,1,4%,
46,2020,2020-12-20,14,15,24.097,CHI,@,MIN,W 33-27,*,0,0,1.0,1,6,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0%,48,71%,5,17%,
47,2020,2020-12-27,15,16,24.104,CHI,@,JAX,W 41-17,*,0,0,0.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0%,26,47%,3,10%,
48,2020,2021-01-03,16,17,24.111,CHI,,GNB,L 16-35,*,0,0,,,,,,,,,,,0,,,0,0,0,0,0%,26,57%,5,22%,
49,2021,2021-09-12,1,1,24.363,CHI,@,LAR,L 14-34,*,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,37,71%,6,30%,
50,2021,2021-09-19,2,2,25.005,CHI,,CIN,W 20-17,*,0,0,1.0,3,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,35,64%,4,18%,
51,2021,2021-09-26,3,3,25.012,CHI,@,CLE,L 6-26,*,0,0,0.0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,59,73%,5,19%,
