Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
184,2023,2023-10-15,6,6,,ARI,@,LAR,L 9-26,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
185,2023,2023-10-22,7,7,34.136,ARI,@,SEA,L 10-20,,,,,,,,42,64%,0,0%,3,13%,
186,2023,2023-10-29,8,8,34.143,ARI,,BAL,L 24-31,,,,,,,,0,0%,0,0%,2,7%,
187,2023,2023-11-05,9,9,34.150,ARI,@,CLE,L 0-27,,,,,,,,9,17%,0,0%,0,0%,
188,2023,2023-11-12,10,10,34.157,ARI,,ATL,W 25-23,*,,,,,,,65,100%,0,0%,5,19%,
189,2023,2023-11-19,11,11,34.164,ARI,@,HOU,L 16-21,,,,,,,,0,0%,0,0%,2,11%,
190,2023,2023-11-26,12,12,34.171,ARI,,LAR,L 14-37,,,,,,,,0,0%,0,0%,3,11%,
191,2023,2023-12-03,13,13,34.178,ARI,@,PIT,W 24-10,,,,,,,,0,0%,0,0%,4,17%,
192,2023,2023-12-17,14,15,34.192,ARI,,SFO,L 29-45,,,,,,,,0,0%,0,0%,5,16%,
193,2023,2023-12-24,15,16,34.199,ARI,@,CHI,L 16-27,,,,,,,,4,7%,0,0%,2,7%,
194,2023,2023-12-31,16,17,34.206,ARI,@,PHI,W 35-31,,,,,,,,22,29%,0,0%,5,20%,
195,2023,2024-01-07,17,18,34.213,ARI,,SEA,L 20-21,*,,,,,,,70,100%,0,0%,6,23%,
196,2024,2024-09-08,1,1,35.092,ARI,@,BUF,L 28-34,,,,,,,,39,64%,0,0%,4,15%,
197,2024,2024-09-15,2,2,35.099,ARI,,LAR,W 41-10,*,,,,,,,66,100%,0,0%,7,28%,
198,2024,2024-09-22,3,3,,ARI,,DET,L 13-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
199,2024,2024-09-29,4,4,35.113,ARI,,WAS,L 14-42,*,,,,,,,59,100%,0,0%,0,0%,
200,2024,2024-10-06,5,5,35.120,ARI,@,SFO,W 24-23,*,,,,,,,58,100%,0,0%,1,4%,
201,2024,2024-10-13,6,6,35.127,ARI,@,GNB,L 13-34,*,,,,,,,58,100%,0,0%,0,0%,
202,2024,2024-10-21,7,7,35.135,ARI,,LAC,W 17-15,*,,,,,,,57,100%,0,0%,0,0%,
203,2024,2024-10-27,8,8,35.141,ARI,@,MIA,W 28-27,*,,,,,,,66,100%,0,0%,0,0%,
204,2024,2024-11-03,9,9,35.148,ARI,,CHI,W 29-9,*,,,,,,,58,100%,0,0%,0,0%,
205,2024,2024-11-10,10,10,35.155,ARI,,NYJ,W 31-6,*,,,,,,,59,100%,0,0%,0,0%,
206,2024,2024-11-24,11,12,35.169,ARI,@,SEA,L 6-16,,,,,,,,0,0%,0,0%,3,12%,
