Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2018,2018-09-09,1,1,24.031,ARI,,WAS,L 6-24,,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,20,100%,
2,2018,2018-09-16,2,2,24.038,ARI,@,LAR,L 0-34,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,17,94%,
3,2018,2018-09-23,3,3,24.045,ARI,,CHI,L 14-16,,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,16,73%,
4,2018,2018-09-30,4,4,24.052,ARI,,SEA,L 17-20,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,22,79%,
5,2018,2018-10-07,5,5,24.059,ARI,@,SFO,W 28-18,,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,22,81%,
6,2018,2018-10-14,6,6,24.066,ARI,@,MIN,L 17-27,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,26,90%,
7,2018,2018-10-18,7,7,24.070,ARI,,DEN,L 10-45,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,30,94%,
8,2018,2018-10-28,8,8,24.080,ARI,,SFO,W 18-15,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,24,92%,
9,2018,2018-11-11,9,10,24.094,ARI,@,KAN,L 14-26,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,23,92%,
10,2018,2018-11-18,10,11,24.101,ARI,,OAK,L 21-23,,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,29,88%,
11,2018,2018-11-25,11,12,24.108,ARI,@,LAC,L 10-45,,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,25,89%,
12,2018,2018-12-02,12,13,24.115,ARI,@,GNB,W 20-17,,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,27,87%,
13,2018,2018-12-09,13,14,24.122,ARI,,DET,L 3-17,,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,22,92%,
